# a30b2091-8acd-45df-9d9c-b4e98a4b92d8
5	5	3	58	12
0.0	80.8	45.2	12.4	16.4
69.2	0.0	22.8	17.4	49.7
48.9	83.6	0.0	39.4	76.2
24.8	16.8	85.5	0.0	65.3
57.9	28.2	89.2	27.6	0.0
1	11996	1	5
2	21703	2	1
3	29900	1	1
4	17400	1	1
5	10391	1	4
6	15341	3	3
7	35153	3	4
8	21530	1	3
9	20162	1	2
10	19499	1	3
11	15296	1	4
12	37735	3	1
1	81.2	51.3	233344	245324	131250	215931	176122
2	482.1	152.8	145125	201410	183809	231599	129636
3	407.1	385.9	151779	206164	117250	259887	172173
4	179.3	344.4	212679	208798	209129	162208	193835
5	238.5	381.2	158480	167656	155308	182590	194644
1	162.4	310.7
2	104	327.8
3	42.5	339
1	495.7	443.5	24361	18120	0	0	0
2	246.7	177.7	0	4634	8324	535	0
3	101.4	77.6	15359	0	5468	12949	0
4	133.5	112.1	0	0	24501	23906	3089
5	431.9	312.3	16334	8506	3337	8646	2406
6	245.2	299.3	13514	9123	0	11534	0
7	370.7	267.5	23982	21480	10811	2334	2882
8	448.5	217.6	0	4414	0	17205	0
9	238.1	487.9	24496	10058	7021	4318	3274
10	122.7	98.4	4468	7313	0	0	758
11	379.1	107.4	0	1501	0	815	21458
12	291.5	402.5	4150	22087	18305	0	5032
13	432.1	201.9	0	0	19247	0	12053
14	172.6	355.8	0	23216	0	21150	21823
15	407.1	301.4	4519	9428	5703	0	0
16	262.1	101.8	0	19021	0	15421	0
17	199.9	21.6	16460	12881	7774	0	0
18	71.3	259.5	0	9611	0	14536	0
19	184.1	276.5	0	5667	0	21396	3665
20	334.6	147.4	2180	22883	4168	17302	2813
21	243.1	450.8	525	0	2474	23290	0
22	258.7	60.6	17558	6654	6880	14145	3225
23	63	219	23856	0	22599	4982	10119
24	290.6	399.2	16879	0	18697	10249	9391
25	111.3	270	15973	16119	11511	14169	0
26	467.6	426.9	0	0	0	0	24835
27	189	301.8	0	18788	0	18443	0
28	452.4	98.6	6339	20116	12920	6050	0
29	281.9	309.3	23099	7651	9339	4721	17136
30	39.9	480.3	4013	13781	0	15579	9793
31	140.8	357.1	17485	10706	13073	3572	22621
32	139	346.3	3443	11041	7077	0	22023
33	9.1	223.4	3036	22719	8546	20370	4874
34	425.3	280.5	20606	15148	18181	0	10917
35	377.1	31.5	18291	0	10070	4322	8003
36	213.5	223.2	6854	15726	0	0	0
37	301.2	467	3714	23328	13990	8316	13558
38	159.7	138.4	1773	11182	0	23605	0
39	135.6	417.1	12679	0	15513	24986	13648
40	90.3	463.5	1681	10121	10770	1391	13566
41	401.6	271.1	4197	3899	10650	13674	0
42	214.3	173.9	24775	2823	23193	22756	18260
43	418.7	166.3	8893	0	5228	9651	0
44	51.3	10.4	0	6941	0	17112	19585
45	100.2	489.6	14822	11217	638	24294	22665
46	274.7	265.1	11925	0	15639	20498	0
47	147.4	258.7	6360	0	0	4205	3482
48	221.9	158.6	0	20266	0	0	0
49	354.1	341.5	881	23324	0	0	9999
50	145.2	323.2	6924	0	23893	0	0
51	415	402.6	0	14901	0	19723	1353
52	323.6	400.8	13052	0	16741	3527	985
53	154.1	279.8	0	16091	22594	13537	23296
54	106	438.5	0	16884	8761	22893	18773
55	301.7	208.8	19217	15218	8173	18924	12726
56	283.1	211.6	9914	0	0	0	19317
57	483.7	303.2	22144	0	8480	15601	0
58	491	188.4	0	8735	0	18253	741
