# 85491936-6d47-4c5c-b46d-fb8390d9ff03
4	3	2	58	13
0.0	75.2	88.1	11.1
96.8	0.0	63.2	59.3
79.3	42.6	0.0	81.2
29.7	40.8	83.6	0.0
1	18096	2	1
2	18135	2	2
3	12871	2	1
4	34359	1	2
5	22115	1	3
6	32164	2	3
7	16016	1	1
8	25455	1	4
9	28889	1	4
10	14094	1	4
11	32758	1	3
12	34160	2	2
13	16362	2	1
1	79.4	414.8	364360	392686	214066	267770
2	484.2	191.9	398237	338020	372611	379095
3	136.3	411.2	423029	260616	376733	233534
1	70.4	93.5
2	156.4	406.5
1	420.3	478.6	24289	16136	15894	8733
2	225.8	252.8	4602	23668	0	0
3	456.9	33.4	8389	0	0	1354
4	134.4	209.3	0	10890	6920	21330
5	24.2	28.9	22438	0	24206	0
6	338.7	439.7	0	19649	20369	0
7	385.7	336.3	20383	17496	3223	2714
8	367.6	403.4	14845	13835	8813	17150
9	123.1	447.2	0	4364	0	10217
10	182.6	107.5	2463	14823	11850	0
11	126.1	382.4	17480	14555	7706	0
12	467.1	208.1	0	0	0	3838
13	30.5	199.1	18786	13731	0	0
14	441.1	399.2	870	3542	18624	16139
15	22.2	142.4	16335	18543	19196	0
16	420.9	465.6	15820	14791	14647	22020
17	61.5	226.1	0	17438	21316	24913
18	264.7	292.4	0	8302	23023	0
19	175.2	355.6	0	0	3187	0
20	441.7	336.8	15359	7102	0	3731
21	60.6	296.4	20305	18749	1671	0
22	65.4	53.5	19032	0	0	3388
23	320.7	380.8	0	23399	12636	6558
24	70.6	252.1	18787	0	3150	0
25	60.4	196.5	13705	0	0	23343
26	259.9	411.3	24434	0	0	13014
27	303.3	467.2	0	15573	0	4753
28	223	294.8	7741	8865	0	0
29	96	298.6	24818	24807	0	21161
30	8.8	457.3	6359	0	17429	8059
31	206.7	181.8	0	24029	8590	22537
32	364.6	238.9	9774	22286	3476	0
33	91.5	274.6	0	0	3871	7618
34	208.5	27.1	12419	0	19882	15027
35	114.1	190	0	6826	20063	1026
36	299.4	133.6	0	20649	22159	0
37	174.5	134.3	0	17910	11125	18380
38	195.9	286.7	17709	1806	6923	10700
39	66.5	453	23141	14078	15335	1150
40	255	442.5	20503	17788	5613	11602
41	274.3	442.3	1005	3056	0	20961
42	109.7	393.5	2119	0	1501	11352
43	431.2	120.3	0	13177	13687	18333
44	21.5	272.2	1075	0	24876	8783
45	325.2	465.8	22224	6376	13292	18063
46	241.3	166.9	5259	0	0	10052
47	175.2	133.1	13880	2385	2231	8558
48	327.1	260.5	11429	18638	4354	0
49	484.9	289.3	3831	20049	0	0
50	258.9	191.2	12749	15971	1561	13231
51	417	243.5	0	23541	13031	22901
52	124.1	211	24770	1572	7628	0
53	5.6	258.5	0	0	0	644
54	498.7	305	2253	0	971	0
55	463.5	219.1	20277	7100	16061	0
56	13.9	493.8	20762	2125	0	20349
57	133.2	306.3	22086	14040	0	2987
58	415.9	1.5	9774	0	24079	21337
