# c6f6705a-7a56-461b-aa66-628a74691a61
7	4	3	44	19
0.0	56.3	24.3	52.3	14.7	29.2	41.9
58.2	0.0	86.2	83.6	75.5	32.3	89.1
84.0	93.9	0.0	36.0	57.9	75.1	69.9
81.3	93.3	15.9	0.0	75.0	13.3	28.4
29.6	30.7	12.8	24.6	0.0	92.9	69.4
91.6	77.7	24.4	55.8	22.5	0.0	94.8
57.8	16.3	95.9	79.8	48.5	37.5	0.0
1	32651	1	1
2	31296	1	1
3	27446	1	7
4	19713	1	1
5	30079	2	5
6	16162	2	4
7	25320	2	6
8	25278	1	6
9	23418	3	7
10	39266	1	2
11	34912	2	1
12	22162	2	1
13	20682	1	2
14	18224	2	5
15	33021	3	1
16	30604	2	6
17	38957	2	2
18	34125	1	3
19	23975	2	2
1	110.1	345.8	134638	226151	153632	164768	242127	130095	137294
2	16.4	489.5	199458	165339	210699	197084	237336	129072	177389
3	322.9	452.6	183828	148682	146987	167383	259915	226523	185412
4	269.7	269	130457	254111	203685	117416	144518	236505	185696
1	208.6	355.7
2	78.8	51.4
3	459.3	266
1	410.9	132.5	10221	17547	0	2975	18920	4449	0
2	220.6	242.7	15585	3891	14667	23511	16484	20784	4346
3	364.4	156.9	23512	0	13442	12994	8105	6944	2293
4	124.4	237.2	1464	16031	24996	0	24814	0	15296
5	142	178.4	13632	10401	0	13878	19424	0	0
6	75.4	20.7	0	23756	0	3215	6239	12832	0
7	167.3	402.1	16910	18946	2743	0	21431	23182	3380
8	133.7	20	20411	23715	17502	20629	15924	0	18932
9	431.2	386.2	4997	4823	0	1856	22368	8453	1156
10	170	6.3	9536	0	21283	19175	21443	10742	694
11	35.8	493.1	4764	18925	0	24802	8589	0	10268
12	308.4	362	0	21217	10710	2182	16478	15657	1351
13	20	442.3	6002	3510	0	7019	11803	14282	9572
14	23.3	35	0	10203	16049	0	0	2730	0
15	436.7	68.1	14811	14812	24864	16211	0	14539	20152
16	278.2	23.1	15311	2415	13011	11876	16744	8719	13477
17	302.5	165.5	0	6749	0	0	6480	0	0
18	69.3	336.2	0	5438	11372	8130	0	0	0
19	205.9	186.9	18855	16475	17121	11021	4805	3240	21862
20	110.7	136.8	0	17133	0	3234	19813	14067	1989
21	298.8	225.6	12568	0	18928	16139	0	0	8884
22	488	188.5	24610	544	0	0	21694	0	17852
23	438.1	493.5	0	11403	24352	15868	3779	0	0
24	55.3	368.2	8330	16014	0	0	16664	0	12104
25	284.5	145.5	18695	6269	4570	0	11095	21746	8068
26	18.7	47.9	0	0	0	22627	18542	7191	12347
27	408	456.8	14571	9995	4465	20880	0	21856	21193
28	217.8	460.2	9896	13190	5323	0	5590	19401	0
29	494	453.4	10127	24789	0	11627	1156	9251	0
30	292.2	113	3259	0	6030	1391	16909	0	0
31	276.9	300.8	2526	12239	3598	0	23231	15813	1976
32	392.3	436.4	874	4561	0	2662	18644	13510	19432
33	305.2	418.6	22056	2222	0	7929	0	907	0
34	244.3	230.2	23976	17132	2360	5357	0	4409	5285
35	399.7	364.1	0	4470	7859	935	0	0	11737
36	55.8	333.5	0	11720	11326	0	10307	11476	12544
37	0.4	146.9	0	0	0	0	0	17178	11599
38	204.4	445.2	18366	0	22124	6466	0	3613	0
39	472.8	141.7	0	1489	12773	0	12754	17880	0
40	360.4	37	18625	10290	24231	24444	7316	20075	21437
41	454.1	408.2	24216	3884	4951	0	16141	18234	12130
42	7.5	122.1	0	15735	11252	1476	0	13593	0
43	103.4	247.2	3773	1946	0	0	0	0	6091
44	294	84.3	11087	17625	24238	11467	13983	14958	17031
