# bebb1da9-bbc1-4fc0-a2bc-8d64ac0e2561
4	4	2	43	13
0.0	32.3	40.3	11.2
67.2	0.0	62.9	68.4
70.6	85.8	0.0	88.6
46.5	10.6	31.4	0.0
1	36563	1	1
2	27910	1	1
3	17055	2	3
4	37208	2	4
5	25944	1	2
6	22181	2	2
7	10408	1	3
8	11779	1	1
9	19394	1	2
10	39763	2	4
11	26401	2	1
12	27201	2	2
13	15168	2	4
1	457.7	116.5	89197	176433	217153	278340
2	12.1	414.9	107835	159860	202402	180304
3	471.3	176.2	108772	212137	219861	202076
4	210.4	31.4	149393	130050	185388	177755
1	312.9	156.6
2	108.4	75.4
1	54.8	9.8	8304	12857	0	0
2	368.5	379.7	12156	0	0	7855
3	53.2	53.2	0	24627	15704	0
4	28.4	124.2	0	0	1937	18466
5	337.8	354.4	0	0	16752	22508
6	200	255.3	0	11525	7773	9329
7	302	396.7	7096	0	11457	0
8	39.3	234.1	17865	10098	0	18938
9	2	318.3	0	0	4765	15272
10	464	47.4	13248	20376	8955	13232
11	4.9	98.7	0	0	4208	23979
12	97.4	180.4	4412	1482	17586	9745
13	441.9	299	19220	22531	9090	0
14	499.6	161.6	0	15519	23288	6299
15	76.9	377.9	0	5001	16834	0
16	308.3	257.2	10947	0	21245	3201
17	481.1	308.1	978	3486	8224	0
18	15	434.8	23813	16835	0	14005
19	61.4	429.9	3803	24159	0	5809
20	179.4	145.6	0	20651	0	11711
21	351	169.6	9513	0	0	21849
22	219.9	232.1	7435	13357	0	23043
23	370.6	344.4	0	0	0	20021
24	277.5	341.6	5800	3043	12181	19326
25	250	215.9	24888	12266	18938	15659
26	403.2	260.8	4469	10536	0	23545
27	277.3	310.6	0	9872	20113	0
28	24.5	96.9	0	6991	17382	0
29	100.7	136.6	3512	0	9130	526
30	483.5	102.1	13695	9759	3354	0
31	443.1	206.6	2831	1544	0	23467
32	110.4	282.8	7508	19301	0	14027
33	394.9	2.1	0	12499	8616	0
34	319.9	140.2	9423	15460	3456	22042
35	478.5	152.8	24208	24399	16233	8581
36	323.1	326.5	6579	0	647	0
37	162.4	140.1	0	24019	0	17879
38	172.2	198.3	0	0	3604	20454
39	55.3	162.9	0	19192	15932	9354
40	121.1	261.9	7475	17229	23111	23194
41	253.4	58.3	0	0	21229	0
42	93.4	216.8	997	10838	20589	17718
43	43.6	91.8	2441	5086	18372	6091
