# a87e3235-273f-406a-8e46-8558583bea8f
5	4	2	54	18
0.0	74.8	56.8	62.8	91.3
32.7	0.0	30.0	48.2	20.1
28.8	78.4	0.0	58.0	58.4
68.5	72.6	93.1	0.0	53.2
77.6	76.3	27.7	52.3	0.0
1	13351	2	4
2	12346	2	1
3	39596	2	5
4	32431	2	2
5	29388	1	2
6	32529	1	3
7	28710	1	2
8	22957	1	1
9	36867	1	1
10	22251	1	5
11	15012	1	1
12	30314	2	4
13	22677	2	2
14	10537	1	4
15	10633	2	2
16	26739	2	2
17	13007	1	4
18	27262	2	5
1	25.1	461.1	179174	313159	192179	208689	173421
2	164.5	374.6	267396	317600	158447	213260	162296
3	63.4	461.8	268302	178690	236705	221550	170892
4	407.5	281.2	266517	227291	242768	131102	145746
1	122.7	139.3
2	492	152.4
1	339.5	351.4	23076	22937	13327	1332	0
2	188.3	265.9	2057	0	2321	8440	19083
3	336.3	91	16506	20974	3041	6438	4926
4	241.3	93.8	0	10710	0	24880	12161
5	321.1	98.4	22149	9576	4302	17077	0
6	337	310.8	5645	4866	0	0	1376
7	346.9	410.1	16785	24460	0	0	2224
8	269.6	131.3	2823	0	16198	9252	0
9	266.6	456.4	21491	20360	0	13334	9223
10	61.4	449.4	11521	7880	20841	0	18540
11	486.5	177.3	0	14124	16536	0	13432
12	176.6	215.7	10448	0	18511	0	13480
13	136.9	399.7	16751	0	23627	0	0
14	469	385	6888	0	0	7935	12919
15	175.3	17.4	8792	4854	14178	7298	0
16	165.7	389.7	0	15006	10400	7713	7227
17	70.6	9.8	23378	24231	0	1509	11901
18	250.9	390.6	0	16795	5613	0	4442
19	154.9	135.6	1775	0	6038	0	0
20	124.6	17.2	15120	11796	0	23984	513
21	139.3	107.4	0	0	0	0	11924
22	263.4	484.6	0	5970	6357	24195	1889
23	120.9	462.9	9675	0	5167	0	13497
24	481.3	167.9	0	21700	18955	6375	0
25	99.7	473.8	0	23550	0	23422	0
26	94.4	94	4088	0	12965	0	22159
27	256	386.7	20487	23402	19772	19029	12250
28	234.4	139.9	19978	17606	22632	8656	13187
29	203.1	73.9	20683	6651	4209	9692	22610
30	95.1	497.6	2406	20968	0	0	15045
31	199.5	383.9	0	24820	20441	0	14360
32	284.7	236.9	21732	4602	0	0	0
33	68.4	367.1	0	10497	13164	20517	0
34	306.6	204	10581	8617	15803	0	0
35	424.4	208.6	7397	2211	20701	4246	0
36	103.8	24.3	17761	20572	22215	12549	0
37	124.2	102.9	0	8099	22411	0	0
38	308	436.3	5694	0	12725	19206	2239
39	39.6	289	0	23936	3773	21113	0
40	424.4	272.1	0	16627	0	19097	0
41	270	360	19899	9017	19665	4774	1411
42	223	257.3	0	0	10361	0	9324
43	65.8	121.7	5603	0	24061	0	0
44	291.6	7.5	0	17439	22769	0	0
45	277.3	493.4	14291	5113	4293	7165	2617
46	97.1	51	12287	0	2603	22293	2755
47	42.2	374.9	0	0	0	0	22587
48	358.9	157.6	12672	14382	0	14068	0
49	283.8	22.9	24250	0	8471	0	0
50	302.7	108.6	14382	18901	8125	19543	0
51	216.7	398.4	1079	1660	9123	13298	6119
52	78.7	293.3	21226	0	0	0	2356
53	164.8	368.6	5492	2515	0	0	22944
54	407.9	41.1	17998	8759	1765	24828	0
