# 07783018-7b1c-43e8-b4b0-c47ebb334c39
5	5	3	54	19
0.0	69.7	89.0	52.9	79.6
78.5	0.0	90.9	42.3	71.3
41.0	54.6	0.0	57.4	24.4
95.9	59.9	71.1	0.0	34.5
80.1	73.8	12.4	76.2	0.0
1	21759	1	2
2	23169	1	2
3	21374	2	5
4	38444	2	5
5	28740	3	3
6	30375	1	1
7	38595	1	2
8	14177	2	2
9	16697	2	5
10	20123	2	5
11	35020	3	2
12	33129	3	5
13	29290	2	2
14	22206	3	4
15	26363	2	5
16	16846	3	1
17	19114	2	5
18	29059	1	1
19	22765	3	4
1	282	406	174259	158977	198691	132320	209704
2	82	400	187301	215076	181296	225497	206039
3	360	20	157023	155588	167986	213878	229569
4	181	411	231185	225927	236621	179012	142743
5	368	298	151247	218454	185152	177308	170352
1.0	384.9	494.4
2.0	44.9	381.2
3.0	311.2	239.8
1	151	380	0	16680	4351	17574	0
2	163	240	626	8810	18512	0	1363
3	438	372	2960	0	0	0	0
4	264	456	17825	14239	6693	0	0
5	277	142	564	9856	21232	17271	13018
6	294	357	19116	23741	6366	21014	18162
7	363	82	6203	0	0	2594	20361
8	176	359	13671	15801	22659	0	6869
9	69	213	4025	4783	22720	6955	3165
10	430	445	23787	0	5425	1713	0
11	437	68	6115	4202	7914	11028	0
12	391	178	18986	17624	20037	4321	9439
13	379	285	19603	0	6163	22969	24639
14	284	306	9300	0	0	19992	24496
15	299	409	0	0	12981	0	7438
16	221	389	3550	4527	15030	0	17968
17	491	342	0	19438	0	0	6208
18	360	68	1677	17482	1062	17015	0
19	192	113	23546	17825	0	8169	0
20	159	421	0	20828	19713	9969	0
21	145	480	7586	24391	0	3835	20047
22	240	92	10002	20429	8844	905	21967
23	361	246	19785	0	0	2656	14920
24	248	69	3423	0	0	14182	16642
25	62	344	10063	3998	14024	5623	0
26	227	162	9947	5969	10638	0	20289
27	254	379	11777	2291	7599	24560	0
28	182	452	11857	24688	21919	21263	2543
29	404	22	7347	8581	11248	11399	0
30	447	100	0	0	4287	0	10730
31	227	52	11541	20162	8325	0	18789
32	356	223	4881	21245	0	4781	11665
33	49	222	10656	0	9201	6526	18176
34	9	72	10911	20875	13655	23381	13096
35	113	100	2255	19943	9654	21210	0
36	148	472	24074	10140	24643	0	3905
37	469	258	8524	0	15079	10156	21583
38	197	311	17384	0	8325	3425	3051
39	475	496	0	12777	0	8771	0
40	44	67	22197	0	6787	0	11297
41	68	134	0	3894	0	0	13014
42	356	90	5755	0	11659	6326	10618
43	60	199	3305	18004	15447	2759	0
44	37	406	24178	0	17747	0	7804
45	366	52	0	3115	18375	0	16036
46	353	145	8846	4919	7963	23359	0
47	348	462	20822	17376	0	12969	0
48	334	337	0	22402	14020	15221	13288
49	416	283	19841	0	11973	22621	0
50	11	327	16157	16467	0	21199	11720
51	240	494	14896	9356	22994	5647	14562
52	435	209	0	0	7682	0	16506
53	89	60	15867	2051	0	13499	20573
54	22	189	20597	15102	24093	21016	8002
