# d72c1017-7cd5-4b76-ab20-93572eed0aa6
6	4	2	58	13
0.0	46.9	58.1	20.4	63.7	21.1
61.5	0.0	87.9	12.7	87.6	21.1
33.6	28.5	0.0	51.5	11.9	89.9
79.2	78.1	60.4	0.0	73.1	61.2
34.2	59.0	79.7	95.1	0.0	57.8
52.6	31.0	38.8	52.5	66.6	0.0
1	14925	1	1
2	37284	2	3
3	23092	1	1
4	21663	1	2
5	26090	2	6
6	18444	1	6
7	11790	2	5
8	17820	2	3
9	24639	2	2
10	27452	2	3
11	11028	2	5
12	36714	1	5
13	13791	2	4
1	416	262	277791	284180	227058	212668	208648	264831
2	147	359	171549	236323	185018	251125	193374	172836
3	388	373	175601	195914	246719	165796	178662	221472
4	453	382	252532	189329	314037	167528	212141	224348
1.0	24.3	359.5
2.0	421.2	239.5
1	215	498	6165	15507	23200	15534	3709	16131
2	481	224	0	5533	8282	16708	0	24719
3	51	151	0	0	0	5310	22894	0
4	292	352	0	21153	19008	0	18807	15106
5	388	362	18703	19658	18793	7938	23152	0
6	79	67	18116	21016	0	4903	24563	11035
7	1	266	17196	10097	17337	0	16608	1436
8	471	488	12078	6738	23280	21863	17398	0
9	287	101	0	12008	19459	2596	0	659
10	467	401	23459	0	0	8850	16454	24604
11	25	198	0	19144	15175	0	9816	22061
12	428	111	0	0	19345	1788	15268	0
13	395	294	0	0	12120	0	0	0
14	290	243	22063	0	0	20614	4759	22000
15	285	338	0	0	0	0	9042	0
16	16	433	15295	3105	0	21587	6395	0
17	316	128	9784	15550	3135	17902	23153	2425
18	120	62	0	0	14400	11423	6218	14400
19	246	357	0	0	7805	0	1168	0
20	83	66	8468	10104	0	23727	24313	10136
21	447	443	0	21688	9827	0	5351	16043
22	52	257	0	16342	0	23721	0	902
23	454	427	17009	0	0	2216	21175	8098
24	106	294	2852	19345	7070	11921	11523	16327
25	420	182	21220	2688	0	0	0	12405
26	318	303	16458	14749	0	7876	15916	22123
27	159	235	22350	1208	0	8777	0	15719
28	486	138	10216	21955	14412	4973	12192	0
29	422	308	0	24806	3650	13153	23314	0
30	35	359	15520	0	19904	0	14314	3080
31	138	251	20266	5802	0	0	13107	0
32	100	335	9476	15899	0	5533	0	0
33	251	389	4108	24761	18918	5033	8386	0
34	452	40	17943	0	20985	22793	13843	6163
35	257	158	1061	0	24517	17297	5905	23805
36	430	334	2979	0	5774	9614	23778	21231
37	243	419	21964	12675	24001	0	2560	15301
38	402	96	13037	17221	1824	23875	0	0
39	216	227	0	5486	5014	0	12553	19310
40	255	488	7655	16354	11617	0	1695	13631
41	194	345	0	0	0	23807	7053	0
42	355	51	0	2745	11767	23485	0	10648
43	48	397	9782	20290	0	23479	0	4566
44	2	8	3065	0	23624	19597	3614	7292
45	7	469	13773	0	0	0	16972	0
46	468	217	0	12511	755	4320	13309	17718
47	204	487	19320	0	22755	1904	4095	0
48	147	158	20334	0	11051	0	24466	0
49	479	225	7295	0	5808	18932	546	18409
50	194	166	9521	0	20876	12501	5179	17960
51	118	467	8549	1749	24686	2989	8701	17847
52	7	229	15387	24284	2197	6610	0	18115
53	106	186	0	18418	0	15693	7880	11075
54	395	447	0	5354	0	0	8789	4948
55	32	140	4594	2250	19281	0	8235	7262
56	210	422	12183	14189	5940	16266	4199	16984
57	177	60	20911	8692	24320	2044	18461	0
58	247	403	13354	18075	1616	0	22454	16235
