# 03afbd7b-6bc2-4b9b-8133-53529a75f450
4	5	3	34	15
0.0	93.6	61.1	67.3
55.3	0.0	39.3	67.0
66.2	86.4	0.0	70.1
46.4	22.1	55.1	0.0
1	15409	3	3
2	30600	2	1
3	33409	3	1
4	39612	2	1
5	19127	3	4
6	33676	3	4
7	37397	1	3
8	12757	1	2
9	21569	1	1
10	25033	1	1
11	38490	3	4
12	19009	2	1
13	39626	1	4
14	29422	1	4
15	18219	3	3
1	396	398	94074	95230	105370	86856
2	261	485	117994	81504	70146	87336
3	417	111	139998	74048	130876	62408
4	195	65	118391	101244	129924	64265
5	14	229	135865	108395	94191	73367
1.0	257.2	396.5
2.0	52.9	362.9
3.0	114.4	4.8
1	400	293	0	0	13569	0
2	32	391	0	14971	2492	0
3	149	249	3115	13161	9505	20346
4	216	148	0	5456	0	0
5	442	498	11894	0	22038	12627
6	124	152	12349	23267	12994	4177
7	112	237	4939	22519	0	0
8	93	5	16849	1094	0	13749
9	317	238	7586	0	13694	2184
10	348	240	0	0	23271	18240
11	463	231	8937	0	11361	1861
12	222	288	7868	0	7996	0
13	11	13	0	1425	7926	8134
14	349	355	0	0	14934	14025
15	19	92	13826	13382	9895	22932
16	321	351	0	11950	0	0
17	228	250	22401	0	17853	0
18	496	335	10110	9375	19743	0
19	410	383	0	4170	0	0
20	370	131	8585	5315	0	6702
21	363	397	11636	0	24643	7459
22	110	255	23118	3515	12891	0
23	276	156	0	23861	7109	5434
24	89	349	1666	3550	2860	3091
25	450	40	3535	10668	10105	5467
26	371	224	6445	14565	0	0
27	298	137	10343	3143	0	12293
28	100	8	17850	7324	0	23424
29	298	207	10823	0	0	6775
30	33	406	0	10920	2979	17864
31	479	342	24549	13424	1663	0
32	107	480	19985	0	15857	0
33	218	218	20683	0	0	18007
34	211	81	11869	20407	20762	19427
