# f1ff6179-530e-4cb5-b5aa-9773b9ea67a5
7	5	3	55	14
0.0	85.4	32.3	27.2	65.6	76.2	31.2
53.9	0.0	84.2	53.2	11.8	47.9	11.4
80.8	21.9	0.0	43.2	86.2	70.2	42.4
94.2	96.9	99.4	0.0	62.9	84.2	10.7
58.3	51.2	67.9	48.0	0.0	95.1	37.6
90.5	89.9	44.9	17.6	98.5	0.0	90.0
98.4	44.9	57.6	10.4	49.8	31.2	0.0
1	18854	3	1
2	31593	3	2
3	16244	1	1
4	17085	3	5
5	34945	2	2
6	33980	3	6
7	28836	2	7
8	17526	2	6
9	29157	1	3
10	23088	2	4
11	26634	3	7
12	31726	1	4
13	29536	2	5
14	26029	1	7
1	176.2	345.3	158159	119734	151640	196116	219101	185320	198314
2	399.9	285.5	204845	162248	178361	206188	146844	144508	120129
3	350.4	317.8	121016	221450	222383	244278	119002	155851	212678
4	224.8	246.1	199502	137376	140028	204027	193179	150646	117617
5	209.2	382.4	135308	180133	159911	142518	196946	152838	133124
1	481.3	121
2	309.9	396.6
3	479.7	256.3
1	198.2	314.5	12116	17668	12271	4269	18525	0	0
2	349.2	239.6	0	6080	0	14984	14299	16371	0
3	491	437.7	23994	0	0	22930	0	0	0
4	358.2	89.2	0	0	24611	0	1847	0	21950
5	425.1	1.6	1108	865	0	22629	15428	0	18408
6	56.3	358.6	0	0	0	22360	0	6889	8162
7	145.5	92.9	0	9722	10145	2487	2248	10048	21953
8	115.2	319.3	0	0	5845	15426	9786	0	0
9	297.6	330.4	3122	0	0	0	17994	0	1415
10	309.5	28.2	0	21678	8174	0	5561	24656	0
11	408.6	371	0	13813	15605	9861	5434	0	0
12	428	332.1	21348	17197	21616	13125	13900	0	0
13	423.5	56.3	12540	0	11324	14090	0	0	0
14	176	302.2	0	0	17022	7232	20189	10168	11575
15	256.8	213.2	0	24890	5691	0	0	0	0
16	394	30.5	22426	14591	0	0	20481	12055	16174
17	251.3	196.8	11999	24060	12007	4651	0	5727	10579
18	256.2	167.1	23639	23362	0	20382	11466	24263	24738
19	395.1	253.4	9001	13605	0	0	0	0	8832
20	416.4	213.8	21877	17445	14420	4799	13188	3552	14232
21	77.3	142.9	3304	0	645	23547	3168	0	3133
22	496	398.5	8233	9722	4528	646	0	6790	5093
23	200.3	30	18803	0	22293	6468	0	0	0
24	18.8	20.2	23617	9212	0	0	19965	23952	0
25	421.9	219.3	20900	0	17793	21643	19645	8074	4016
26	143.2	42.3	0	11876	18518	4956	934	12393	24421
27	72.7	110	11560	12368	13690	0	897	0	0
28	295.6	408.5	0	0	22447	12643	3111	0	0
29	445.3	182.9	0	21773	17591	0	0	5587	0
30	188.7	422.3	0	20897	1821	0	21950	0	0
31	301.3	260.6	679	6163	6924	0	15426	1250	5335
32	356.6	454.5	19747	9437	5217	1469	18816	8017	543
33	155.5	209	0	13992	0	15037	10820	0	0
34	62	106.5	15604	20457	12901	16063	7940	13530	11667
35	137.7	488.9	23422	13571	8229	17200	0	18803	0
36	479.8	375	17218	11201	11070	0	4890	24603	17209
37	151.6	457.4	1399	11671	23107	22053	22455	2305	0
38	140.7	404.6	17954	0	14090	9267	13551	1198	11331
39	430.2	106.7	10499	19243	0	8741	0	5420	21313
40	455.6	146.7	19582	0	24632	2339	0	0	0
41	278.1	246.7	9387	3972	11620	23698	0	6268	23060
42	220	248.5	4081	13267	15341	17555	0	1372	22784
43	75.8	36.5	5102	10541	19892	22686	14595	21810	0
44	290.2	24.1	0	22546	13611	0	20445	0	630
45	210	344.1	8395	0	0	7755	0	1988	8944
46	45	28.9	23864	0	0	22563	21968	10191	16584
47	202.7	112.7	0	0	15298	20581	0	13057	17663
48	493.1	86.1	0	0	21260	4304	16100	0	15534
49	310.4	68	20045	7299	0	19938	0	24820	0
50	241.5	30.5	14356	0	23679	3314	0	0	8991
51	212.1	173.8	0	9512	23659	14276	14137	14724	22638
52	447.8	388.4	0	0	0	17946	19776	5227	15463
53	216.8	205.5	0	10009	2745	1987	0	18140	5117
54	499.9	104.2	0	15959	19948	2191	18498	16005	14521
55	116.7	270.3	0	0	3315	20175	11328	12107	20191
