# 2d5e0735-760b-4d09-a91b-45a23921546d
11	6	6	191	35
0.0	59.4	83.9	78.2	81.8	47.1	72.4	131.4	53.3	37.7	57.5
166.5	0.0	37.5	75.8	80.4	51.6	35.5	50.5	154.9	84.0	123.2
196.4	198.1	0.0	125.1	25.0	179.9	192.5	36.2	125.0	88.0	76.0
67.0	94.4	181.3	0.0	40.9	106.7	160.0	52.1	160.2	121.9	145.3
102.9	156.0	175.3	97.5	0.0	146.0	106.1	166.0	18.5	98.8	65.2
99.4	67.3	197.7	171.4	35.7	0.0	119.4	120.3	87.4	98.2	160.9
173.5	14.2	22.6	64.3	136.3	188.7	0.0	147.3	90.4	24.7	32.3
34.2	64.3	167.5	98.1	169.5	152.7	173.7	0.0	114.8	139.2	166.7
148.4	133.0	53.9	196.9	39.9	34.6	130.2	24.2	0.0	164.7	139.3
155.8	51.5	75.2	12.4	122.9	129.2	38.9	130.7	16.8	0.0	58.1
38.9	103.5	32.0	152.8	27.1	27.6	84.8	71.8	107.2	127.0	0.0
1	59411	1	2
2	64701	6	7
3	12252	4	2
4	39136	2	5
5	31347	2	10
6	19486	5	8
7	52517	3	2
8	44392	3	7
9	14163	3	2
10	28968	1	5
11	39544	5	8
12	43820	5	3
13	42325	1	3
14	77550	6	8
15	42159	1	5
16	57034	1	7
17	46654	6	10
18	15590	5	10
19	70769	3	9
20	15971	5	3
21	25435	3	8
22	72705	5	11
23	15656	4	11
24	42561	4	8
25	76005	2	10
26	74245	6	5
27	61801	6	10
28	63477	2	6
29	45657	1	8
30	51515	1	6
31	25807	3	7
32	56721	6	6
33	54051	5	11
34	16871	5	5
35	60880	5	10
1	1267	942	1084319	1145816	1961397	1661588	1769557	1424539	1305895	1382685	1487095	1451358	1364444
2	604	838	1239307	1552119	2011694	1390339	1203171	1086318	1734874	1243231	1712125	1023846	931803
3	744	975	1686223	1695037	1073513	2131931	1613582	1912540	1543804	1501836	1449667	1821728	1749300
4	1266	1474	1689819	1618567	1083669	1183125	1429913	2036738	1143681	1744628	1314032	1053987	1190893
5	100	1009	1504345	1247744	1527063	1170110	1988880	1232170	1664804	1812342	1884506	1841292	1335662
6	379	83	1702433	1029721	1161607	1750763	1415730	1722504	1729804	1256214	1598663	1560464	1512589
1.0	16.4	606.7
2.0	1460.6	601.4
3.0	248.9	776.9
4.0	297.8	593.8
5.0	859.3	1239.9
6.0	1117.8	1057.5
1	550	582	63299	0	0	28889	5684	0	994	0	67731	33317	73890
2	1129	1362	12730	27696	0	0	0	0	0	0	0	34377	26229
3	1461	1262	47343	48419	65944	13056	0	4023	73701	0	0	12502	0
4	132	214	7280	0	45793	3060	15812	0	0	28918	0	26710	0
5	1484	972	61708	0	0	5490	759	19144	23125	15271	52125	0	50496
6	268	1474	68626	45994	64390	2298	32965	35024	16442	73899	20417	21109	18846
7	604	168	0	0	0	0	50435	21361	34744	38028	73538	27190	625
8	990	966	69782	36017	73333	17661	0	0	26739	0	23427	47953	8861
9	244	1418	50129	44629	45640	35771	72320	0	53253	0	33680	0	0
10	1269	535	57416	2353	57692	8074	31541	3811	25298	5167	0	51980	3269
11	701	1386	40190	73147	0	39870	73562	67643	40160	51512	17719	0	37832
12	1219	19	59457	15553	59160	71686	6342	45203	0	73998	0	65095	38975
13	1256	556	49312	0	26373	8612	70902	6508	6913	3795	30890	47136	0
14	458	35	38307	10401	33915	20807	0	0	68164	5780	17542	36611	45240
15	1287	306	11805	968	44380	25994	31245	38929	22518	40908	0	61085	0
16	853	23	12407	0	0	27984	0	56720	0	27112	21660	17553	0
17	1175	1348	0	55358	26127	52388	6685	0	59747	0	0	0	0
18	1485	1229	0	56108	64227	31449	40564	70974	50436	1946	0	13456	24088
19	1346	1170	16381	11988	1336	51929	9926	0	0	0	3174	15823	5356
20	249	1358	24205	11973	15673	39421	8414	0	46866	0	53543	0	16334
21	520	924	934	13286	30079	0	0	61191	61167	0	68485	34368	34078
22	405	244	0	0	54748	15775	44961	0	25322	35800	10017	59145	45829
23	1073	234	3794	57170	0	65076	40879	9004	0	69704	22851	4590	15175
24	1249	1105	20869	69617	22693	8259	3188	1285	7817	24554	0	0	53910
25	1225	568	36533	17609	14711	44642	46754	24747	33430	37399	68281	0	0
26	1380	240	52395	26301	48845	0	0	0	12563	54362	43436	48152	0
27	733	120	0	24721	73376	72590	0	54375	70113	0	39010	11403	0
28	103	534	2024	67456	0	55721	0	38218	0	4822	0	0	22496
29	1147	1466	49854	0	38147	0	0	35322	44348	0	32318	27652	0
30	922	814	0	0	0	0	32282	0	0	0	0	32122	9884
31	889	1362	0	42509	45637	12288	13515	30351	4514	44242	0	0	0
32	1108	691	0	49776	0	34145	71377	28371	0	32932	34167	69282	0
33	500	597	67462	72563	23108	74733	0	69878	21150	64127	0	0	0
34	808	1224	56198	14961	67737	0	34152	35420	53063	65117	47460	0	0
35	543	1239	30249	46686	24895	54427	28357	0	30966	0	71656	47496	23609
36	1315	976	28198	15137	35414	45559	0	0	41546	70611	43136	0	32688
37	1258	923	0	49095	11026	72666	0	34634	16853	59835	67432	69885	64973
38	837	868	59020	0	34700	63952	10373	21041	61085	39145	70419	0	18632
39	371	909	0	0	66597	69911	30835	62699	0	0	49670	0	37501
40	2	1314	0	0	23075	26975	0	33048	16590	67886	24514	54112	0
41	1003	728	35482	13406	0	55608	6730	0	70726	60648	0	21379	0
42	386	642	73420	47016	0	53778	0	51500	20825	0	0	0	40395
43	1180	782	25161	0	0	0	40538	0	8985	0	43188	997	0
44	841	1034	17402	47470	58866	0	0	0	11323	0	53154	24076	19136
45	95	1111	52547	58777	15390	74048	0	0	1577	57813	0	46889	44705
46	747	570	0	35955	57638	0	0	17283	8138	70464	16133	49011	32944
47	1400	1415	0	0	36302	62963	30689	0	63557	66946	57003	59774	47344
48	609	1341	59959	25328	56914	35938	0	0	61575	43947	27273	56979	54930
49	1142	791	0	44225	22806	40150	48281	0	11615	69012	0	70420	42536
50	781	471	20665	40652	0	26159	4955	29268	43951	552	0	69358	20319
51	1182	729	37109	56920	59725	0	0	16315	0	19168	59175	41226	11624
52	1384	1469	0	21678	52732	0	42648	60089	15587	0	29837	0	0
53	1448	737	0	9687	68851	25611	48654	28525	70370	24523	35884	6721	15856
54	1173	1117	15289	30124	46929	68854	41137	24898	14298	71716	0	38221	15124
55	128	1405	0	56549	61706	0	0	34972	55589	57636	0	55394	27787
56	821	1099	71870	2899	0	20555	0	54075	32955	57398	0	62903	23565
57	306	856	0	0	0	15104	0	32856	0	48616	67797	6722	53372
58	1206	378	42815	0	0	69311	0	11363	49879	62879	52519	49857	0
59	1127	383	15698	29309	0	0	0	73005	0	0	540	27034	48425
60	1486	446	0	73988	0	27683	68418	56368	54198	4366	57092	0	0
61	1404	727	0	3774	50263	73608	32344	74988	55552	27281	37950	58615	11726
62	834	550	52743	0	47881	45167	62221	3531	31745	71143	0	30346	25212
63	1473	8	74640	28349	14590	12735	19706	0	51040	8075	0	50022	56752
64	475	1095	60394	0	2327	62775	0	65142	73489	15294	0	14476	13008
65	1070	566	3935	0	56556	6880	74317	9904	58130	58136	9401	0	21918
66	131	1339	63503	19910	22284	0	19219	17853	18037	39119	18746	0	54802
67	1306	1348	65177	39769	0	55748	64696	69501	18379	28724	15278	22075	4243
68	507	123	18210	12281	0	3073	0	70289	7519	23229	33195	23568	9815
69	1124	232	0	19118	0	25434	0	35842	25228	19359	33485	27116	40782
70	232	1340	665	0	64315	11985	47772	38830	68540	16162	65354	35895	27903
71	230	1445	59912	6914	2101	16673	54675	27518	70880	47218	0	0	65163
72	625	838	12794	33245	25833	0	35233	49475	0	42870	4279	54743	18879
73	763	1274	69479	0	0	50700	51760	0	7383	17685	73249	0	0
74	818	187	0	19105	59391	0	55981	61384	0	814	0	33260	34224
75	1237	280	67966	23548	68621	0	71971	0	5208	64340	10223	19742	0
76	642	1365	0	3243	58159	0	13321	24038	0	0	0	13358	0
77	1373	494	0	32787	0	73397	30304	24566	58089	27689	34197	0	0
78	18	1027	38515	5021	68326	0	0	64799	35611	0	22742	0	0
79	1384	752	6550	11664	74102	0	45899	37939	0	61158	26149	28324	2603
80	1024	944	40810	31110	0	0	10853	16635	14216	49774	73765	53923	0
81	502	865	0	54730	19446	17971	43978	0	11001	59264	72486	0	24223
82	579	845	39396	0	0	15758	5827	0	5221	7985	59544	24387	74282
83	1187	518	7213	58639	56247	35847	17139	0	0	41899	59115	51697	17773
84	684	1333	0	52723	74246	578	4127	21528	0	33516	68845	0	73267
85	676	279	0	38983	33875	0	0	45463	64616	0	52029	60479	56643
86	342	15	5158	0	0	23116	0	0	35348	3667	0	0	6466
87	1172	255	59000	54962	56523	23108	0	0	26307	13040	19950	0	0
88	346	478	26312	31123	18978	21156	27404	29977	5476	0	25041	41029	64252
