# 07555053-c907-43d1-bdf4-caa04f5506fe
10	9	8	131	34
0.0	168.6	170.4	131.7	142.0	145.2	183.4	173.6	80.4	153.7
137.1	0.0	146.4	118.6	159.4	50.3	126.7	53.2	186.0	130.2
65.7	105.6	0.0	105.0	111.0	167.4	23.0	90.5	120.6	194.0
51.7	48.2	97.6	0.0	14.9	81.1	15.8	136.4	134.9	83.5
181.9	39.0	56.2	132.8	0.0	68.6	41.9	62.4	177.6	149.0
44.8	89.6	167.9	138.9	27.5	0.0	107.0	133.5	60.3	31.6
111.9	143.5	104.6	13.3	122.1	44.2	0.0	40.0	133.1	98.0
24.2	111.4	94.3	155.2	22.9	166.8	60.0	0.0	123.4	168.9
11.5	115.0	173.3	74.0	83.9	72.0	49.7	166.0	0.0	191.5
83.4	42.5	51.6	97.6	130.9	123.3	90.8	21.9	116.2	0.0
1	32153	2	10
2	73608	3	9
3	77226	6	6
4	10256	2	8
5	46681	2	10
6	44077	7	1
7	11888	7	10
8	18366	7	7
9	24859	1	8
10	51052	5	8
11	13188	1	5
12	77177	3	7
13	43657	4	9
14	73897	8	5
15	28199	1	8
16	10409	8	4
17	20652	5	2
18	23241	4	9
19	10962	6	8
20	50411	1	3
21	42134	2	1
22	25590	7	6
23	33184	3	5
24	62567	5	7
25	43457	4	8
26	15918	6	5
27	64294	7	2
28	58847	5	1
29	79761	4	3
30	74026	5	7
31	39655	8	10
32	11534	7	5
33	25573	2	7
34	42968	3	10
1	1143.2	1286.9	584443	749907	920241	640034	463876	558193	594586	675570	550780	581847
2	1336.2	1106.1	688957	947978	575496	683145	627799	877964	563230	848401	805568	744374
3	449.5	458.9	662977	675381	593497	567835	530156	989555	808130	809365	573599	702640
4	29.9	1297.8	892099	553442	972034	718675	610436	761191	809370	665944	641831	585072
5	950.5	396.8	773029	562458	996073	669941	657220	706626	831259	767225	766460	539311
6	1138.2	1290	725953	665545	602111	414710	861578	669540	784082	527735	531869	711987
7	437.7	1148.6	820207	598697	804641	634818	736532	908910	819430	866617	501763	638490
8	19.2	69.8	816181	500188	780818	414276	843490	1.00782e+06	853702	822763	878340	719352
9	14.9	545.5	477241	879126	865405	569423	454007	938284	614687	713231	658481	627038
1	1210.5	364
2	679.7	268.6
3	1170	849.9
4	300.5	1266.8
5	545.2	1197.1
6	539.3	371.9
7	910	107
8	691.1	1413.4
1	985.1	192.9	0	48388	0	57844	55308	34981	28339	74754	34082	4394
2	723	1337.3	60089	0	64023	0	9560	64462	37958	60853	0	23843
3	963.3	340.4	0	12265	0	0	0	0	70591	38821	0	0
4	902.6	1322.4	26058	4463	13973	20171	74047	23478	0	54736	62053	35710
5	686.3	1350.7	0	0	0	0	0	61969	63866	55194	20718	35955
6	1066.4	1246.7	0	46278	11690	0	54686	72683	0	14546	62721	8142
7	829.4	1361.4	4530	63332	68200	0	71552	0	36672	53690	0	32047
8	523.2	171	4072	50134	30335	41584	42391	42015	0	11655	13367	64881
9	1460.4	906.8	6412	0	0	0	34163	45135	33441	12082	42108	0
10	325.9	1223.8	0	11719	0	8981	0	50266	31828	45334	52802	38852
11	546.4	580.6	45855	12910	31530	30088	0	0	51091	60828	0	49692
12	654.6	973.6	54751	0	0	14234	0	70279	23533	72099	3423	56665
13	1211.3	1433.6	62711	62187	0	67125	56496	0	11713	37172	28777	0
14	1287.3	447.8	0	45900	11915	38807	41748	10535	0	25033	0	7950
15	85.6	131.2	38669	22737	7875	0	69148	0	35227	42916	67853	20755
16	670.3	133.7	0	0	67638	13978	22286	21044	2701	908	41847	3343
17	1151.8	94.9	0	44118	26609	53851	72958	0	0	8477	23324	40903
18	91.3	1296.8	67361	29749	32946	49388	0	17478	68127	54273	43561	24128
19	1432.6	492.3	42562	0	62557	63313	0	67826	3693	65699	7336	45782
20	69.1	132.8	0	42639	28333	19936	73542	22211	29717	0	17337	25302
21	1340.6	784.2	0	8624	59244	0	19081	0	57807	0	47899	57577
22	994.1	727.2	5326	0	72612	45135	51980	47129	8539	0	43672	0
23	1276.6	77.2	0	0	22442	74532	0	4419	0	0	0	30255
24	1494.9	651	47980	63308	34272	0	0	60093	35225	0	39934	0
25	682.1	1430.1	0	46082	51124	0	36343	57836	41938	0	0	2804
26	912.8	245.3	33288	0	0	0	0	51437	0	66579	46164	0
27	382.5	1476.4	0	54986	68808	65883	0	0	8206	19729	4597	0
28	1.8	1040.8	36750	0	49006	0	18123	34448	9352	0	25206	29850
29	642.6	677.9	13316	0	0	1559	62560	13766	42011	25970	0	15699
30	251.2	1485.4	19918	0	18073	68210	0	12634	11933	36900	34695	52520
31	266.2	520.7	14105	0	41030	2320	17392	0	53952	61516	0	38598
32	1122.1	163.3	58469	0	73659	32599	43845	54038	34928	0	0	58723
33	765.4	1347	30978	68404	70394	20154	35924	49495	0	0	11158	5100
34	1149.3	392.6	2110	64918	0	30708	0	70057	42419	690	44660	53270
35	1368.1	79	16087	0	0	20006	54040	3949	0	56862	0	32768
36	529.6	1109.8	14737	52226	50427	0	23817	5271	0	66488	49118	22867
37	1168.9	884.3	33638	10950	70796	0	50908	55822	65186	74836	42574	0
38	1175.3	166.6	16614	39859	14268	0	71118	18566	0	16645	50760	6011
39	1212	1444.7	62468	50239	52853	63484	22826	46314	0	40378	11470	4248
40	320.6	895.2	12714	13014	4721	69981	24731	65472	0	0	15662	30035
41	501.5	1211.5	5532	70534	28253	34337	0	58545	21839	0	32042	65504
42	1115.4	844.9	18280	9933	6418	23401	0	0	14053	0	65809	0
43	1129.2	229.7	58786	19287	57801	49033	56689	27275	33332	47148	51685	0
44	407.2	92.8	36807	7439	0	9267	36086	0	57719	0	11117	0
