# 1a82741d-6c46-4bf5-9cd1-c0d53a5b3fc1
8	9	8	188	38
0.0	30.5	113.8	147.6	103.9	115.2	172.5	134.5
133.1	0.0	57.0	67.6	158.9	132.3	81.3	103.2
191.2	64.0	0.0	77.7	163.3	92.8	100.1	160.4
115.4	125.0	198.1	0.0	92.7	171.0	79.4	152.1
141.2	76.5	24.5	168.1	0.0	133.0	147.4	196.5
13.2	84.1	126.9	178.5	30.7	0.0	133.9	83.0
75.6	144.2	162.8	73.3	152.8	20.4	0.0	105.2
81.0	109.3	85.8	26.9	49.9	168.9	119.9	0.0
1	72077	6	8
2	33587	7	2
3	27343	1	3
4	79401	8	8
5	42370	5	3
6	66765	3	3
7	78555	4	5
8	58316	2	2
9	52666	7	6
10	59192	3	4
11	27511	6	7
12	49837	7	3
13	54942	1	7
14	51279	6	7
15	76125	1	4
16	69637	7	2
17	46756	1	8
18	10194	4	3
19	78851	7	4
20	47071	4	1
21	35207	5	7
22	78974	8	6
23	61611	8	6
24	43639	3	8
25	25036	7	8
26	66962	8	1
27	35701	1	7
28	51121	2	7
29	40059	7	3
30	43982	2	6
31	51047	7	1
32	23114	8	3
33	63083	7	2
34	77827	1	7
35	68580	8	6
36	24606	8	4
37	58418	7	1
38	76130	4	2
1	389	169	739021	990361	1367818	570041	1050860	892739	1112122	991891
2	147	356	782241	690790	1358531	797058	1088919	1127051	691307	1162638
3	631	1447	805323	842448	1049951	999559	1303191	865784	909307	1178308
4	1202	1189	658377	1138913	919724	649316	956856	828388	681994	1202540
5	1045	1009	1093281	756522	814772	940105	1112839	706719	881045	1024753
6	244	819	583681	810981	902984	929791	1055798	1130085	1058552	1027614
7	1292	1129	650306	982235	1266800	614629	987402	732761	586164	680204
8	1442	582	582852	714046	1143717	585971	1154301	1001329	606993	956900
9	667	1259	644928	1014785	760304	684980	1145571	957782	806243	732421
1.0	1344.4	664.0
2.0	1356.4	1288.2
3.0	534.2	434.2
4.0	1390.2	1107.1
5.0	185.3	1059.5
6.0	1481.4	447.0
7.0	158.5	77.8
8.0	344.9	211.8
1	1284	563	10250	0	48275	12944	27919	43607	24610	66739
2	389	609	17389	0	0	40758	0	0	47197	50360
3	1191	366	29472	15871	0	40595	60507	73580	0	0
4	1384	183	0	49948	43703	52799	72434	74087	43860	6491
5	38	891	27652	0	67832	0	0	23390	14204	0
6	1	91	74632	11797	20646	43399	73319	0	51561	74045
7	921	926	62243	59258	0	74720	67279	47426	0	14401
8	321	398	45912	10974	34284	34091	48586	36188	13318	0
9	933	76	0	0	0	49508	60920	0	0	48804
10	1429	595	12873	66081	33555	0	58778	14413	60545	72943
11	1171	1126	27530	8231	0	19922	71762	0	3034	5294
12	1444	598	0	0	0	34106	38000	23429	31011	13250
13	123	1154	42391	4293	23763	0	2220	1408	34873	64700
14	419	666	17584	26996	0	52968	0	7656	0	16214
15	781	652	72928	18548	0	44122	0	15008	8709	1268
16	928	1320	43856	46847	0	0	32845	0	20029	1328
17	1449	1448	7214	0	45710	6519	54030	52798	60304	64099
18	96	80	0	0	26570	0	4490	66441	33692	6585
19	451	540	29216	58344	50039	0	33674	0	14222	46569
20	344	1278	64454	0	10208	0	0	66719	67858	64385
21	1234	1265	0	0	20071	2522	42094	35508	17840	38010
22	788	119	8261	72652	10137	32580	0	53658	1148	15406
23	1069	50	0	0	0	31886	39289	0	65176	33624
24	1376	724	50520	0	0	32320	13297	61498	5411	58705
25	870	1497	0	0	27699	46172	71209	0	64750	48965
26	829	863	25523	1811	67176	37361	43005	7996	3029	62069
27	1446	64	18725	11249	17629	26046	23224	35647	0	28663
28	202	1332	0	35185	0	37265	66205	54984	38069	0
29	1298	1462	12934	9839	64065	30590	13983	28837	33888	53171
30	294	730	0	69530	0	0	3808	8508	8249	19159
31	494	1267	59062	0	0	5348	0	0	0	13944
32	1292	1494	26257	56175	13733	0	7697	40055	45226	0
33	797	1372	0	6735	74163	0	45846	0	68001	49088
34	1429	401	38420	0	0	39173	0	0	0	29294
35	990	322	0	0	0	0	70030	0	0	1725
36	467	678	0	0	31248	47907	42815	38533	47630	0
37	432	869	25781	4850	70764	34204	37642	6762	74560	0
38	1258	1085	24634	65960	51132	19250	37170	29331	0	0
39	359	1373	31458	53255	31109	71812	0	65945	50377	27946
40	2	364	2947	0	0	0	0	10115	17101	22425
41	550	168	8940	51863	66380	18476	1731	0	0	0
42	1216	1291	72550	35669	61471	58397	24197	71706	0	68096
43	1302	681	0	21231	41907	39746	35947	53336	0	0
44	83	169	56256	0	13609	64638	32785	0	72663	19568
45	1069	511	0	61433	48959	0	36968	16953	0	31763
46	1281	188	61326	19047	37884	32926	45483	16966	0	44407
47	540	504	24669	0	0	37307	27152	73851	12002	57376
