# 7bcf1c6e-5461-459a-a228-82523470c573
12	9	4	163	49
0.0	193.6	23.8	56.9	149.6	57.4	14.3	169.1	181.6	39.0	144.9	117.2
54.3	0.0	120.6	12.2	75.7	147.4	185.3	115.7	191.4	107.5	56.6	111.6
175.9	56.8	0.0	113.5	87.3	88.0	117.5	95.8	24.5	124.7	192.0	153.6
37.5	29.0	166.8	0.0	58.0	29.4	168.0	23.7	103.9	198.5	152.9	42.9
41.2	19.5	55.5	138.6	0.0	128.5	175.8	123.1	12.9	63.5	25.8	170.5
165.7	66.0	89.1	82.9	14.9	0.0	89.6	28.4	93.8	189.9	163.9	28.5
140.4	95.0	71.9	21.9	16.5	60.6	0.0	54.6	19.5	54.8	139.6	45.6
139.9	160.0	22.9	199.8	184.7	82.2	47.6	0.0	146.6	58.3	88.4	11.1
148.6	117.6	180.1	183.2	78.9	50.1	49.0	80.2	0.0	92.1	171.1	79.9
60.4	176.9	79.5	137.1	184.0	55.1	139.9	191.4	189.5	0.0	156.4	12.9
191.4	19.8	29.4	108.2	95.8	105.1	17.9	70.5	18.2	141.5	0.0	191.6
16.2	197.8	191.0	95.1	97.7	120.3	156.5	157.3	145.4	38.5	71.0	0.0
1	78390	3	8
2	14215	2	6
3	60013	4	3
4	27070	1	12
5	12031	1	8
6	40294	4	6
7	47616	1	2
8	78523	1	8
9	70561	4	2
10	27525	3	9
11	32987	1	6
12	78695	2	2
13	70075	2	10
14	48882	3	8
15	63214	2	11
16	29329	2	9
17	32892	1	10
18	10576	1	3
19	49804	3	9
20	28914	2	4
21	35580	1	10
22	12553	3	1
23	75931	4	2
24	31872	3	8
25	51232	3	6
26	11591	4	7
27	55845	2	2
28	75953	3	4
29	34377	3	4
30	17338	3	10
31	65201	3	9
32	38368	2	9
33	21174	1	12
34	63754	1	1
35	28321	1	10
36	56738	2	2
37	74608	3	12
38	42538	2	7
39	50202	1	3
40	14312	2	9
41	43001	1	6
42	67626	1	4
43	41314	3	9
44	53322	1	6
45	17188	1	10
46	55158	2	7
47	66846	1	12
48	42707	1	1
49	40204	3	8
1	26	151	926268	858546	716772	1036990	720153	877766	880855	667935	588301	860843	982985	897879
2	1206	986	942928	945347	1059563	1063190	630008	550514	938847	1071562	1036590	651877	962912	580479
3	895	1172	927192	1069411	944315	1054326	880453	1054177	929003	833527	684110	749126	724415	669545
4	1370	375	699166	724996	1167164	603576	600555	899922	600424	1030824	797360	952780	720910	986764
5	234	352	972458	625334	1053476	804658	600915	824952	732227	973982	610990	605159	613512	794995
6	597	398	609789	1018749	1227366	757698	631015	845900	1139785	905785	775132	966491	699576	721043
7	774	1137	949963	779486	883703	728784	647993	597490	879159	757994	716611	915700	772542	822336
8	1108	244	925007	736625	1045033	569162	746045	667908	619891	965403	825618	579231	731282	685040
9	859	947	1201852	703288	778583	758199	595827	884574	1020670	916078	732469	742708	736535	940442
1.0	106.0	348.6
2.0	2.8	399.7
3.0	359.2	324.9
4.0	1062.4	1285.5
1	484	1376	0	14798	0	43131	50479	0	32453	0	0	3596	44031	0
2	1367	1190	0	55163	1211	0	21289	6966	70372	53782	0	0	56077	5158
3	554	1380	52579	0	24934	27561	0	22913	8572	58619	55401	0	72691	57133
4	873	132	64077	6381	0	0	534	24557	50791	9050	1826	0	62797	25819
5	580	945	39546	0	0	0	49888	22699	42427	63766	68912	12608	41286	0
6	537	944	29300	51506	67117	48230	0	0	67722	0	45345	53982	46268	60459
7	571	1275	6064	0	0	34590	57242	0	27942	63027	14810	26608	8413	39962
8	240	217	66173	46969	64633	69773	51495	53576	0	43328	34420	38015	64989	10855
9	1414	38	0	57790	0	60301	56345	27062	39935	0	44929	63847	36846	21965
10	620	120	0	0	30476	3889	64265	69834	43249	0	27729	0	67226	28814
11	386	1333	43635	0	0	38297	1562	0	0	39138	2753	43537	0	0
12	28	776	992	22982	0	51055	35643	0	60498	63606	0	19705	46266	38648
13	528	644	18862	19139	29237	11600	0	13669	0	68477	65329	0	44676	51369
14	344	954	14333	47245	13767	61857	48264	22527	65048	15537	12180	0	21438	0
15	1209	300	20131	74096	0	0	0	0	45919	58667	20761	0	41871	3030
16	1045	494	53097	46695	757	44377	0	41678	22780	0	38489	0	0	24791
17	398	1194	51622	3976	71387	19720	64533	53130	71951	11467	46414	48521	46743	0
18	1074	847	74481	18577	0	0	25941	57180	0	0	3237	8214	70942	23011
19	883	852	48503	0	68910	37724	67884	0	0	72937	50576	0	44764	5235
20	154	219	73444	53260	0	53525	57502	63742	55030	0	53205	9923	31091	0
21	1202	506	0	1568	1862	55161	33776	31921	55690	72503	54877	20881	7524	0
22	1308	920	0	3960	53390	47497	63892	62142	0	50197	0	0	0	27030
23	303	498	0	74129	67847	2197	24274	0	0	67867	13382	0	52910	57913
24	1410	1312	39910	51653	13636	25072	1242	6895	0	0	16026	0	55736	0
25	10	1264	12653	0	0	0	59658	62514	64508	64761	58062	49798	0	9122
26	1482	420	0	22062	28908	0	54139	0	45645	0	826	52415	9464	34996
27	1079	1256	45070	50978	49876	0	68083	41864	0	26626	0	3114	59253	11398
28	207	1203	55987	10407	0	47835	0	12179	27260	58274	52663	49762	0	73675
29	1001	1198	0	5752	72605	0	14982	48445	47639	48597	42617	57722	53110	4013
30	874	296	35542	0	52841	72499	68642	641	34011	9111	0	66895	0	61120
31	366	399	11139	60400	44559	61604	0	0	0	0	40246	0	18002	65335
32	1353	337	51132	26232	0	0	0	53364	3438	4093	64731	0	72782	35688
33	1267	977	27360	0	6032	9953	25491	11949	17535	0	31337	27189	59261	507
34	1209	1126	67496	0	0	34990	17085	0	48374	0	0	4243	16705	35263
35	500	816	45001	0	28465	0	5023	28396	0	0	47080	54269	0	49726
36	393	1278	23814	19443	35631	28120	0	17490	6414	0	0	16155	23197	27303
37	566	1495	13473	63095	5523	72108	40294	0	59953	5127	22125	65644	58967	52461
38	873	1470	0	0	0	0	0	48538	66207	0	18236	51829	20746	9427
39	1404	61	0	11855	69203	0	44723	33092	28388	0	0	0	64463	12310
40	42	113	59844	0	69714	46895	44535	55136	8534	0	17364	35951	29821	33316
41	7	354	61999	0	0	29248	66209	56967	0	0	23448	32169	43637	1985
42	1171	463	54694	10336	52002	36830	72699	3765	0	0	4632	41712	61991	7599
43	804	826	9514	36970	69250	0	0	13770	29217	39616	0	0	67413	8149
44	259	147	0	0	11730	67958	1373	0	0	20722	25613	11520	0	0
45	759	1208	0	25182	3710	36306	62199	0	33724	30297	0	70703	50821	0
46	940	579	55629	9908	42850	73370	0	70540	0	31963	12487	0	20603	45792
47	1079	730	0	0	54114	63596	74652	46694	15604	31237	0	0	34959	24074
48	759	1264	0	17045	69676	0	38386	31954	56896	71090	45054	0	67563	52093
49	488	1077	11861	74926	70464	11135	35093	21095	0	54996	52664	17548	0	67225
50	1335	1245	6434	42850	0	0	15873	0	30687	71903	0	1558	57765	0
51	1422	696	0	36934	40876	38600	59249	0	13600	0	0	29267	48000	49793
52	1465	498	74921	0	50123	3819	7009	71671	30652	0	39054	15725	24264	0
