# 540539a1-0360-42ec-9d17-13e9bd0866f6
9	8	7	106	35
0.0	95.7	96.3	73.8	148.9	47.0	160.4	174.6	95.5
181.7	0.0	40.0	155.6	16.1	64.6	187.2	199.6	137.4
54.1	187.7	0.0	147.6	19.3	136.5	52.4	11.0	41.3
184.9	70.3	142.6	0.0	198.8	65.4	119.6	46.9	51.8
74.4	102.6	25.7	145.6	0.0	155.8	40.4	28.3	189.3
143.1	49.6	27.3	37.5	195.8	0.0	121.5	84.8	117.9
119.1	85.1	94.5	72.9	103.6	49.3	0.0	188.6	71.0
180.9	81.2	122.0	35.3	33.0	65.0	192.8	0.0	143.6
136.2	39.1	178.9	137.0	42.7	172.7	147.7	135.8	0.0
1	37975	3	1
2	64381	7	8
3	13014	5	5
4	61774	3	4
5	47332	6	5
6	45178	6	9
7	68154	7	8
8	37387	4	8
9	20375	2	6
10	56377	2	3
11	32457	5	6
12	44778	4	4
13	10789	2	3
14	23823	1	6
15	64798	4	9
16	20690	3	5
17	65038	1	2
18	44376	7	9
19	67083	1	4
20	54344	5	2
21	28207	6	9
22	57844	5	5
23	77574	7	4
24	57392	1	2
25	34681	1	5
26	70082	2	1
27	49227	6	8
28	60593	5	5
29	56014	1	4
30	47147	1	4
31	74461	4	2
32	28531	7	8
33	11150	1	8
34	54756	1	2
35	20312	2	5
1	136	590	456316	589910	657396	506434	657863	501325	711847	912342	585556
2	501	1103	714316	714323	608151	800179	452290	721075	564001	917714	733923
3	1332	636	589109	507421	624875	528344	415447	845841	498102	516560	512826
4	14	406	608847	471569	807585	687982	645142	569385	502991	702144	427468
5	1062	10	589863	710884	431858	609496	708614	616613	760327	818578	628807
6	1424	1352	743402	774403	754271	436664	522113	574632	839374	796343	436973
7	550	477	764401	738873	605029	594347	658992	667220	864928	616554	371945
8	633	907	800885	763454	521276	446571	593195	634299	861264	910716	476568
1.0	69.2	1313.3
2.0	243.2	483.4
3.0	4.5	1347.6
4.0	660.4	745.2
5.0	1495.4	791.4
6.0	589.2	191.8
7.0	1472.1	183.6
1	37	1409	0	15065	40186	44458	20710	0	5417	70543	57662
2	986	113	15659	0	46005	54939	4296	0	40527	73098	37939
3	1278	770	23042	57272	0	0	0	37741	0	55994	28865
4	80	1384	33856	68149	18154	0	21906	0	57659	39068	0
5	640	1299	58475	38350	52649	30423	0	72650	54758	57594	42096
6	329	392	25283	61893	0	8272	41801	17443	46595	66768	0
7	268	175	0	51864	2910	45021	0	0	14509	33148	31577
8	886	1125	36991	8653	0	0	41195	29540	8116	65583	24321
9	637	927	72150	50887	65953	6128	26136	0	0	61053	58212
10	620	1384	0	0	43741	0	0	66230	19289	66918	9360
11	414	1023	0	0	0	6772	0	31546	72766	0	54887
12	1012	591	0	41197	1677	64400	3332	30269	59214	46137	0
13	998	174	40792	5100	25253	46350	0	3878	74869	43674	22651
14	141	964	0	20160	24710	0	42729	26236	16813	31235	8956
15	679	1451	32631	0	21165	12497	5019	8992	32950	70638	33835
16	1310	1250	8891	0	50266	22039	15923	48291	0	12948	65084
17	309	1123	0	16554	62511	0	0	0	47252	45583	32651
18	48	737	63732	40180	0	4722	38153	0	59547	43096	62816
19	139	271	54414	2749	42355	0	27690	42838	71473	0	0
20	264	312	43107	0	73049	7218	31429	69280	3351	41442	47268
21	908	2	43871	33326	14531	61019	59645	0	10801	69821	0
22	86	846	74500	12538	67468	4923	8266	0	8533	71313	12912
23	1278	1323	70987	34348	47201	4673	44506	62454	0	48669	43459
24	1173	400	65758	0	0	53580	0	28738	28126	20447	17371
25	88	327	64959	13612	72779	55706	15650	59501	7470	0	32378
26	982	1386	2457	53821	46075	0	32365	36021	68053	987	0
27	612	381	0	56369	0	2757	30665	0	14458	56959	0
28	1098	1013	11477	0	21204	0	0	56683	66586	0	53771
29	606	1009	51260	66232	0	49459	64657	36899	4984	10214	0
30	325	1341	24412	0	15566	0	35104	59842	24467	17790	0
31	1061	1138	0	550	48083	0	71549	29367	21944	0	35810
32	674	553	18964	62178	0	65282	63817	0	0	27089	6556
33	36	1035	27713	1206	22597	67620	38097	20091	1729	45024	0
34	1200	1067	46237	58642	65003	0	0	22577	0	14718	0
35	335	163	23580	67331	0	45755	54184	0	44403	61793	12194
36	1119	801	0	53118	0	0	0	23886	2220	35566	0
37	263	1481	14510	0	0	32272	0	45998	0	18603	72648
38	398	718	3545	72251	0	0	25800	72073	60637	10962	0
39	918	204	0	28851	9055	59426	0	26721	66926	0	32371
40	748	294	10144	31115	63283	0	24615	60487	0	0	68106
41	1408	108	0	73071	0	71475	67950	24147	58337	55025	38028
42	895	1405	0	2307	58098	62695	33255	56450	4089	27906	37832
43	1224	78	69838	30735	0	73479	0	24171	42875	45004	0
44	1199	721	14184	0	0	56098	0	57581	38634	62669	42862
45	168	1118	6305	0	59007	69020	8632	56484	64690	0	54312
46	1418	1237	40510	37960	31995	0	51303	46092	42243	0	47023
47	185	1217	37843	67908	74330	28393	51886	0	0	0	61250
48	619	61	40329	44809	43594	19520	4246	19932	0	31947	0
49	520	590	34151	0	18951	0	44591	32623	0	0	10721
50	241	569	53744	23910	3923	0	0	11433	0	0	23822
51	482	610	23858	1214	27726	34485	0	0	0	0	21402
52	16	1357	0	7745	0	0	0	56611	0	0	29065
53	433	1394	0	0	71784	0	59398	34591	37214	68370	0
54	1052	1172	0	34855	0	6601	68590	69570	28746	0	6478
55	860	1112	0	3857	19402	0	49541	15144	0	10861	38829
56	530	1018	62486	0	35776	34627	37861	49523	57174	64094	64041
57	337	670	0	17965	0	0	55016	47866	37897	38857	0
58	1312	1154	35664	0	0	0	39336	0	50153	58387	23888
59	452	705	44549	0	0	2062	0	43680	38287	0	24578
60	493	397	0	55645	68997	32943	22801	15281	50357	2913	36102
61	744	169	0	69606	72039	25203	0	68212	0	0	0
62	548	525	62253	0	0	0	0	60221	0	0	0
63	47	825	21884	54965	31725	52029	6983	5211	55685	69518	53862
64	632	958	17888	34074	0	38427	17520	60377	5194	60745	24812
65	1410	533	0	8291	2389	26551	0	0	0	3727	0
66	1257	254	8261	16690	8681	20291	0	0	52291	0	74499
67	412	45	0	62027	67146	68933	0	0	60269	68141	0
68	823	491	55012	45860	7071	52682	11119	1382	0	23999	0
69	1090	602	16536	0	44159	21844	57109	11518	23787	54956	21365
70	405	1399	47137	74390	20669	0	31005	31677	53010	23275	46469
71	1022	854	0	29329	66683	26627	30074	58909	51135	0	0
72	676	600	14425	66752	31921	0	50029	23278	0	1938	0
73	668	1281	21900	7381	2926	25022	67544	0	32975	31974	0
74	238	999	14332	0	24676	10844	56961	23694	0	6452	0
75	365	1151	0	0	40225	29492	63982	49254	0	60281	0
76	1473	831	20302	0	8208	0	0	71169	6123	0	37086
77	24	1038	57870	0	0	0	0	2495	56236	0	8568
78	1297	1384	10223	12964	0	12584	71086	16453	38206	26820	0
79	858	491	47074	0	34346	0	59698	0	50434	9948	72059
80	925	514	45210	13445	18352	33439	44088	51203	40760	68924	16413
81	946	340	18498	61207	55464	40060	0	0	54652	0	30419
82	495	254	60178	14726	25328	72007	18435	41684	9383	7291	0
83	735	48	0	46245	0	43842	17934	0	0	0	22745
84	872	400	71556	0	69052	20680	0	0	0	51419	55601
85	266	390	38066	41800	50992	0	49966	0	5339	0	74889
86	1363	1330	61580	10105	9737	45662	0	0	64003	42356	13857
87	1082	1459	74839	63629	0	25521	0	0	0	43612	15435
88	110	90	42194	0	68963	40766	0	16364	56272	5453	0
89	865	353	39746	17909	58864	46429	54319	7184	20567	62953	74275
90	1489	1169	15471	49313	0	52860	69611	18348	0	0	57173
91	493	119	0	24606	0	20329	63483	3796	73139	40760	21691
92	1094	171	29233	30544	45788	57229	0	70014	0	39465	49928
93	1260	161	21971	0	62594	49622	59447	0	0	0	22265
94	1392	706	33991	31594	64037	45972	0	39571	41143	0	0
95	527	809	18012	57596	65283	3254	13766	0	30715	46238	0
96	1110	600	0	4644	0	14220	69288	46948	70771	24958	0
97	1118	862	0	22274	29049	65611	0	30198	46624	0	70828
98	170	944	66484	35832	0	0	0	73390	46359	53590	0
99	747	796	68185	21363	703	60231	12828	44743	13273	52474	0
100	74	722	52594	37469	0	67840	7084	0	0	69944	2403
101	1267	776	74075	0	70706	24587	32954	54309	55045	0	1462
102	1455	293	8658	0	0	0	18518	0	0	66295	22488
103	1028	107	70537	36583	20683	73721	32568	33918	14265	55224	0
104	426	826	22478	0	25555	11231	0	20163	53429	46958	2125
105	1237	829	11088	57685	58952	0	56115	26265	67084	47656	0
106	652	558	33019	0	1566	17161	66229	0	12269	0	6875
