# 4a6d83a5-bdb7-4f49-ac3d-7baab84e98a1
12	9	8	181	44
0.0	84.4	36.6	38.3	59.7	78.0	121.5	130.7	86.6	48.1	108.7	119.5
59.6	0.0	132.7	43.4	37.7	88.0	34.0	73.2	185.7	168.8	96.2	12.6
81.2	43.0	0.0	165.8	186.2	109.5	94.7	24.6	62.9	170.5	46.7	20.5
97.7	189.3	18.1	0.0	174.0	107.1	48.8	91.0	127.5	14.8	129.0	184.8
59.0	83.5	138.7	194.9	0.0	166.8	160.6	76.6	12.5	152.1	123.8	52.4
164.5	118.6	80.4	53.9	193.9	0.0	100.1	177.5	105.4	183.2	34.8	44.5
64.8	15.0	87.0	46.1	68.5	102.0	0.0	19.5	193.9	41.5	122.5	167.5
142.8	53.3	85.8	56.4	36.9	144.4	24.7	0.0	122.0	81.0	86.3	78.4
115.4	14.2	102.8	123.6	47.7	38.3	199.6	156.5	0.0	129.4	24.3	42.7
168.7	98.0	49.2	87.1	25.5	53.1	78.5	180.9	165.8	0.0	59.4	123.0
102.7	75.8	57.2	175.6	32.2	195.4	29.8	119.7	124.5	109.6	0.0	119.1
174.1	99.1	199.4	176.5	124.9	140.1	39.7	30.3	18.1	197.3	180.6	0.0
1	29930	8	10
2	78132	6	7
3	36615	5	7
4	66909	1	9
5	27512	8	11
6	67635	8	4
7	23978	1	10
8	17246	5	2
9	65049	8	1
10	42089	8	10
11	53426	6	11
12	35131	5	8
13	65481	5	12
14	47421	3	1
15	16456	3	5
16	38023	1	3
17	64153	4	9
18	46107	3	2
19	46055	4	7
20	70687	5	9
21	74081	8	1
22	35766	6	3
23	73469	4	11
24	73962	6	11
25	67259	6	9
26	20618	1	2
27	49818	3	7
28	79734	3	1
29	62390	2	2
30	74775	8	1
31	21532	8	11
32	65431	8	8
33	67233	5	3
34	12752	6	11
35	44848	6	11
36	55382	1	8
37	33887	3	2
38	59513	5	10
39	50438	6	11
40	47775	2	9
41	48075	2	5
42	43303	7	10
43	24894	6	12
44	74633	5	9
1	537.2	1479.1	843069	814684	733084	866905	601350	891987	956845	712391	1.10206e+06	1.22427e+06	952726	710570
2	274	1007.7	1.05652e+06	1.04097e+06	1.01588e+06	1.19588e+06	1.18353e+06	984349	933465	1.18419e+06	900019	1.06787e+06	895135	941996
3	54.3	1038.5	1.22116e+06	1.0457e+06	834737	1.09083e+06	695558	1.02034e+06	1.02022e+06	759546	1.05916e+06	1.29937e+06	967980	1.13543e+06
4	1010.8	911.7	1.22728e+06	944446	820976	1.24303e+06	716383	933521	1.35593e+06	803819	1.05371e+06	1.04119e+06	662229	1.18637e+06
5	557	1482.9	1.33098e+06	879090	1.26302e+06	647235	685322	675815	1.20565e+06	824773	1.02988e+06	1.28608e+06	1.03476e+06	938642
6	93.7	34.7	1.37509e+06	1.22966e+06	1.0531e+06	636059	1.04864e+06	1.10783e+06	952328	825802	887514	1.17776e+06	1.25741e+06	1.20546e+06
7	598	745.7	1.05088e+06	958857	1.15367e+06	651744	1.04839e+06	975938	1.1212e+06	715383	906837	737237	646465	787492
8	29.2	10.3	908064	1.22941e+06	1.40816e+06	825176	1.17889e+06	1.12137e+06	1.2521e+06	882367	608050	1.15358e+06	1.20644e+06	650156
9	678.5	646.9	924722	703990	1.40382e+06	811708	958285	1.04839e+06	1.06916e+06	667703	1.18024e+06	983686	677005	794299
1	475.7	1112.6
2	1024.3	687.4
3	939.6	1181.4
4	996.9	1338.4
5	1449.5	1007.7
6	202.9	640.2
7	881.4	375.7
8	1318.2	1122.9
1	730.3	1247.9	0	37755	61462	32846	0	23279	8029	43801	22295	0	0	2216
2	248.5	1182.9	41705	2785	41779	40665	28413	0	63247	0	51486	41655	17773	68075
3	612.1	51.5	59513	40192	29876	0	19915	11197	71350	0	35057	61352	12923	46137
4	773.6	16.7	39257	44164	51038	69461	38582	25441	58378	0	20369	0	33235	46031
5	1290.9	1320.6	59983	0	68992	0	40146	37810	32388	8628	58203	49742	68662	57980
6	623.3	735.7	1548	4737	41506	0	0	6843	15232	3019	38039	73959	55504	0
7	1192.1	704.1	61044	63285	51469	55729	24807	0	0	2843	45190	74176	14890	0
8	1006	227.9	59739	0	25277	0	0	0	22625	22935	20216	0	0	48064
9	867.1	886.7	0	42986	0	60831	15459	24220	0	0	0	6530	30020	0
10	1130	707.3	19501	0	22684	18151	0	5809	0	52782	0	0	39873	30843
11	722.9	892	0	50487	8857	59941	0	0	0	55711	53217	22775	63015	0
12	126.9	1379	13515	8646	0	74254	50001	39657	32527	0	0	0	0	0
13	173.7	162.7	43049	3024	67632	0	42629	0	68772	25639	12044	73350	39252	27249
14	724.3	534.7	26185	0	0	13970	0	37792	0	56579	44928	2477	31962	32991
15	790.8	169	47340	24771	13298	16178	0	64091	0	48427	63944	36557	10313	0
16	82.6	317	62290	70431	20255	45283	17053	0	67891	0	0	13904	0	69168
17	590.2	491.2	0	18685	37518	3617	40037	0	22892	34723	0	71577	8734	72968
18	528.6	1397.7	0	31278	7054	8750	34925	25894	0	67456	0	28062	40955	0
19	1100.9	1107.3	0	22254	0	23507	4576	12354	41665	25249	70173	68774	34688	0
20	71.9	369.3	0	0	31641	18735	36471	0	51739	74983	2982	74478	28085	2119
21	605.4	1403.7	25724	53176	41294	65255	0	7244	23700	73194	0	0	30428	28527
22	722.9	851.3	34142	14108	0	15398	18022	21437	0	13754	18655	65438	12028	60032
23	1263.6	1342.9	52157	0	56082	704	16676	74758	17865	16978	7869	4043	36788	11320
24	802.3	447.3	0	0	41609	50773	17445	35575	7778	0	52373	0	962	44601
25	128.9	1427.4	14094	43982	0	35947	39072	56323	67302	59132	0	52928	38005	0
26	212.6	425	754	0	53763	0	0	0	38272	54438	51105	44280	0	58183
27	678.8	1084.4	63911	0	0	35430	74534	50912	0	58818	0	58580	770	67717
