# 12039165-85af-4ba7-8b8b-e5eee58e4a22
8	8	7	198	36
0.0	132.1	98.4	189.0	168.3	163.1	140.8	13.7
101.9	0.0	173.6	26.6	192.8	31.4	89.4	28.3
160.9	174.9	0.0	115.1	189.9	131.4	28.4	68.5
13.0	36.1	31.3	0.0	72.5	91.7	58.0	71.6
137.5	66.8	51.5	53.5	0.0	28.0	38.2	179.9
10.3	179.2	61.4	137.2	12.6	0.0	36.9	102.6
14.7	174.1	103.8	113.7	137.9	43.8	0.0	145.3
174.7	158.9	179.1	85.4	16.3	37.6	38.0	0.0
1	25242	3	4
2	33166	1	3
3	69133	1	7
4	46681	7	8
5	63448	3	8
6	75658	7	1
7	25363	5	5
8	66629	2	7
9	36611	3	5
10	27821	2	7
11	76110	4	2
12	14435	2	7
13	19718	4	3
14	71533	6	2
15	27957	3	1
16	22246	7	1
17	42544	3	7
18	36060	7	4
19	75911	3	8
20	78597	1	1
21	75025	6	1
22	59693	5	5
23	32918	7	7
24	15050	7	7
25	59805	1	8
26	43167	5	4
27	44483	7	5
28	48181	5	7
29	15753	3	8
30	17159	2	7
31	41513	6	1
32	37201	5	5
33	24348	7	1
34	79305	7	3
35	52424	5	4
36	54194	6	7
1	151.2	606.6	1.59759e+06	870792	966345	1.16649e+06	1.09151e+06	932929	1.39e+06	1.48513e+06
2	962.4	1480.2	917307	1.48272e+06	1.26855e+06	1.47775e+06	766739	1.16313e+06	1.41233e+06	1.02135e+06
3	737.2	229.9	1.45196e+06	999300	1.38304e+06	1.47796e+06	1.03343e+06	805940	978855	793131
4	536.6	160.7	978949	1.25407e+06	1.42546e+06	968381	1.07128e+06	1.40537e+06	1.06511e+06	1.40614e+06
5	601.8	74.2	869069	1.11186e+06	1.37112e+06	1.49088e+06	1.44242e+06	1.28048e+06	1.37015e+06	1.50594e+06
6	568.4	339.7	1.47241e+06	1.01075e+06	1.12307e+06	1.21851e+06	1.47415e+06	931013	1.10248e+06	812388
7	739.8	241.9	1.38593e+06	1.22382e+06	916840	1.31714e+06	1.35424e+06	1.32833e+06	1.37702e+06	808108
8	1041.5	524.5	1.00597e+06	1.03734e+06	1.0982e+06	1.33829e+06	1.41092e+06	1.34749e+06	1.18624e+06	1.38683e+06
1	1052.2	80.7
2	302.5	1399.7
3	788.6	584
4	1425.6	249
5	1294.5	497.3
6	200.4	1306.7
7	1183.7	1070.1
1	1102.6	1341.1	9456	9116	5566	0	74300	0	0	42177
2	1355.4	587.4	65916	0	65583	0	64124	4965	35897	72737
3	894.4	1032.8	31774	54604	38923	0	0	40002	44843	0
4	443.9	1098.6	61247	4792	835	0	47368	13683	30171	24387
5	748.3	481.6	59573	46767	0	59474	9837	58500	0	0
6	784.3	317.7	7240	27389	9144	73171	14228	0	19678	35832
7	600.4	537.7	0	30877	0	0	69526	19310	0	0
8	1254.5	1389.5	0	13929	40563	48580	9387	14052	45074	11122
9	893.9	148.5	0	0	52644	42919	0	0	0	67274
10	589.7	810.2	38773	26187	22186	49034	0	63607	16679	56555
11	975.6	1172.7	0	0	18395	52778	5014	32805	0	0
12	1253.7	1295.3	61848	54981	5317	710	57322	42110	37888	43041
13	1073.1	333.6	58869	22492	0	52603	32551	23368	27810	0
14	792.2	1032.1	69289	37353	0	29097	6469	14022	43698	0
15	1311	626.3	23199	38321	1113	0	42521	31224	0	36194
