# b5879b99-cf06-491a-b28d-b3d8f86a5c5b
8	7	5	174	45
0.0	19.2	38.8	71.9	63.9	145.6	123.2	18.7
74.1	0.0	30.5	116.4	88.0	33.6	49.2	103.4
114.2	98.8	0.0	74.5	34.8	138.0	75.3	36.0
20.4	112.5	10.1	0.0	89.1	65.0	62.0	106.7
183.8	198.0	96.0	27.5	0.0	57.7	123.4	88.3
82.7	28.6	55.3	128.5	108.3	0.0	122.8	163.0
110.9	159.0	172.0	190.0	163.9	109.0	0.0	74.9
44.3	147.7	60.4	72.0	80.9	81.9	82.3	0.0
1	20397	2	4
2	33836	4	5
3	30715	4	4
4	11857	5	3
5	69955	2	7
6	21076	5	5
7	44869	1	3
8	24295	4	2
9	32088	1	8
10	12332	3	4
11	74641	4	3
12	77109	5	2
13	55814	1	1
14	18166	4	5
15	35748	2	7
16	11235	5	4
17	17530	5	4
18	72493	5	5
19	64132	5	7
20	50126	3	1
21	29629	5	5
22	65932	5	6
23	19633	5	3
24	21086	1	4
25	16953	5	8
26	76974	1	4
27	68346	4	1
28	44789	5	7
29	53361	5	4
30	16799	1	6
31	65568	4	5
32	51489	5	2
33	75111	3	5
34	69348	1	1
35	48639	3	1
36	22072	5	4
37	52130	5	5
38	74335	1	1
39	65211	1	4
40	39550	2	8
41	72388	4	4
42	68578	3	5
43	19202	1	8
44	75547	3	5
45	11054	1	6
1	547.3	296.7	1.12896e+06	1.11435e+06	1.26462e+06	1.24894e+06	936261	1.33629e+06	1.4901e+06	1.46034e+06
2	1453.6	782.7	1.18672e+06	867914	1.27438e+06	1.234e+06	1.22656e+06	1.19695e+06	991813	1.34389e+06
3	1134.8	1498.6	1.09055e+06	1.13208e+06	845389	1.4123e+06	1.21235e+06	1.54784e+06	1.26003e+06	1.09616e+06
4	1390.6	740.4	1.14359e+06	1.32037e+06	1.30963e+06	1.03937e+06	1.58683e+06	1.23153e+06	1.04079e+06	1.10442e+06
5	1184.3	1397.7	1.51989e+06	1.47311e+06	1.31322e+06	944790	859345	1.36882e+06	864157	1.54768e+06
6	280	299.3	818244	1.18281e+06	1.51942e+06	834863	1.04517e+06	1.10478e+06	913485	1.21653e+06
7	127.1	149.2	1.47053e+06	1.20229e+06	1.42798e+06	1.58857e+06	1.48489e+06	1.47293e+06	1.30169e+06	1.65096e+06
1	1202.5	1170.7
2	332.3	196.5
3	87.5	632.8
4	276.2	911.4
5	297.9	1382.7
1	1286.8	88.1	20432	14689	13979	30252	8569	55090	0	0
2	44.3	323.9	0	42485	27225	27292	0	29339	8071	22437
3	371.3	884	24220	28301	60116	0	0	29496	14468	5615
4	178.2	9.5	0	0	40160	0	0	52887	0	42744
5	520.8	291.8	16646	48448	0	45436	0	7568	19583	46586
6	42.6	1190.6	0	0	64486	31123	0	46491	51402	51250
7	904.4	651.7	43047	16222	66061	32515	60213	51959	0	0
8	1497.9	938.9	37948	29699	16725	38414	0	40808	0	67949
9	224.4	1181.6	74217	56935	8698	0	6696	66016	0	20216
10	253.2	161.1	57086	47355	18241	0	25251	46187	14385	15035
11	500.4	512.7	0	18782	45728	22710	9030	26778	0	70358
12	869.7	911	0	38005	0	55785	0	12765	55804	72543
13	282	83.5	0	0	34446	40731	0	55520	0	51290
14	802.9	973.9	0	13360	0	0	4749	34080	0	49527
15	353.9	1090.1	0	8205	12527	70547	0	55401	0	46095
16	896.6	168.5	54713	0	59857	57479	71630	9412	0	34962
17	314.3	719.8	66089	16824	0	67144	0	69407	0	965
18	37.5	422.5	0	34300	20216	0	2249	13381	15205	29056
19	275.8	46.9	37220	0	0	0	11300	0	0	16289
20	177.7	719.4	28691	37708	23208	0	0	0	60667	73634
21	903.1	162.4	53471	44245	15931	27154	16977	67676	56159	62371
22	1042.4	904.9	44945	14621	13167	35911	0	41709	3612	52886
23	329.9	321.1	0	0	30291	21056	0	33533	0	12617
24	899	1327.7	49918	44451	0	0	61436	52812	2801	66972
25	1070.9	433.6	3171	0	40831	46152	0	0	52068	30029
26	47.2	1361.8	40133	72599	49215	0	44937	34453	0	0
27	1267	250.3	0	5452	2129	70125	5016	0	63595	19037
28	1273.4	530.8	0	16594	0	52045	18613	0	0	65021
29	1208.9	397.2	50735	71218	42292	49001	47488	73000	15662	39021
30	283.4	1159.2	35555	61926	8813	27801	59517	21538	30762	45220
31	1093.5	541.3	28297	0	0	42211	16442	24687	49216	24867
32	1367.4	856.7	0	0	50856	0	0	34407	11424	0
33	1115.1	922.6	28605	0	30695	2793	58138	0	44587	0
34	737.8	214.4	19281	0	0	0	15846	61906	48294	45200
