# 24439b92-c086-47d9-8f8c-61d2a7e56596
10	7	7	167	35
0.0	20.6	122.9	135.6	138.4	38.1	58.9	34.6	86.3	96.6
97.1	0.0	42.0	84.6	67.4	63.3	192.1	90.0	188.7	84.4
169.7	59.0	0.0	163.1	112.2	18.9	195.6	14.3	121.1	176.7
67.3	130.6	122.6	0.0	132.9	125.3	73.8	100.9	79.9	155.8
186.9	188.9	81.4	56.6	0.0	148.0	59.7	193.4	197.8	192.6
161.0	114.8	183.3	16.8	21.8	0.0	123.5	18.8	132.2	191.6
11.1	87.6	193.5	185.6	52.7	107.7	0.0	70.2	17.7	76.7
40.9	49.7	80.7	118.4	11.0	53.5	100.8	0.0	158.1	157.3
10.1	38.3	53.0	174.9	179.5	100.1	50.0	123.0	0.0	170.1
103.5	80.4	72.3	155.4	131.0	106.1	21.9	177.4	80.1	0.0
1	21698	7	6
2	29451	6	1
3	18539	1	6
4	49062	6	6
5	20441	5	1
6	42013	7	7
7	51562	7	5
8	18872	6	4
9	22695	2	5
10	23186	7	9
11	58821	1	4
12	34451	6	10
13	27848	2	5
14	28326	2	4
15	42826	1	6
16	41764	6	6
17	69421	6	1
18	78066	2	9
19	56789	6	1
20	31660	3	1
21	12218	1	9
22	38782	3	4
23	11835	3	1
24	39097	2	2
25	21996	3	7
26	29045	1	3
27	34542	3	3
28	60530	5	2
29	56057	7	8
30	64727	6	1
31	13101	3	5
32	11427	4	1
33	29287	3	9
34	40604	2	6
35	60344	6	1
1	1038	377	1028698	1260634	1081022	1350483	1273268	1318969	1017461	995793	1200233	892771
2	52	1370	1399925	1242918	894278	977678	1012718	1219910	1245424	1153505	849551	1144830
3	272	863	829506	1006741	1172598	1390124	1366466	1003531	1155616	1091718	1075266	1181874
4	1046	661	1311354	973263	904832	770025	1482641	831061	1088075	1198152	1539583	1163863
5	1324	577	1094081	813824	1346346	802214	1186440	1550321	1367001	887330	1565527	1235942
6	214	1129	1446403	1389184	1146262	862578	1526470	1001917	1105740	1203090	1222892	1109541
7	769	257	1557501	866665	1205457	1141984	1167373	1591034	756850	1010412	947902	822500
1.0	837.3	384.0
2.0	989.7	1057.7
3.0	1293.9	473.8
4.0	294.2	697.9
5.0	130.0	1248.6
6.0	575.4	429.0
7.0	873.9	352.5
1	902	519	56556	18190	32475	46866	41438	48211	38218	6171	31975	12285
2	1304	898	68635	0	12628	74403	14791	10409	34070	44896	23801	69173
3	579	915	12066	70490	71971	36295	0	11227	13064	41593	47417	48512
4	164	119	24167	64910	894	0	0	0	25913	0	71552	0
5	648	723	8983	61364	74061	16816	37862	0	63914	20470	67694	49084
6	848	21	5446	0	25970	0	0	21147	56231	43860	59405	55264
7	624	189	17016	0	29933	54386	53094	0	12779	12100	68149	0
8	824	197	23623	30505	52595	0	52222	0	0	46428	52884	19872
9	1040	892	55432	25452	14967	66629	21487	0	58516	7166	68349	18785
10	617	847	18353	43682	49021	52347	53112	0	36557	37173	0	24272
