# 4f705f92-d7e7-42ab-9f42-c448a513d420
10	6	7	119	37
0.0	82.3	139.4	124.1	23.5	198.7	80.8	76.4	83.4	89.5
25.6	0.0	190.1	132.9	57.3	77.7	173.6	125.5	61.4	11.8
59.5	41.2	0.0	177.7	94.3	106.8	198.5	178.8	103.9	143.9
84.1	159.6	110.0	0.0	166.6	101.1	123.6	101.5	42.4	199.2
143.5	124.3	95.2	42.5	0.0	77.9	193.9	140.0	63.1	70.0
111.3	179.5	199.6	187.6	72.1	0.0	36.4	98.7	18.9	138.8
160.9	116.0	69.7	80.4	125.8	149.5	0.0	70.9	59.2	168.1
110.1	161.0	149.2	187.3	194.5	18.4	51.4	0.0	114.1	26.5
10.1	114.2	53.1	10.2	89.7	70.1	153.2	20.8	0.0	134.2
74.5	186.1	12.7	149.1	93.0	21.0	128.7	138.0	78.9	0.0
1	38964	4	3
2	45967	5	3
3	51925	7	2
4	18001	2	8
5	11402	1	1
6	50247	1	5
7	60684	6	1
8	48685	5	2
9	19679	1	7
10	17454	4	10
11	59111	2	4
12	40910	7	7
13	68759	2	9
14	31362	5	9
15	64446	4	10
16	63636	4	6
17	62343	2	10
18	37480	2	4
19	20048	4	4
20	18734	7	10
21	18035	6	8
22	31678	4	5
23	35341	4	2
24	50904	5	3
25	38383	1	8
26	69995	5	1
27	38861	3	7
28	58816	4	10
29	37375	2	3
30	42884	1	2
31	63680	2	8
32	68816	6	10
33	41882	7	6
34	35010	2	5
35	45898	5	6
36	20484	2	7
37	59234	4	1
1	1005.9	427	1.21599e+06	994680	785130	1.307e+06	668640	838498	956856	882595	692894	1.05925e+06
2	1.6	632.1	810646	1.12266e+06	895377	889661	1.13588e+06	1.02614e+06	1.05676e+06	581612	841161	670088
3	147	1490.1	955372	1.20865e+06	689209	1.2655e+06	1.0691e+06	1.06996e+06	897054	995745	743543	631877
4	54.4	1305.6	1.14512e+06	775989	697278	847642	613057	1.07233e+06	996216	662761	875750	1.00847e+06
5	639.1	777.6	1.04787e+06	1.09349e+06	799935	771574	1.15207e+06	995642	1.19749e+06	687350	1.06654e+06	748542
6	1232.3	575.3	889185	1.01613e+06	1.06224e+06	890392	875178	646812	1.20864e+06	623435	715573	1.0098e+06
1	784.8	924.6
2	754.6	776
3	972.8	1025.8
4	798.4	1092.7
5	109	234.8
6	1085.3	602.5
7	261.9	620.6
1	1011.3	799.8	15045	27614	57108	74170	0	0	68762	10348	57141	0
2	263.3	1416	71106	47567	0	61030	67695	67849	0	60921	50806	0
3	1077.5	595.2	50772	23945	27610	0	58937	24281	0	40003	49381	0
4	703.8	1339	0	19034	32000	0	0	41074	36402	0	6839	0
5	1314	581.1	29649	43739	21385	48698	3084	33108	69757	13401	0	0
6	783	604.2	0	63612	25704	64763	32116	0	1883	0	13125	58674
7	443.5	1295.3	35834	4010	15272	19815	13044	0	3575	70080	66325	0
8	621.3	1312.3	38134	65078	56017	24831	69942	70948	32917	0	66251	66882
9	1075.8	1244.5	8451	35401	39912	1520	0	22206	65824	66060	2310	0
10	137.6	480.9	0	22091	0	74722	48999	14272	45837	0	8872	34064
11	1166.6	1017.2	18678	18506	0	46782	63907	14128	0	53567	63446	0
12	1452.8	1277.9	48573	42460	0	0	50705	53651	22593	40319	38588	73390
13	672.1	1476.3	0	18745	0	0	0	57511	64118	0	69588	67611
14	1378.1	516.7	7443	52165	46435	22911	68510	59476	69230	0	35977	11675
15	1336	1107.5	59685	27657	60234	0	0	11636	23214	18602	47174	73453
16	603.6	346	0	8505	1161	46325	74704	40956	0	69756	21144	67299
17	1086	160	40743	0	0	32228	7627	51070	25132	8135	36732	0
18	864.7	1195.4	53537	7234	0	9479	20838	52924	27541	23357	71432	49073
19	882.8	1252.7	0	0	62333	0	66486	46090	0	8854	40837	43129
20	1066.2	142	0	47691	46502	56002	0	46673	70007	24309	0	5559
21	1078	379.6	0	20528	0	63886	0	57165	6726	45866	0	0
22	691.7	555	55415	54633	54487	0	0	43251	2763	22961	8136	6633
23	422.4	92.1	0	0	48678	39845	0	0	0	28216	21536	0
24	717.7	1414.3	36742	0	39975	37916	19156	39874	26007	41159	61049	72138
25	880.6	735.8	67109	11468	41278	0	7824	0	48913	45456	36736	0
26	601	1058.7	3653	29761	0	49350	53534	0	59651	0	21616	69793
27	1391.8	0.5	0	19237	25426	18434	45801	59195	0	30551	5913	9327
28	943.9	344.3	28876	0	0	48187	0	54530	3416	31751	0	25334
29	1121.2	1139.9	18666	0	73305	2121	57900	26848	0	0	23925	66206
30	974.5	447.7	45238	0	0	65580	10400	59872	7494	0	0	0
31	937.2	988.7	59106	0	49473	0	0	0	12251	0	45655	57518
32	1142.2	498.2	2917	28032	23317	60264	72703	10008	0	0	0	51805
33	732.9	582.7	0	33967	2399	0	46737	26769	49037	2559	9894	0
34	1242	629.6	0	21854	0	0	0	0	0	0	6835	38208
35	670.6	242	5348	0	0	17850	38176	18989	42928	55000	10645	4905
36	290.4	189.9	0	58035	0	9167	23926	60382	0	61108	62658	0
37	1456.1	708	43348	58527	20953	2931	67820	0	0	34429	0	10693
38	448	799.5	42090	0	0	0	63093	0	26654	70440	18508	21228
39	803.4	1390.7	12326	0	52465	13977	53743	11350	0	0	0	65332
40	954.4	834.5	5489	0	0	0	12703	11357	0	72046	0	5497
41	993.5	1166.1	0	74079	38408	0	67774	22596	23773	0	0	0
42	1283.4	832.7	63427	55535	22746	70657	3803	0	14541	59261	50193	28317
43	1122.9	1400.9	64082	13460	72394	0	41311	0	40612	62709	19827	0
44	779.5	779.9	0	64989	17804	36824	58628	0	56652	52516	43780	0
45	329.2	1064.6	68620	71967	2692	23510	0	17092	53657	0	24774	8712
46	1455.6	889.3	53698	24289	24582	0	0	61083	47087	0	0	0
47	1258.1	247.5	52568	5079	36013	0	0	0	47885	44516	25068	18094
48	1117.9	217.4	53534	48174	10614	58554	62533	0	23100	0	0	0
49	148.7	290.1	0	59608	0	50926	74032	5883	55312	29490	0	0
50	43.7	1117.4	0	0	21358	50522	0	56775	5247	0	57858	21696
51	1392.4	1397.3	54554	58492	0	20520	0	0	0	73404	35529	28717
52	1231.7	169.6	7037	28136	0	49291	10362	0	0	0	34220	0
53	270.5	595.8	67592	46366	0	22889	51272	25105	0	58721	72841	3441
54	1008	1212.8	0	64855	48882	57997	34197	0	62225	68921	53511	21237
55	1493.1	1325.8	28415	10473	53430	0	22667	22113	0	51618	74721	0
56	739.8	1068.1	0	0	24906	70009	56656	0	21011	62344	0	0
57	1373.2	321.1	3564	0	12327	15694	0	0	50671	55764	66887	0
58	763.4	36.5	58739	42431	29031	3479	0	0	5114	25549	10765	0
59	919.8	291.8	0	73495	0	45053	23642	43662	65582	0	45328	39798
