# f86fb728-dac6-405b-bea6-7a658e9f1cc5
10	9	4	111	35
0.0	180.2	134.9	82.8	30.5	97.3	97.9	104.2	112.4	55.6
100.6	0.0	131.2	84.3	27.8	124.4	148.9	38.4	53.8	130.9
99.4	18.7	0.0	129.1	190.7	42.5	194.2	86.5	43.5	163.3
54.0	122.1	11.3	0.0	128.3	174.6	32.7	75.4	30.1	30.7
183.6	178.6	91.0	160.3	0.0	105.4	98.8	181.8	164.4	35.1
69.7	113.1	23.7	100.8	177.0	0.0	186.2	113.2	36.5	61.0
41.8	54.0	167.6	69.3	151.4	138.0	0.0	21.9	46.8	54.1
168.1	19.9	136.5	52.6	147.2	103.3	147.2	0.0	94.6	105.3
123.0	40.8	47.5	171.0	119.7	183.6	146.0	51.6	0.0	137.1
185.8	111.5	111.5	31.8	124.1	121.2	96.1	199.9	115.5	0.0
1	69049	1	4
2	72339	3	7
3	62939	1	10
4	17279	2	2
5	17543	2	3
6	61688	3	8
7	40589	1	2
8	42649	3	7
9	60851	4	8
10	22492	1	9
11	11845	2	4
12	24155	4	7
13	43332	3	1
14	33962	1	4
15	12188	3	8
16	73726	3	8
17	75214	2	5
18	74254	3	4
19	17669	1	3
20	22675	2	3
21	53115	2	5
22	22352	2	7
23	36555	3	5
24	20172	2	3
25	36940	4	3
26	25180	1	6
27	57290	4	8
28	50595	1	8
29	43133	1	5
30	65267	2	6
31	66145	1	3
32	43897	1	3
33	75654	2	1
34	75215	2	10
35	77710	4	3
1	482	862	806844	655251	608248	489995	708363	660744	573098	432848	711908	728957
2	14	1293	762697	798470	695948	517609	660331	567891	464727	454110	500651	597280
3	114	502	782315	768207	603886	521613	726978	727156	580459	364823	722053	786820
4	549	268	519898	709467	667371	577431	520421	804112	440620	567833	447785	642244
5	271	858	533822	602431	416827	591468	462695	548929	434495	467583	735288	628438
6	1162	1472	770497	414103	564336	735736	537258	438395	622360	369259	604272	637423
7	1346	1498	498559	684055	650834	691432	435442	625237	670198	590856	468281	664251
8	207	1307	816230	557480	652563	583811	492088	479074	718370	314550	589403	458137
9	1027	527	504999	519536	805838	479669	411374	456310	641163	524145	507299	611686
1.0	1415.9	566.0
2.0	360.0	1388.7
3.0	700.2	124.0
4.0	1127.8	845.8
1	938	1399	62713	38563	74837	16899	74614	0	4924	73241	59700	17968
2	1195	1120	0	43468	71735	32003	45406	18789	0	0	21216	4172
3	956	454	46486	0	49947	67466	26166	69983	23278	5567	0	16612
4	1038	1236	0	35482	7855	0	72985	69410	24227	0	0	64256
5	881	797	38401	49514	64592	46585	0	0	0	7517	3444	0
6	1230	796	5171	48242	0	45149	34403	0	48493	27760	57497	0
7	73	336	55258	46795	0	42765	57859	20455	8706	61175	63270	49717
8	1089	775	40784	51765	0	56789	55794	0	0	0	21505	40538
9	1467	826	63475	66747	0	71808	0	0	4662	29101	30089	29550
10	1456	1131	64868	0	69631	0	0	0	0	8080	0	69939
11	43	1494	47641	1657	48624	47671	63126	66367	45882	0	69510	61860
12	29	479	71744	61180	0	2337	35513	0	0	21013	26271	39551
13	741	400	7306	37750	37578	0	0	0	907	9082	0	0
14	376	28	58375	0	0	54590	0	29109	39401	9197	0	17870
15	782	60	0	0	0	28243	56820	21560	23255	6396	65923	68447
16	622	995	0	25606	2321	32902	0	35065	53690	0	27697	12914
17	338	188	53770	14261	34170	54806	40934	0	11470	54172	32475	46942
18	1324	1232	0	53459	3106	0	54920	18057	0	34292	39597	66559
19	958	1116	59779	0	18546	55463	18218	66009	35593	52765	66449	57442
20	94	737	0	58891	30371	56502	0	0	0	0	0	14635
21	1320	558	73892	0	32401	0	20277	23658	21839	26983	0	22697
22	474	21	0	0	0	49132	42084	42708	0	0	27905	0
23	351	1120	54794	17320	60419	0	63377	37911	38686	28760	0	0
24	1230	1143	41443	42951	41792	52094	0	0	0	20312	6024	29927
25	1320	1288	0	35316	0	28489	0	19043	36986	18989	0	26255
26	1406	1209	13759	62191	0	14188	8463	68435	13792	0	5188	50966
27	498	1389	9905	45869	0	35958	71573	0	0	20630	22574	54281
28	96	241	0	49405	4888	0	2296	0	0	0	1270	0
29	170	294	6172	1705	33888	0	0	56994	52379	0	62154	59195
30	1447	621	42457	0	32788	54422	27243	0	0	34622	0	24695
31	1006	1441	49701	0	0	7436	36807	0	39551	45861	0	2328
32	419	1153	0	36428	0	0	43405	69587	74838	0	8488	63656
33	814	280	12177	36216	0	0	5489	28742	26885	17891	43600	13687
34	815	559	0	0	43864	0	18651	40144	27960	16600	60820	0
35	376	1330	0	0	0	38241	34189	72792	4630	27567	0	38158
36	64	1282	0	54759	0	2848	6688	0	22447	5739	37742	0
37	152	1156	30871	35007	0	0	16370	23798	42150	0	42236	61553
38	918	966	23510	25175	25645	0	6521	0	73738	21385	23484	36078
39	66	228	0	50677	47672	39288	11725	0	21479	4910	34123	25530
40	562	689	25060	49981	0	0	27798	18538	22775	70199	65843	2921
41	338	712	11413	65052	7888	20860	69221	27085	67917	53492	46549	64421
42	246	941	61090	64616	40529	0	69887	0	19876	11944	71194	65753
43	373	861	68871	21955	45633	0	49399	0	73248	44313	59750	19010
44	54	1042	9308	0	66252	71666	0	51455	56607	43074	0	16066
45	1291	268	32632	0	0	0	33788	34006	63431	43862	26176	36860
46	1475	715	74846	0	67128	0	0	62765	52798	0	48966	0
47	1089	859	59363	17465	32841	22970	10177	49071	12734	48933	67700	44951
48	1326	892	54077	47162	7295	57858	40154	68635	12091	0	0	46525
49	1236	664	68761	49896	0	0	0	30068	46822	14557	26680	37951
50	973	534	28123	16696	62033	0	0	0	848	17742	0	0
51	1219	759	5153	52187	58327	0	0	0	0	23015	52824	1428
52	840	1119	0	52669	21994	9473	0	0	59558	0	45764	0
53	1357	1313	0	0	10327	0	45849	38510	26949	0	36975	46229
54	234	730	67498	67480	4685	3110	7006	0	14165	0	6388	0
55	233	606	64061	0	20089	13885	0	30079	28448	36426	0	51244
56	87	1098	0	0	7361	60305	0	67554	63742	18480	0	68434
