# 38c60b3e-4a29-4479-9f15-0e0c73ec9d64
10	6	7	105	50
0.0	110.0	191.3	166.2	116.6	60.1	164.8	75.9	177.1	97.0
102.5	0.0	112.8	118.2	88.1	153.2	196.4	170.5	181.4	136.1
152.2	77.2	0.0	193.4	32.5	92.3	84.6	121.3	187.7	150.2
13.3	169.7	110.9	0.0	128.0	180.3	131.2	135.1	95.2	112.5
124.3	156.2	169.6	30.3	0.0	195.3	100.2	61.7	172.3	128.5
180.3	105.9	89.0	132.4	80.1	0.0	77.5	58.1	40.8	174.2
125.5	35.5	92.7	197.1	99.4	75.5	0.0	149.7	171.6	118.7
124.5	11.4	101.6	59.6	39.8	165.6	30.6	0.0	189.6	189.6
26.0	93.4	18.6	100.1	103.6	161.6	11.5	99.6	0.0	189.3
118.2	70.7	183.7	195.6	120.2	68.8	25.6	130.7	181.1	0.0
1	34173	5	7
2	67814	6	10
3	73374	2	5
4	43369	3	10
5	17315	6	7
6	54634	1	5
7	61293	6	3
8	32136	3	7
9	64403	7	4
10	60095	6	4
11	40650	2	6
12	37067	1	8
13	77120	5	2
14	37185	5	2
15	79858	3	6
16	49101	3	6
17	33424	5	2
18	68524	2	2
19	12988	3	8
20	56039	1	3
21	26817	4	4
22	77158	7	9
23	13800	3	8
24	60136	5	10
25	18720	7	8
26	38691	7	4
27	13999	3	8
28	31625	5	7
29	56114	6	9
30	47978	3	1
31	47419	6	9
32	61092	6	4
33	72330	4	4
34	72106	3	8
35	54701	2	5
36	30883	4	9
37	27715	6	5
38	11510	3	1
39	22862	6	5
40	37377	4	6
41	35183	2	10
42	10512	3	1
43	69012	5	1
44	51061	6	9
45	75620	5	8
46	10122	1	4
47	45629	2	10
48	62496	4	6
49	60064	2	3
50	15547	1	6
1	394.5	591.6	980345	1.11542e+06	762553	686387	682675	878360	979635	580318	842608	959491
2	1067	248.6	1.20485e+06	1.11671e+06	1.11823e+06	621220	906846	1.05513e+06	616661	518120	914192	629235
3	1485.7	433.5	661625	1.10301e+06	848351	936001	958294	770699	934009	635877	675802	732804
4	816.8	604.8	1.21507e+06	1.09974e+06	794058	904902	773797	953043	681998	970444	973963	1.04871e+06
5	1201.2	577.5	755717	993090	725696	1.08735e+06	815538	892587	1.01291e+06	625989	654157	636278
6	1302.1	612.8	653827	629636	774975	610852	998767	912500	541899	571089	972238	1.15345e+06
1	454.7	30.9
2	1111.8	330.4
3	672.1	37.7
4	269	453.1
5	1043.5	64.3
6	443.2	1151
7	1200.8	583.3
1	905.5	1497.7	38665	0	0	10659	0	0	52161	0	1237	0
2	1074	123.7	68843	0	65466	53551	55126	0	56882	0	6076	72546
3	334	364.7	3217	60895	0	33790	23993	59809	18304	57966	0	42668
4	400.7	737.1	0	0	47143	0	0	0	4499	58073	72214	64303
5	93.8	337.7	48013	0	13982	1649	0	0	3532	0	13045	0
6	1068.9	537.7	0	66991	0	0	16437	57819	40965	17390	9696	0
7	582.4	971.3	60758	44898	31994	33122	0	40379	42449	0	0	0
8	895.3	97.9	32372	0	57447	0	2407	0	10149	36865	27530	22358
9	1262.1	244	0	65907	30964	0	0	15291	0	70681	0	62410
10	152.9	528.1	62740	47123	18505	9695	24508	0	48008	0	0	62379
11	1486.2	476	56083	16412	54375	44379	4325	65593	0	45114	0	0
12	995.6	988.8	61484	0	22851	14547	62712	6336	0	17208	0	0
13	1444.3	277.9	4279	0	69677	22171	47416	22462	34474	0	0	47650
14	264.8	740	0	47370	74392	11286	32839	0	0	71085	43101	50813
15	353	987.9	0	17577	0	22495	29421	22146	11825	0	6634	57159
16	488.5	1408.2	51963	0	20793	57477	0	50632	68972	2354	0	70390
17	503.4	1201.3	0	68564	46218	56885	21254	0	3040	9893	33682	0
18	1264.7	693.7	0	0	24919	33626	30354	70282	45146	27810	44084	21359
19	180.9	17.4	0	72948	0	3908	45175	44198	0	30895	29370	50365
20	1167.2	123.9	7046	20357	62073	13581	30540	42592	54193	2794	59193	66814
21	421.6	433.8	0	0	0	18966	51697	0	0	27713	20478	23328
22	231.1	209.5	15712	67968	48609	0	12997	23292	0	48915	0	48136
23	912.2	1480.7	73917	0	0	0	46098	0	40864	67235	26434	0
24	622.4	1415.7	42107	0	58413	29634	0	14517	0	0	41556	10858
25	994.7	912.8	0	0	49380	3581	62984	72697	0	36568	0	47914
26	224.9	969.2	10383	26198	33564	57474	31495	50322	5552	0	0	38512
27	1293.1	524.2	0	72156	0	36424	27513	0	74789	7563	28509	14645
28	512.3	80.1	9505	20315	0	20440	0	13625	39528	4240	0	66517
29	1164.1	488.2	32821	0	39451	20701	0	0	0	0	63503	11295
30	1257.8	1046.3	0	4587	0	18952	55050	0	13590	0	66318	0
31	248.7	1045.3	10189	40305	73979	4732	25080	2989	19447	54727	0	5773
32	816.7	37.9	0	0	63371	35387	0	0	0	53878	53160	54573
33	404.5	817.7	74422	0	69270	25497	48904	0	70658	0	3210	0
34	665.6	864.5	2433	63021	0	0	26393	58788	33829	49034	0	15025
35	1115.2	916.2	67658	0	20673	66631	49002	0	3836	44247	65911	19795
36	226.4	918.1	0	0	66331	25082	5440	20456	16477	4131	40426	38518
37	677.9	894.7	5034	42938	36248	67026	42067	51022	0	23176	52533	60792
38	967.6	699.4	69404	0	23983	35818	36459	65946	50636	43622	10968	19289
39	690.8	1062.1	49870	2680	0	0	14525	0	12181	44362	15967	0
40	224.9	28.7	33890	58538	53858	44745	74373	61526	4985	0	15096	24101
41	175.2	254.4	5090	45601	41778	9211	37998	54688	59601	0	0	56533
42	598.9	624	59727	53464	68846	63638	0	63546	0	3309	28579	0
43	1219.8	1435.5	38613	36714	45032	40938	7405	67884	44241	0	18372	876
44	720.6	1473.6	17505	70545	69828	15653	7509	0	0	20692	19404	37575
45	574.5	1105.2	30276	18912	18462	0	39548	36829	0	12319	24675	72859
46	1018.8	1034.4	58350	0	41445	7870	0	32787	55198	48669	0	0
47	539.4	1413	66450	0	47011	70811	60550	4773	65950	0	0	5859
48	172.9	910.9	42925	44136	9100	0	31866	59795	48213	0	37854	1912
49	550.4	241.3	6801	16377	35122	39285	11750	37258	0	0	0	57204
50	1405.8	363.1	0	0	0	9058	0	0	2290	0	60767	21028
51	790	380.7	74244	6481	74993	0	28683	36948	17381	39822	33543	37101
52	1171	208.7	45049	44199	25693	12474	0	0	72923	5324	0	56906
53	1458.3	557.8	74106	28995	60806	0	70151	7297	38009	45720	39849	67193
54	1265.3	692.1	14993	50679	22718	0	38096	29396	0	52766	72136	9100
55	561.1	929.2	0	27386	60027	51675	53240	52319	27312	25604	0	16581
56	332.2	0.3	34555	0	0	0	0	37531	14496	0	0	38499
57	425.4	1370.4	3606	70272	47310	51647	5119	0	30988	0	53647	20680
58	905.9	769.8	49854	22761	33995	5728	0	61479	4067	24616	62927	34364
59	1389.1	84.8	20066	68131	28893	29725	0	9926	31612	0	66477	4494
60	594.4	959.3	0	25976	0	9753	30181	64129	28110	24023	12213	0
61	899.4	461.9	0	0	64257	53355	51319	59027	0	27739	51205	56877
62	185	271.5	25444	47114	61223	61553	26449	0	41038	0	7131	39502
63	1400.8	562	12092	0	73971	0	21354	59363	56896	53582	28335	5304
64	988.4	824.8	0	46466	71408	0	0	1276	0	9574	16382	31485
65	717.3	1390.8	44754	27578	22280	63424	9458	0	3357	0	0	38051
66	1222.3	217.5	0	34274	47456	0	0	63326	17499	0	0	37160
67	24.7	1002.2	43435	0	57124	0	28384	73419	8987	60138	0	38850
68	863.7	1257.4	44888	38056	49591	44712	45172	0	0	41431	15464	8748
69	228	1495.4	0	12237	60467	24747	64820	44550	42979	47396	25955	44787
70	504.9	1156.7	30661	0	50936	0	27405	63200	69259	32418	51224	0
71	632.3	1154.1	0	35345	71240	58204	0	0	19611	61017	38240	67496
72	160.7	366.1	64589	41392	27624	0	0	0	24190	43437	26542	63980
73	1138.8	1163.3	0	8048	903	59183	54700	27560	33441	56712	0	0
74	900.5	925.3	57699	0	67787	9564	16271	36055	59935	74529	9210	0
75	20.2	485.6	46475	61248	0	30226	17307	54155	0	13041	10983	27271
76	414.1	1395.3	63898	60570	0	59546	53354	3756	36011	0	57309	56117
77	610.9	462.8	53564	0	27226	2124	74643	0	5919	44599	0	46715
78	746.6	1047.5	36790	0	0	38357	26345	45504	71468	63654	40584	70250
79	1464.3	200.9	10688	53614	0	17004	51966	12394	0	13456	42399	0
80	648.6	1253.1	61997	28137	25236	0	0	23659	0	14678	39718	0
81	507	371.5	50476	68975	0	0	6137	73862	0	31483	11101	26922
82	79.4	1129	0	52477	0	34382	3780	23629	74947	0	0	32202
83	1462.5	412.8	57456	0	0	17283	45313	69255	46361	57345	54503	6793
84	683	411.4	8238	0	47650	65869	0	18960	12478	0	74795	0
85	1043.5	63.9	41875	54417	58326	42625	31227	0	0	61041	2207	0
86	45	1335.7	55058	29127	56123	41124	54644	0	64988	0	58160	70039
87	1193.6	884	57824	0	66433	71812	12764	21709	0	66903	35754	0
88	1357.4	607.3	74847	0	16383	0	0	41978	53950	0	41172	0
89	102.5	1373.1	0	53620	19363	27203	32945	68036	58990	0	58154	6252
90	1429.9	1374.1	41017	0	19801	74663	10097	13099	21470	34354	0	770
91	1021.5	747.4	19215	0	0	5911	65410	30237	1557	24308	37471	41878
92	1476.4	747.4	34481	0	66730	11977	0	5777	65196	0	69881	23946
93	690.2	91.6	0	54084	41568	9129	70035	0	35062	29802	0	0
94	492.5	593.4	58699	24864	74318	65650	0	43604	35685	0	0	38550
95	343.6	533.8	45583	65298	23687	69009	0	18060	0	14589	29892	0
96	103.4	1474	14210	0	0	20077	50225	58893	0	12569	0	37737
97	575.2	1363.2	0	30112	0	0	41619	43232	0	57270	0	63038
98	1045.3	1224	54669	0	15849	68132	64774	0	928	0	73600	48580
99	941.5	873.5	8885	67062	12713	49083	0	65430	4335	15233	50031	0
100	914.2	517.2	0	69742	0	0	71906	49799	41769	15977	0	57797
101	1384.8	911.7	51032	71782	55330	52672	71875	43349	4351	41794	0	49317
102	334.9	1159	0	0	25456	0	0	30234	23293	38653	44459	13410
103	1002.4	248.3	53923	31848	9242	73027	61250	40010	22972	26870	2273	0
104	737	896	59507	71345	57734	63834	0	0	68946	59567	43778	11597
105	219.6	754.1	39121	38708	19028	0	44974	28582	0	0	0	15614
