# 660f273d-ebe1-47de-8212-f241232bf97c
8	6	4	131	50
0.0	67.4	179.1	36.4	131.5	32.7	107.6	118.0
86.7	0.0	165.7	112.5	194.9	189.2	30.0	169.4
129.2	151.4	0.0	65.0	160.1	33.4	124.9	62.6
23.9	103.3	43.9	0.0	33.4	31.3	140.1	109.9
127.2	106.8	179.5	165.5	0.0	43.1	12.6	117.8
56.4	56.7	106.7	31.0	49.5	0.0	108.4	191.8
111.7	24.6	37.0	141.1	99.6	57.4	0.0	86.1
140.7	176.3	75.2	144.7	14.5	155.2	18.5	0.0
1	49463	3	8
2	37898	2	7
3	27065	1	2
4	64330	1	4
5	17202	4	8
6	68588	3	7
7	40874	2	5
8	50658	3	5
9	30294	4	3
10	68930	2	5
11	45470	3	5
12	65650	2	7
13	51379	1	2
14	24214	3	7
15	56063	4	4
16	79830	4	8
17	19552	1	8
18	12167	2	7
19	17130	4	1
20	77549	2	4
21	15404	3	5
22	35528	1	1
23	40322	3	3
24	17346	3	5
25	28278	1	8
26	34326	3	5
27	38244	1	2
28	55960	4	7
29	64439	3	8
30	56942	1	7
31	34192	2	8
32	63062	1	2
33	79025	2	5
34	54517	3	1
35	17521	4	7
36	68253	1	2
37	46725	2	8
38	23379	2	1
39	28036	4	7
40	65430	4	7
41	61927	3	4
42	50542	1	2
43	32052	1	4
44	14890	2	4
45	26732	3	7
46	51140	3	1
47	11083	4	1
48	53246	4	5
49	22730	3	3
50	17641	3	8
1	342.5	1391.4	1.20826e+06	1.05548e+06	1.39819e+06	1.41031e+06	1.24742e+06	832210	1.32153e+06	1.31212e+06
2	1232.4	1433.8	888047	843881	1.41567e+06	1.3651e+06	921676	1.07944e+06	1.097e+06	1.32587e+06
3	558.9	195.1	920896	1.29097e+06	1.40921e+06	784132	871491	672629	1.10367e+06	770354
4	1100.7	1180.7	1.03354e+06	1.0352e+06	1.02668e+06	1.00596e+06	1.01051e+06	890759	777557	1.24504e+06
5	118.7	1052.5	831536	839376	990959	829975	933452	654787	968250	1.08154e+06
6	165	1427.8	963079	1.31816e+06	1.07306e+06	1.1319e+06	1.37676e+06	894838	1.2514e+06	1.20448e+06
1	1151.3	527.7
2	822.8	1102.8
3	877.5	11.6
4	939.3	540.4
1	391.6	348.8	0	19953	15309	70394	5124	12410	1863	69141
2	767.5	916.6	57933	0	54073	41570	42955	28849	70426	0
3	480.1	381.5	46540	12230	58597	0	38371	0	42064	15477
4	1074.9	837.1	48005	10105	3288	8534	0	4476	0	23929
5	223	146.9	56723	50755	74619	0	41569	49042	8835	0
6	62.9	1066.7	72885	71811	72758	53293	59885	0	13968	42408
7	471.6	687.6	69391	0	0	36493	0	64656	74073	34324
8	1254.2	583.4	0	0	72713	60279	56535	0	5880	72804
9	815.6	388.5	0	42407	66797	39378	63282	0	22798	0
10	1368.3	1184.3	0	0	39220	0	69420	25630	2567	47417
11	823.3	1349.8	30300	31290	27701	3950	42251	29715	52023	60061
12	913.3	1435.3	36699	0	16596	3295	47499	38160	39101	55807
13	712.4	932.1	12587	0	22911	46427	13321	49260	22341	23617
14	1393.7	1045.4	0	0	39234	53290	6622	0	64461	0
15	1213.3	1203.1	29610	29360	30720	31910	57687	0	32028	0
16	618	1442.2	16821	0	30352	37596	10527	70962	25528	0
17	82.2	48.7	72566	71507	5826	39381	8946	34966	0	0
18	925.5	1147.8	0	0	0	16450	64009	33187	11174	54066
19	176.3	1245.6	58775	4184	0	0	5093	58260	42827	37501
20	166.7	1483.9	9739	29899	21076	25866	54637	18945	0	0
21	387.7	1430.4	22537	67427	1502	0	61835	9683	0	58498
22	1029.1	1048.5	0	40795	15748	69524	58745	50480	62147	33024
23	972.6	1165.1	40907	9915	7716	74914	823	4800	24104	14765
24	1074.5	461.2	49637	44824	0	0	66403	0	42339	0
25	411	354.9	8856	22260	0	71159	0	0	2732	64020
26	1023.9	131.6	57429	12747	0	0	0	11682	0	0
27	391.1	746.4	55125	49958	68666	0	0	1992	19620	71717
28	134.6	348.5	10620	0	74194	40515	51664	0	18492	33808
29	232.5	911.8	33337	12091	56482	26175	13653	51272	0	12737
30	838.1	348.8	9230	0	0	0	21059	25300	41642	13708
31	1157.5	402.6	51486	17704	0	53251	24469	21180	0	32563
32	1284.5	1200.8	32314	0	41663	0	22949	0	6697	66864
33	165.7	527.5	55597	58079	50540	0	52829	32574	74385	0
34	1313.5	602.1	43935	1467	45930	63644	63013	29715	0	0
35	1145.5	677.1	35114	40284	67459	6408	37154	69891	9064	60398
36	246.6	441.2	35061	51489	0	59601	24454	0	0	55812
37	173	258.8	0	2737	0	60535	20573	32200	51876	69333
38	359.7	78.6	28944	20078	64090	42660	0	29910	46359	63929
39	744.4	994.6	0	45294	33471	17830	62838	41800	0	21722
40	1400	112.7	0	58639	49403	28127	20163	1809	0	0
41	466.8	7.9	7728	12912	74220	44777	0	0	18489	55326
42	847	739.1	18852	5310	0	0	0	42892	27683	19757
43	1237.3	377.8	69037	61363	26055	44880	0	28919	17320	52925
44	92.5	774.5	0	51081	7441	15140	46043	0	0	40690
45	1171.5	447.6	30474	0	47974	0	67034	36520	4184	33133
46	43.5	1296.5	53671	57770	23196	4353	52828	53585	56447	58445
