# dd4b9e32-e693-4979-9a32-fc2814b7a829
8	10	8	121	38
0.0	117.8	11.5	151.8	154.1	71.2	164.6	22.2
24.3	0.0	117.0	28.8	140.7	51.8	178.3	24.8
102.7	15.0	0.0	41.0	17.2	76.5	172.7	155.2
164.6	33.0	97.5	0.0	129.7	34.8	107.1	129.7
40.4	103.4	103.3	123.9	0.0	113.5	146.4	101.4
160.6	126.6	154.7	142.3	146.7	0.0	54.0	21.4
155.4	173.4	111.7	91.4	44.6	45.6	0.0	94.7
172.8	153.3	42.5	48.0	73.0	141.9	159.3	0.0
1	33664	5	8
2	59100	1	7
3	40449	5	5
4	17761	6	8
5	36452	5	7
6	62437	2	7
7	11818	8	7
8	66386	8	5
9	77118	3	5
10	23347	5	2
11	72675	8	4
12	24537	3	5
13	79428	2	5
14	17946	8	4
15	36503	8	2
16	24663	2	3
17	77270	1	3
18	17409	8	2
19	66085	8	3
20	63544	6	6
21	11609	6	4
22	37747	2	6
23	45434	3	2
24	50761	8	2
25	43124	8	6
26	56591	1	3
27	75200	1	1
28	72569	6	7
29	77590	5	1
30	52195	6	3
31	34531	6	1
32	59279	4	3
33	77128	8	6
34	14799	5	6
35	17315	3	1
36	35925	3	3
37	41658	3	4
38	78238	3	8
1	1090	658	689757	593599	510039	835937	565524	674471	632753	699053
2	1202	463	582934	627607	531933	785441	379644	600731	683139	502999
3	1019	1336	786912	641090	646429	476883	341516	732589	616800	476360
4	1298	678	580362	615155	508268	795057	637657	592987	398597	531664
5	1381	604	702775	468424	727643	572400	366572	673360	370072	602831
6	629	736	609939	397084	560849	688743	356995	637146	506960	693247
7	1206	631	507160	547059	401858	486686	351254	436905	368947	430295
8	1238	1426	727594	561752	566448	863502	636669	435380	624816	401943
9	860	933	594137	447757	516350	732400	505527	685278	586381	654995
10	1490	393	693225	540848	441414	591795	565517	470349	671014	621745
1.0	243.7	1169.1
2.0	206.3	536.0
3.0	1356.2	982.0
4.0	1104.9	450.1
5.0	1195.6	1456.2
6.0	1108.4	1278.6
7.0	1435.1	1053.8
8.0	855.6	179.2
1	881	1442	24243	14589	63997	0	66691	40460	60075	71513
2	1458	939	0	4068	0	0	24718	16604	14941	0
3	219	611	70228	33287	21087	0	60409	0	10919	28742
4	133	572	0	51913	8872	13670	0	40351	0	50019
5	401	611	6889	0	35485	62650	8283	29555	1241	0
6	82	397	0	0	0	9441	0	44467	0	54001
7	203	864	67833	73479	0	15329	66283	26608	35870	66428
8	638	779	58604	2277	44662	0	56102	73272	37957	36305
9	1282	58	70211	49681	23910	51928	33729	31204	23782	0
10	453	829	34686	65861	36452	73787	0	0	39557	0
11	657	1274	4425	35225	0	0	9697	55047	0	16097
12	551	330	67250	0	26991	33067	0	37796	46461	42916
13	577	810	35611	42798	73344	45478	43560	21744	55395	0
14	48	82	49679	67230	0	71458	48820	15903	62765	7546
15	255	79	2794	0	0	59917	15015	0	29949	0
16	1052	901	53742	1883	43124	27911	50061	13231	0	35989
17	217	1007	60951	0	41974	0	57314	50486	0	40783
18	1317	548	0	56895	35850	69264	37382	0	46877	73845
19	1408	646	55338	0	0	0	12633	0	0	0
20	86	1332	2851	0	40573	27368	0	17763	50750	0
21	1377	972	0	20475	14272	0	0	27128	32478	0
22	1425	856	0	0	49762	41650	72860	66372	0	65234
23	518	698	11150	0	49792	51672	58283	0	623	45430
24	1186	449	74408	12360	60610	15464	0	0	0	0
25	296	78	52874	0	0	55368	42468	57194	31329	74405
26	620	792	71957	38891	19893	33922	14365	7643	0	74315
27	679	274	0	0	19051	53810	18018	0	0	0
28	920	520	55492	0	53429	37113	57827	0	23751	43201
29	1431	498	0	8748	64596	5003	32133	14282	0	0
30	865	1052	39503	44164	53529	36780	0	47401	59548	0
31	1115	6	0	20330	4213	61567	0	15335	28192	0
32	1084	1011	0	0	31940	48876	43911	0	8706	53777
33	964	904	71545	0	45564	2181	0	44642	4281	0
34	886	1102	33977	56355	0	49278	4617	20927	10887	68557
35	228	1099	7413	53135	17346	56703	0	0	63979	50312
36	504	413	0	61340	0	0	52049	68974	0	0
37	1351	1496	7349	0	30685	11629	0	65041	0	10806
38	78	222	13913	26175	43209	36418	21303	17587	31166	24452
39	112	485	0	0	50195	63768	0	32134	27564	69603
40	532	1262	0	18316	12180	60095	26457	66477	61487	0
41	540	1443	27272	19194	0	0	15556	44964	0	45460
42	630	397	0	0	0	57885	0	47896	39475	55020
43	999	300	11694	8656	5441	1704	11384	60799	54869	47657
44	696	560	0	49914	47483	0	4376	9023	35147	624
45	491	879	0	37737	1153	33679	74921	34089	11106	0
46	1082	1265	28893	11390	32627	36151	0	37072	66786	0
47	1112	1034	0	32009	16067	10698	53676	62120	18630	0
48	1274	1496	73366	16879	24026	0	0	17539	47797	30719
49	642	1434	47824	21558	0	0	34086	0	37844	0
50	1390	1328	23238	0	2529	61026	15605	34518	0	0
51	552	1166	54202	62145	28890	44274	42785	45170	65151	40731
52	832	1388	0	65857	0	70326	12897	16304	0	6307
53	886	77	19399	0	14116	64870	0	0	0	0
54	1086	910	56308	24134	1760	0	60256	26158	0	0
55	1048	1448	16335	0	6781	6297	0	0	0	11919
56	1175	852	72922	0	38705	0	59323	62713	0	8830
57	425	1	47510	0	0	0	0	21090	0	53409
58	788	893	67781	62092	0	0	37548	0	66807	0
59	524	682	54591	24006	36790	51230	26137	18930	69318	19094
60	0	940	44007	39598	43918	9698	9083	0	4369	24358
61	644	686	59584	42056	74349	31261	0	59971	22164	1619
