# f96fa5f9-f265-4225-af6b-46ca0ce63c85
9	6	8	126	31
0.0	34.6	188.7	56.4	44.4	111.9	81.0	78.8	117.0
58.8	0.0	126.1	45.4	99.5	180.5	31.4	43.9	113.8
136.3	100.7	0.0	160.7	72.2	176.1	70.5	45.0	157.7
115.8	160.4	25.9	0.0	112.8	54.4	167.7	40.1	141.6
169.2	177.3	131.4	124.8	0.0	111.4	83.6	162.2	151.2
94.1	47.5	91.6	187.2	157.1	0.0	105.4	54.7	11.5
35.8	73.9	78.4	108.0	32.5	49.0	0.0	97.3	115.7
87.7	92.0	45.2	13.0	173.8	177.5	99.3	0.0	180.7
83.5	75.2	26.8	16.9	107.7	165.9	52.0	32.7	0.0
1	79690	6	3
2	38064	6	2
3	25648	1	7
4	16415	7	5
5	20871	5	9
6	50342	7	9
7	39989	6	4
8	44139	4	1
9	41889	8	2
10	50304	2	4
11	28540	5	6
12	33004	2	3
13	56012	6	4
14	78093	4	2
15	60284	6	3
16	71425	2	7
17	58879	3	3
18	30788	1	8
19	14787	4	1
20	23298	8	2
21	79310	2	1
22	55395	7	7
23	14777	2	5
24	20860	1	8
25	17080	6	6
26	68146	4	7
27	14629	5	9
28	11538	5	4
29	19949	4	3
30	11384	1	9
31	16779	2	5
1	733	1328	1471761	1048251	803794	828141	1233112	860002	1080419	820994	1001070
2	726	1140	1192794	1006003	865245	1176610	932335	1223643	1128561	607781	841497
3	276	1220	880489	1181709	1112034	1153309	1271494	1082866	771903	687751	909895
4	1036	1341	1133307	927440	606135	1010027	1441125	1320377	682181	645839	890861
5	926	1475	1110992	1226426	937695	1143823	987342	1439238	984944	729530	705344
6	329	906	940198	1189776	1135115	1180619	1243166	1160411	1013938	1010512	890631
1.0	603.5	156.0
2.0	1260.2	688.5
3.0	611.6	1376.1
4.0	275.9	872.5
5.0	1015.8	1421.2
6.0	950.5	633.6
7.0	1311.1	194.0
8.0	1284.8	1290.0
1	404	286	69724	20423	0	42111	52194	0	0	26172	27195
2	783	810	54533	46290	50565	0	51739	0	0	58359	13482
3	661	402	50885	63252	67547	34595	0	2635	0	70882	13223
4	151	1365	45212	0	54322	51222	41655	61385	62732	0	74691
5	1259	160	26145	0	40279	53216	38259	52995	0	0	0
6	1410	1279	0	0	36609	0	27522	51294	27908	724	0
7	972	60	71025	16482	13694	0	21922	53094	30228	42080	0
8	106	97	21519	12470	0	49170	42026	68412	20949	0	26313
9	505	464	5383	13530	72391	64198	45247	3155	0	29862	41893
10	1252	732	0	0	0	19922	31780	49172	57826	24803	36529
11	1192	1068	32785	16033	13828	24376	0	56341	0	0	36736
12	522	1000	41558	0	4463	0	40828	25093	65103	40649	41408
13	266	1032	19758	48687	61411	14001	8470	0	68371	17380	1752
14	1463	1319	53321	0	15893	0	69452	52749	0	41030	4831
15	704	1000	41215	51363	0	0	30416	21930	49758	4391	47244
16	896	480	0	0	0	73937	74798	55110	0	0	46100
17	490	1302	50110	39177	31793	54623	0	6123	0	0	39468
18	1208	119	61529	12906	42842	71418	41620	34861	68031	20821	43723
19	488	1460	59409	13813	23459	52430	2553	19323	0	0	54736
20	1182	994	32181	0	0	20784	72169	7420	0	16983	0
21	100	1129	0	0	59017	0	0	57936	17606	0	0
22	120	665	0	19502	62779	0	18415	0	52954	68511	26430
23	1281	111	64809	0	34368	28686	45754	0	69922	0	0
24	1370	772	41210	13018	19768	44105	65878	70010	0	49335	55687
25	788	999	6992	33864	0	74072	27752	35473	27245	9735	65546
26	1300	478	0	58530	8796	50060	60095	46957	26444	3409	0
27	1147	305	16582	43934	0	45515	28390	70428	12769	71717	29670
28	1237	929	0	41694	1497	38140	60948	32446	32495	17902	0
29	330	1250	50622	31080	0	0	56815	0	0	0	11861
30	1364	757	22425	0	0	31991	70933	44594	21659	0	0
31	920	1173	38286	13747	0	4065	42043	42678	48289	13304	74698
32	1153	965	49768	0	0	51774	0	38762	14538	11141	6373
33	112	31	0	70575	936	63362	40335	25927	0	25537	10142
34	51	91	37972	22108	0	61028	47686	67802	55391	0	61111
35	1463	604	6902	54193	9462	0	18925	0	29614	6721	58526
36	544	1203	45466	17234	10488	65652	52024	55623	39441	0	43178
37	1219	693	65563	0	0	71350	0	1338	27415	0	67418
38	697	1209	28829	0	10549	0	70923	53826	0	48435	28061
39	85	381	47485	28431	0	14751	0	27807	30818	0	54347
40	455	1500	0	4256	30049	14988	6479	0	31880	37418	19352
41	651	1223	49373	18206	0	0	0	57628	0	0	61211
42	1002	19	0	0	38227	45139	7500	37076	12832	0	49884
43	1270	193	10299	15521	42617	45924	41860	0	0	0	0
44	798	192	44151	36957	30783	0	42052	0	35008	0	0
45	1326	1411	0	46285	0	0	9954	22222	67018	0	0
46	532	516	0	0	11997	0	0	40076	0	0	52902
47	849	750	47684	0	0	31012	42744	23966	37828	0	0
48	1221	1488	55556	67183	63418	66263	1668	69902	49681	0	23827
49	1277	787	30540	27330	17988	0	52102	30112	51775	0	0
50	977	398	0	9681	0	0	6953	0	0	0	24077
51	1172	446	0	0	18908	70187	58395	0	0	34037	40036
52	512	1193	6551	23464	0	28105	62367	0	45777	23683	0
53	782	222	0	12923	18030	30241	45594	0	0	56789	30356
54	559	527	0	16358	0	38723	0	25822	64375	9072	37441
55	730	1149	68571	61187	68440	68704	51159	35480	17663	6029	26514
56	418	608	48551	54438	20708	57392	22394	10604	0	26138	56584
57	377	11	70414	13723	38410	61889	64430	19113	41854	24049	41228
58	140	127	62918	72755	62209	0	20720	68739	0	55414	27200
59	1496	1397	0	58506	35899	11153	44169	1993	0	20263	74863
60	724	301	9877	53994	7769	55011	30455	1978	58478	35256	0
61	1420	608	35567	0	28122	74698	58545	22847	0	0	16581
62	880	350	73058	4761	66652	0	48845	6160	0	19275	7138
63	936	472	0	42154	68603	0	0	0	0	8801	0
