# 8ce0c453-d40e-46e2-ab9c-2414f808177f
11	8	8	153	31
0.0	172.4	198.3	112.5	20.2	24.0	109.3	192.7	18.5	139.3	178.8
93.7	0.0	42.1	62.8	13.0	103.0	62.7	104.5	197.3	10.7	91.2
83.3	30.9	0.0	180.0	196.2	135.4	163.9	71.7	56.1	152.1	71.6
73.1	106.9	116.6	0.0	153.3	59.3	12.2	70.4	98.6	132.4	183.2
79.0	114.5	176.7	29.8	0.0	127.3	161.4	42.0	16.8	134.1	183.6
185.2	96.5	117.8	138.5	75.0	0.0	26.7	177.7	32.4	120.9	62.5
193.5	102.5	171.1	194.2	162.5	103.2	0.0	188.6	104.4	65.3	117.9
11.1	94.9	109.3	198.0	82.5	115.9	128.2	0.0	61.5	187.2	173.4
38.0	19.7	90.0	35.2	92.9	161.6	185.4	72.7	0.0	139.1	142.3
96.7	83.3	109.8	18.3	77.6	37.2	88.3	62.8	89.1	0.0	163.4
25.6	110.9	78.0	169.0	62.3	141.6	85.4	63.9	129.8	124.7	0.0
1	36278	4	11
2	33409	2	6
3	60005	6	2
4	75530	1	4
5	32589	3	11
6	76479	3	9
7	63223	3	9
8	27837	3	7
9	51126	2	6
10	60807	1	5
11	43820	4	5
12	72640	4	6
13	56366	1	9
14	43289	4	11
15	71177	8	10
16	31833	3	5
17	31973	3	4
18	45497	1	7
19	57045	1	8
20	45019	3	2
21	50632	5	6
22	76559	2	9
23	69096	3	7
24	18969	4	8
25	26001	4	11
26	40527	8	9
27	25024	4	8
28	49248	6	4
29	47824	2	11
30	29054	1	11
31	18140	8	6
1	1094	1160	1020621	1121600	874585	857873	937468	1098052	860818	1002254	658913	836429	692808
2	616	422	1089661	1145403	1173121	857996	1103240	1050094	1158184	794888	640795	1129457	962433
3	1448	951	1056018	650323	635724	977169	960707	749429	706556	970566	588860	1187311	769497
4	292	781	625773	666115	654415	685172	1081115	1144258	781853	980024	814948	674349	1128634
5	202	1400	1027551	682119	1062738	1044662	931859	1047513	728220	909941	924150	834344	1007881
6	1198	812	977173	708196	848670	618080	1040547	1112598	1178726	1202078	583677	656783	817035
7	164	302	1206071	1120194	748157	1154018	753942	830196	830356	1068252	789928	987325	653279
8	596	1350	1033371	999062	890135	786213	1025963	1253141	851845	835014	554224	1163728	667526
1.0	626.8	1349.5
2.0	1074.5	256.1
3.0	101.7	25.7
4.0	605.8	1105.9
5.0	827.9	655.9
6.0	299.2	202.7
7.0	84.8	5.3
8.0	534.9	140.6
1	1290	1192	0	46337	17017	0	50674	34549	50770	56717	39280	47459	44934
2	1077	510	0	64798	0	10277	74046	35330	51038	56218	0	4235	68808
3	358	1238	28190	67474	2181	0	25943	43048	16970	28182	5405	42660	11433
4	1206	294	47558	53679	19789	55853	0	37109	2434	35234	35055	0	0
5	746	354	57547	0	28202	13628	43060	21353	23435	54129	0	62071	0
6	1319	94	0	0	37633	31586	0	0	4816	0	0	35269	30049
7	61	1465	42678	15066	6687	24612	15672	37140	0	39201	0	44855	12794
8	1289	1290	31374	30982	46316	0	0	65334	0	69838	49399	45705	66823
9	2	1357	24818	9264	48394	34689	27771	0	50248	9705	1401	63611	0
10	355	910	0	0	42907	0	0	58414	0	35945	22416	24900	0
11	540	653	0	0	20612	0	16987	25019	56743	66303	0	0	2533
12	791	778	0	24402	10859	22352	10163	0	12781	0	0	6883	11609
13	955	973	55887	0	23528	66397	14440	0	0	0	0	0	71528
14	504	1090	36717	13555	0	73969	21736	72711	44217	38493	63211	0	28952
15	606	928	0	0	61371	29402	35584	40942	23596	68198	68590	0	19428
16	839	453	8030	0	20653	69981	0	0	32003	0	0	0	0
17	1329	225	0	36002	24174	20264	30432	50819	66078	60920	38242	8473	0
18	795	7	25069	55803	34134	0	61961	39920	23870	25352	59610	0	17380
19	857	609	844	0	0	0	39822	66040	0	43326	0	0	42622
20	919	638	26961	31701	72392	43619	63477	55336	71964	14454	10342	0	723
21	1383	1449	9538	0	0	39421	0	72435	65141	0	0	50964	45638
22	1166	572	3361	27438	0	0	41710	0	45202	45747	0	25916	33895
23	146	668	3622	34970	31345	30548	26763	0	59474	0	22128	4960	0
24	1211	409	1847	50755	30693	0	50780	32870	47173	0	67435	72202	41550
25	412	64	0	20800	0	63047	0	59649	0	30799	0	65388	0
26	986	365	0	0	0	0	5336	69002	12280	0	64031	9194	16384
27	680	1325	52759	69353	0	10421	29615	41038	7409	20892	1532	50245	0
28	984	977	70795	61661	62887	0	0	0	0	63704	13564	0	40853
29	921	1289	61875	10121	60233	21181	54561	0	18633	0	3324	25509	72705
30	102	1374	47228	14013	41629	0	0	0	1592	57245	24639	0	15742
31	902	334	52745	33946	46022	12508	62968	9927	7094	64825	0	45939	72874
32	168	334	0	36584	58147	0	26809	72802	62947	33343	0	8389	14649
33	1320	109	0	66575	25436	0	0	7688	67234	0	2823	33968	0
34	1471	1054	60640	67471	31421	72344	52049	43571	33735	0	0	44325	27582
35	1451	325	60352	0	0	57522	38622	0	18796	28619	5333	18081	9033
36	509	1168	73380	785	5724	44134	26905	73303	59181	24130	67114	54940	0
37	1105	422	31590	0	0	23395	32589	28548	5056	34924	0	8025	56122
38	1239	664	12346	38103	67361	63529	26097	0	63046	52188	46186	14625	0
39	798	659	0	51441	2410	70833	0	3159	0	32161	49706	0	65556
40	502	333	0	0	67886	66273	0	35621	0	3469	0	38823	0
41	390	559	54074	0	44543	57514	71465	0	15660	51748	69022	13954	15614
42	1397	270	64077	57587	0	30033	1731	0	12426	0	0	1363	15283
43	1250	942	55732	39849	0	69440	19577	61830	44538	0	13375	34188	0
44	23	1108	14994	25065	32826	0	29932	57740	53956	0	0	8947	25552
45	407	1216	46542	2129	67746	4314	22280	51998	0	46765	0	48899	9679
46	4	11	55517	3030	28298	0	0	18666	68866	50296	7969	39531	27778
47	817	433	0	32646	29489	43014	29049	19042	14273	0	55038	41596	0
48	359	265	11612	0	34157	0	17649	13279	4843	0	18897	0	41723
49	404	517	48149	0	59021	0	7266	0	56613	31556	66368	0	0
50	858	1248	0	20770	37029	0	65938	0	62153	64252	0	0	0
51	36	68	0	20678	22064	30486	38098	0	0	22042	0	0	51408
52	1216	1238	12773	53400	70736	16445	16910	71606	40934	15580	0	47464	0
53	658	406	42283	17031	63956	0	45458	0	42258	0	64095	49705	41229
54	165	767	70498	25557	70445	13191	62406	0	38556	0	0	19053	3390
55	1290	326	62934	47782	0	28638	0	28507	0	27143	0	38168	60688
56	596	266	23736	0	25470	10150	0	15197	0	22705	74234	42521	35368
57	1055	1274	53126	69331	36071	0	37331	4325	27504	0	35396	67961	12669
58	1010	381	0	56177	0	0	14061	73051	0	51964	0	0	29870
59	987	217	47930	28888	0	34769	2817	55458	12777	0	44056	55883	34720
60	1276	633	20078	15128	10905	0	59275	73279	3715	0	47938	46888	0
61	1312	111	0	70280	30243	14551	71764	56582	47748	7132	0	12264	8056
62	1217	1498	0	57907	42760	0	0	0	29011	0	0	17271	41991
63	949	1189	74247	6683	49917	17790	12758	18169	55293	21807	34456	55179	57779
64	41	1387	17764	23803	0	0	42365	9332	23781	18274	65129	22424	59689
65	265	1041	0	22917	59476	48428	7289	35229	0	0	10486	0	61897
66	250	452	17179	39837	0	11927	49863	2050	59501	9237	38536	48310	0
67	238	1112	4993	0	0	2601	0	48234	45034	0	16099	0	0
68	556	123	0	0	10152	0	4414	0	0	45393	14298	0	0
69	1253	313	71941	60513	16748	5474	0	0	0	0	19376	1859	9220
70	1450	160	51155	4984	7161	0	67851	35961	69961	0	0	26342	731
71	1374	1161	0	26291	10714	0	9136	34087	40202	0	49091	6585	0
72	786	727	16564	27818	32932	18199	0	0	24538	43740	0	12430	64969
73	145	1044	0	26431	3205	60829	63651	46804	3374	23782	0	70630	0
74	393	684	59656	0	47533	34344	0	2751	55369	17607	0	0	0
75	404	776	0	0	0	46556	61204	69855	0	42518	12892	70784	40485
76	898	449	0	0	25978	61117	36927	27698	0	58004	11515	36118	66196
77	120	200	13382	32750	65958	38146	0	63324	10979	46866	24990	41433	3546
78	204	601	0	0	53516	566	44907	37600	24158	13151	0	51841	17611
79	1074	1076	48693	0	48792	29373	0	6341	0	54864	4745	22888	1200
80	794	739	44198	45732	54551	22316	0	41011	47972	43790	55732	46730	65283
81	994	616	41827	0	0	73484	56787	32770	14917	7635	0	16093	48264
82	1432	53	69058	0	15992	37365	0	0	22745	530	35323	57440	20476
83	1096	913	0	13273	0	0	73171	73224	73553	0	38336	52624	0
84	1158	1159	0	0	0	10982	0	8532	67255	61712	929	16276	0
85	1158	1156	22732	0	0	67075	69074	32357	0	55740	0	0	66599
86	916	178	0	19338	6531	0	51758	56924	0	33805	65982	0	30180
87	352	628	24106	3750	45279	0	58813	40146	3716	22867	0	67676	0
88	1306	558	0	13581	4197	9264	54202	0	25569	72214	0	53621	71843
89	1232	510	69123	0	0	0	52436	0	50069	61289	0	5184	72493
90	778	274	0	0	62438	16834	64860	54438	43810	14024	0	0	17045
91	826	955	0	71471	4804	73738	26361	45161	35529	6714	67722	0	56246
92	788	710	73401	55789	69779	73315	0	10234	56978	0	0	47712	0
93	500	187	69525	0	26900	1895	41027	28785	23648	0	0	29686	0
94	573	1146	0	21410	0	26624	38057	0	18732	19748	0	46423	72751
95	661	471	62160	33258	37594	66264	45705	21212	42477	71376	0	49711	0
96	1484	348	73805	18231	30964	7013	34868	44287	73664	0	53797	0	5426
97	466	894	6286	49163	38430	0	31109	69918	17383	44503	664	14347	0
98	868	1083	0	0	0	0	45243	53293	47740	0	19336	20939	0
99	123	744	58270	45040	0	37776	50744	14642	56020	52642	0	30594	44150
100	161	620	0	0	46795	0	38996	64739	23895	31561	0	73817	70490
101	462	898	37364	66213	0	32761	55765	0	13503	52822	19910	0	29889
102	75	244	8775	23106	0	38046	0	71631	51038	60946	0	51671	50616
103	339	378	0	62850	0	17124	0	35788	39835	67976	51588	59071	34312
104	569	474	0	12215	65942	47745	0	0	0	29023	49058	51731	58466
105	329	649	64001	58387	35073	0	29940	4332	13439	50855	6297	14203	55331
106	720	700	35382	0	61750	0	65625	11371	55262	0	36863	46909	40800
107	1141	614	22999	54429	50633	44847	30170	71808	0	52686	31620	0	64084
108	1127	35	12218	38318	71759	3220	4937	47831	7964	45841	4023	0	39552
109	966	509	2305	34926	35217	57780	25957	14720	0	37305	0	29967	0
110	839	192	68132	20681	36497	41906	0	63150	61854	64414	7954	0	0
111	608	428	0	0	57241	0	0	32536	73184	16831	11337	49643	0
112	1280	1297	22596	70735	0	22736	9939	23565	3371	39395	10691	59166	0
113	288	1424	35316	0	0	0	0	17957	73508	0	69214	0	27927
114	1214	279	62118	18556	0	14636	70515	32811	29352	42995	51557	0	4446
115	400	781	62971	36942	0	54783	0	46450	28098	0	18874	43196	13565
116	562	1078	42574	74730	0	14808	3838	0	24920	74062	0	66242	0
117	767	195	0	33410	55327	0	59504	22740	13307	30549	0	16143	58524
118	272	1268	54579	0	0	66456	74316	0	67701	13680	0	47434	40464
119	1262	298	69528	0	13849	20811	56786	13691	16298	6515	21057	13069	23054
120	134	1059	47135	73060	0	0	73804	3494	0	15439	21666	13501	42344
121	106	520	17745	34032	72320	39929	0	56783	73130	42018	27981	43506	31097
122	328	740	48341	46008	59841	49976	54479	15302	7679	0	0	30436	63605
123	160	466	28708	9268	66809	42171	0	43256	69097	71546	0	0	0
124	1484	264	33532	0	35779	63803	68555	36237	30912	0	24709	62138	51811
125	444	1138	3083	0	33789	41923	41973	0	65044	0	43944	71014	38814
126	1467	4	0	43856	42072	44336	57181	14124	56736	27246	0	1698	7187
127	1486	1088	0	0	30681	0	0	39468	60198	36833	4115	2676	72832
128	807	1278	74608	5386	0	59913	0	40932	0	2737	0	8024	50984
129	1293	1082	0	64899	50477	0	44491	16575	7443	62657	48118	73021	44967
130	330	1152	5995	65727	54575	2805	0	49682	47297	63260	0	0	0
131	705	803	67345	0	0	39318	0	0	39419	0	74946	8919	44140
132	1429	1122	0	23060	0	8767	3313	16726	0	51342	38838	28075	6323
133	949	786	45476	28359	61359	0	56982	8253	0	0	42654	17953	62504
134	1480	1454	23091	71677	33131	44360	60770	58618	0	22254	867	5792	53760
135	165	1031	0	42563	5891	0	16773	50067	71512	3203	28190	0	28508
136	458	1420	12324	2636	27191	49800	17771	16593	59777	19929	7312	30021	0
137	669	274	36736	9197	23957	44358	58072	24625	26131	24232	42489	0	0
138	570	284	12565	0	0	0	57703	18022	65074	67080	74557	42044	4556
139	290	1358	64831	50892	31052	34324	14542	0	39693	0	67836	0	11487
140	1304	242	43684	58199	0	59876	45892	10140	17254	0	17687	28350	65896
141	1058	551	0	6602	0	0	15046	43266	30286	0	31001	54470	0
142	819	618	9368	0	69643	47350	46748	72387	27886	0	8397	53453	55677
143	1079	1261	40483	0	0	0	0	17040	0	28372	0	0	17058
144	507	216	35197	44120	69563	53348	28360	7156	59280	0	20785	0	25226
145	662	403	62160	24016	0	0	0	17468	48687	22210	0	37030	64988
146	66	223	47538	54817	54915	34613	60968	62386	59315	17372	67849	0	23059
147	1332	90	26972	0	12748	11758	0	49954	1697	66580	51672	73430	0
148	1116	892	0	44146	0	0	28401	74852	18206	57689	4325	73547	4189
149	34	1368	16516	0	22211	26252	0	44856	28860	0	0	64477	0
150	237	1215	43407	37306	15336	62544	3650	44452	38018	28641	0	48998	0
151	1117	882	23405	26772	56581	74963	35402	72695	0	28826	30129	0	27818
152	488	18	4160	48993	11628	69775	37039	52807	16102	0	0	25129	0
153	512	691	18769	0	0	52421	0	22523	17855	67189	44331	0	3577
