# 3c3cb52c-d8a7-4b00-9a9e-cf1a12167254
10	9	7	132	32
0.0	185.9	167.0	136.9	15.0	112.0	42.5	24.2	188.9	173.2
117.8	0.0	159.4	109.1	56.0	86.6	143.7	120.7	139.0	139.5
72.9	11.4	0.0	162.0	35.6	57.6	123.2	72.2	93.3	134.5
178.9	52.7	52.8	0.0	193.7	199.2	58.0	73.9	29.4	75.0
76.9	116.9	141.7	191.0	0.0	137.6	140.3	115.1	138.6	74.4
122.5	197.0	180.2	95.2	139.9	0.0	33.3	13.8	85.6	108.5
84.2	38.7	146.0	148.2	154.8	69.3	0.0	150.8	162.0	128.8
80.0	93.3	82.1	125.3	70.5	149.7	162.6	0.0	41.6	187.7
175.0	132.4	102.0	30.5	56.6	102.0	55.9	124.0	0.0	172.9
182.6	33.7	52.3	197.8	145.6	145.8	30.8	68.9	32.0	0.0
1	33099	6	8
2	53307	6	3
3	44570	5	9
4	78254	6	10
5	61014	7	5
6	33925	7	9
7	45409	5	8
8	35380	3	9
9	40451	4	10
10	64920	6	10
11	34059	6	9
12	68462	6	6
13	18681	4	6
14	40994	2	6
15	50854	7	1
16	39948	6	9
17	43597	6	6
18	35598	6	2
19	65162	1	10
20	55945	7	3
21	40934	2	8
22	74774	6	7
23	37932	7	4
24	75718	6	5
25	13411	1	6
26	64607	5	10
27	52675	5	3
28	70435	3	1
29	38506	6	10
30	54923	7	10
31	67053	3	8
32	76524	7	10
1	2.5	989.3	535612	472218	572357	878958	609295	613529	836568	694884	638554	793163
2	982	1217.4	924409	515748	527432	718486	900006	799555	737232	500054	728801	651457
3	1402.7	183.4	553090	615435	702001	600263	735706	502048	862223	487814	524824	741299
4	1117.4	300.5	682384	805467	726647	705252	702535	914698	761066	475518	522954	799382
5	69.7	511.7	496401	835373	750184	690165	841414	908572	931249	610720	481786	501604
6	1383.5	151.6	858968	653228	906444	862853	837325	763472	734111	543598	692798	877681
7	245.8	1148.3	826484	712131	672218	760419	670819	777762	686426	671719	799308	809595
8	1147.1	800.3	629981	798070	621444	974915	644881	525005	939546	645546	571439	666351
9	1313.3	818.7	546431	875066	485751	877471	639842	689347	668165	924192	902407	630901
1	1314.8	29.1
2	1009	622.2
3	1015.9	583.8
4	697.5	55.4
5	1290.8	509.7
6	175.3	1495
7	1388.8	1383.2
1	197.6	886.8	22969	67544	57400	0	64848	58041	26847	60647	0	14025
2	90.2	290.7	37486	25340	40783	58852	10662	14886	0	0	21237	48020
3	435.5	207.3	0	0	32686	73153	0	72566	51651	42757	30990	8886
4	1268.1	43.1	0	17007	19598	45612	29180	24301	12465	61512	74649	52133
5	632.3	1471.6	39270	36305	10014	0	12112	40353	2584	3619	0	0
6	160.3	1441.6	14818	64150	46801	63903	8262	24385	71110	63522	36273	0
7	378.9	434.5	0	14470	3163	45511	0	23954	59479	37119	39579	0
8	1408.8	139.3	17691	0	15027	27293	69950	22054	0	30783	64418	64669
9	685.3	203.7	53916	0	12580	52194	8252	9031	0	43097	46371	59000
10	671	1229.7	0	42748	37687	66069	0	70329	62284	50013	22021	12748
11	816.3	1009.1	0	0	0	12777	37732	29515	0	36106	22300	6057
12	640.4	1010.9	0	64746	47400	42591	0	38377	35371	0	0	52016
13	182.4	696.2	0	63613	74107	59570	74885	0	44508	0	61683	29476
14	415.5	1488.4	41903	0	0	43384	63527	70429	0	0	0	0
15	58.4	1456	7402	0	11857	53529	15797	41184	23891	0	62584	29253
16	476.8	1484.3	37622	50388	4504	0	0	49929	0	0	0	55757
17	1431	970.9	0	16054	0	50332	59595	5765	30450	44114	0	0
18	557.5	418.1	72468	66554	0	0	44185	0	67191	51981	53944	1669
19	612.9	1127.8	23813	49933	60026	10661	0	0	38637	36523	66594	0
20	1023.5	76.3	26653	48585	62452	0	0	7987	55607	65991	0	0
21	355.4	177	0	0	0	29571	67909	68551	70758	64309	0	50086
22	111.6	1228.4	64909	49087	0	43827	8154	36123	56722	0	49225	68277
23	419.8	857.5	60856	63022	67323	73886	72064	13606	0	68985	0	31853
24	430.4	57.2	0	8531	41274	8791	52577	0	0	62983	52120	43008
25	1007.6	330.2	0	0	14815	0	0	65504	39430	53409	49235	73094
26	1233	6	71877	3807	62060	1990	60608	71539	40142	6414	18011	0
27	1068.1	4.6	12793	3219	22102	0	70376	0	0	0	869	7709
28	74.6	227.5	38136	0	54634	18929	65551	58944	17948	0	0	0
29	1495.1	1062.5	51217	0	12815	0	0	52386	0	8193	72784	60067
30	129.7	881.7	44087	53049	62937	41435	3529	0	29004	0	57880	0
31	362.6	900.5	22408	73811	28110	0	70553	1124	56092	68907	32501	10117
32	596.9	809.4	6570	32547	1760	41072	36537	42039	74098	12176	64872	13604
33	1397.9	1425.8	20554	38064	54774	30516	50531	51162	0	0	22128	12982
34	464.1	741.9	1039	71588	18075	51340	0	0	51165	22224	22597	20503
35	920.4	223.8	50939	27794	52094	0	23603	11470	0	47863	19597	0
36	151.8	1459.6	28756	0	27119	30172	22920	4255	11718	44748	25497	4519
37	1015.4	1424.6	4328	8361	4755	74703	0	66467	12555	0	0	0
38	1332.1	816.1	27401	0	0	25111	72350	0	52810	4869	0	16652
39	246.1	92.1	0	25727	0	66143	5877	26014	48055	53415	21565	31161
40	1368.4	979.1	22695	0	0	58242	50400	43897	38482	0	73646	56079
41	716.3	1024.4	27104	4738	3931	61473	56441	58836	36601	0	39629	67792
42	1394.9	1300	0	0	0	791	16608	0	41032	40927	20397	0
43	842.6	382.2	31564	67132	28083	37086	41086	28063	37888	20908	0	59221
44	181.4	621.7	0	15475	0	0	0	2002	71013	61452	21770	16565
45	174.8	982.4	7626	53542	0	74097	69194	43927	52033	0	0	63261
46	866.3	952.1	48197	57831	22792	69426	0	0	15935	27531	74251	19611
47	726.4	522.6	66643	41102	53575	0	52720	36347	52272	3636	13023	1786
48	389.9	1293.4	44388	4929	74206	25396	43801	28296	70830	49514	13747	0
49	690.6	1024.2	11866	12245	73146	9475	27039	0	42338	49220	8366	0
50	796.2	364.8	0	29355	0	0	42298	59508	0	0	0	46134
51	1001.6	457.3	70664	18784	45084	4642	0	16022	30823	23239	0	36616
52	543.2	818.2	14148	0	0	56844	64952	53096	74870	16196	2461	0
53	298.6	997	33990	0	61072	62201	50123	69111	11106	0	0	66623
54	1233.6	1143.1	72710	56908	0	19317	0	0	3153	0	56802	47067
55	494.2	1016.5	0	74967	52211	39311	55805	43009	0	56595	42037	0
56	1314.2	559.7	49071	27650	52389	30423	43883	14450	0	19147	14798	0
