# 8de6791b-26dd-42c7-bf43-46642057f846
9	9	4	130	32
0.0	106.0	164.3	97.6	113.6	44.1	155.9	57.3	172.2
167.4	0.0	88.4	71.6	199.2	15.5	10.2	164.4	140.1
138.5	47.7	0.0	90.2	17.0	195.0	41.7	156.1	20.0
14.0	106.2	36.0	0.0	76.2	183.8	24.6	180.1	107.7
60.0	139.7	26.2	131.5	0.0	117.1	62.1	17.7	169.1
37.9	28.8	185.0	132.9	73.6	0.0	162.2	49.1	109.2
154.5	199.8	82.2	86.6	138.9	41.2	0.0	30.5	107.8
80.3	161.9	39.7	107.6	147.6	114.2	153.2	0.0	94.3
70.8	187.8	97.6	111.3	25.0	29.3	157.9	161.4	0.0
1	29339	1	3
2	66708	3	1
3	26418	3	7
4	79123	1	5
5	41708	1	8
6	35900	1	6
7	71470	3	8
8	10824	2	2
9	48591	2	9
10	77200	2	6
11	61095	4	6
12	48825	4	8
13	11370	4	8
14	37324	2	4
15	19562	1	6
16	44931	2	3
17	50847	2	5
18	41461	2	6
19	53856	1	6
20	35665	2	2
21	50387	2	5
22	37816	2	8
23	31778	1	1
24	21226	4	9
25	60924	4	8
26	79103	3	7
27	46194	2	6
28	72938	1	9
29	31103	1	8
30	28822	2	1
31	75965	4	4
32	69291	2	4
1	399	893	901605	725712	497449	942804	673542	735839	716083	442589	781804
2	303	741	630539	778430	941634	555495	705079	572647	739228	517008	716771
3	532	1434	872261	567789	558434	939006	535634	595218	639490	411527	688482
4	1388	1477	891961	670717	768867	964450	636951	445981	605995	635524	879367
5	1038	944	764449	652760	649692	781657	785059	394259	602269	505571	863077
6	1463	354	713999	629196	546452	742888	594500	768324	637361	509529	633181
7	503	1339	870147	740145	972485	592842	815183	416819	859194	696260	514742
8	1315	79	648664	462800	880288	1036987	462634	465494	938724	682006	962203
9	532	980	632272	640323	622534	605592	825350	571917	600371	709286	542801
1.0	79.6	915.4
2.0	53.7	778.2
3.0	872.9	147.5
4.0	30.2	797.9
1	1487	938	2285	56745	16829	73244	33456	0	49353	0	52367
2	1336	1122	51680	17740	0	10929	56702	42954	73414	0	73200
3	233	1229	64897	51984	14155	22756	8993	0	67530	71481	0
4	515	1404	0	30326	54944	69750	0	46678	66472	71913	39072
5	1191	984	21487	48980	0	19973	31325	0	50912	66883	53065
6	967	1322	11686	0	19564	0	0	14690	38448	39639	64105
7	499	947	9529	63339	39515	3587	64988	30220	0	0	0
8	820	1058	55013	39558	0	0	0	0	18683	0	0
9	1122	299	9410	61231	63934	14449	39264	0	59153	25905	0
