# ed40c7e7-56ed-4986-8529-96ddf687a9ef
8	7	5	151	42
0.0	78.6	176.5	20.8	63.0	113.6	110.4	67.6
39.8	0.0	35.0	126.9	125.4	195.3	139.0	171.9
178.2	195.4	0.0	37.0	197.9	152.3	113.5	93.0
105.5	96.5	160.1	0.0	84.2	138.6	111.8	30.1
135.7	59.1	54.7	163.1	0.0	190.2	101.2	101.0
141.3	157.5	102.1	32.8	152.9	0.0	165.0	23.6
127.4	86.3	140.2	148.2	39.5	86.0	0.0	89.6
176.0	131.7	84.3	190.5	56.2	44.2	134.2	0.0
1	57078	1	3
2	47904	2	4
3	28981	1	7
4	78124	2	4
5	30542	2	8
6	65830	4	7
7	22004	2	2
8	34941	5	5
9	25407	4	2
10	36710	2	7
11	44666	5	4
12	16932	5	5
13	20853	4	7
14	77285	5	3
15	68342	5	7
16	57811	4	3
17	59278	1	7
18	50705	4	8
19	60530	5	3
20	57195	5	6
21	79736	3	6
22	55130	1	1
23	57355	5	3
24	33408	1	1
25	23997	4	7
26	67212	3	4
27	44421	2	3
28	15449	5	5
29	29145	3	3
30	31817	2	6
31	31444	1	1
32	59781	2	1
33	29443	5	4
34	10022	2	5
35	29990	3	3
36	47723	5	4
37	17522	4	5
38	69235	1	4
39	58380	4	2
40	63099	3	5
41	65624	3	1
42	24545	5	1
1	145.4	961.5	1.1435e+06	728351	713073	1.02322e+06	1.01138e+06	1.36192e+06	851190	1.22731e+06
2	1172.5	639.2	768914	702093	1.20404e+06	863242	1.05075e+06	831155	927915	805676
3	630.8	780.4	825354	795328	981171	704858	787768	1.1941e+06	693742	650715
4	687.6	1392.2	849269	725947	732503	1.22717e+06	1.05271e+06	1.46962e+06	1.14098e+06	726166
5	1388.6	1377.9	688516	1.15496e+06	943251	1.3243e+06	1.14498e+06	1.31119e+06	967515	1.05604e+06
6	320	1140.7	1.10351e+06	655999	709145	1.08067e+06	983612	1.51186e+06	1.17444e+06	861170
7	1429.7	1420.6	924837	860850	923220	1.16915e+06	1.11059e+06	1.46495e+06	932030	668839
1	1029.1	1096.1
2	51.7	210.6
3	1271.7	138.7
4	1364	97.4
5	404.5	421
1	39.5	1055	25087	62118	0	37367	69377	44758	0	49831
2	418.5	8.7	33648	32108	42245	50408	0	42253	29698	0
3	614.8	347.5	31738	0	0	1959	35045	0	0	58389
4	387.1	1127.3	10839	26754	0	41097	0	23314	54515	24550
5	548.6	388.4	12448	71529	58036	28305	10536	3442	24455	0
6	818.6	718.2	34488	70622	60127	32372	44233	29009	54065	3928
7	834.8	1196.3	29843	3086	74868	3338	3521	0	31558	15565
8	723.7	1395.4	17121	0	11663	26924	70236	0	0	5552
9	115.3	1366.1	0	0	66540	13236	0	39097	24154	0
10	1306.7	248.7	0	0	4119	72378	60480	17554	18804	28714
11	769.2	1051.5	15544	0	49982	0	56600	40713	3372	0
12	979.7	385.3	57559	20241	28564	12804	25101	17743	0	38221
13	820.8	1059.5	0	68781	23775	20237	0	48391	0	37651
14	1080.8	799.9	1888	70355	10995	45088	55258	55195	0	0
15	369.6	326.5	0	0	27959	61267	0	58320	0	33472
16	614.3	825.8	23318	13244	8077	64109	0	30269	50289	0
17	1104.1	261	24669	40091	0	0	28334	0	68936	37622
18	93.6	1336.7	0	24020	37553	42978	0	0	31217	60808
19	310.5	978.3	0	49797	2008	711	39802	0	0	0
20	1260.3	141.2	4137	0	46227	0	53256	5898	30062	0
21	769.8	872.8	0	34635	31532	28023	0	18286	62187	61520
22	1167.4	480.7	0	2778	74402	5557	0	73796	0	0
23	69.8	794.3	63754	24414	10032	71499	0	9962	63294	29387
24	1038.1	778.8	21782	0	0	61455	68056	44544	15563	0
25	553.4	180.2	870	3565	68643	18420	15326	71913	41502	0
26	310.5	752.1	26788	0	65173	0	74096	64024	21766	2446
27	227.4	708.4	40599	55090	33929	42549	62149	60522	43499	51852
28	1173.9	195	39620	71737	60383	0	0	0	40004	28471
29	1061.3	1146	64107	8344	10502	61953	29236	0	0	44719
30	499.5	1479.5	39049	70709	20757	17941	0	50554	0	0
31	253.2	659.3	35353	5569	0	0	52599	47794	24853	0
32	837.2	849.8	0	70042	0	0	0	38773	0	0
33	1156.6	697.2	13844	25461	0	41042	0	0	11861	0
34	1082.7	807	63917	0	58602	66817	25683	59416	6822	35934
35	839.2	1317.2	0	20390	0	71329	0	51920	0	0
36	1288.2	134.5	25964	11396	0	0	16235	5074	72948	26454
37	291.4	140.7	68628	47449	0	0	53476	12758	0	0
38	410.6	1037.1	30839	16965	35952	15772	21830	49979	62726	24252
39	957.6	939.2	0	0	54269	71038	8593	44731	45175	32830
40	1365.7	1061.6	56222	22337	70809	9170	35266	17113	45865	0
41	559.4	244.2	26422	37730	0	39953	24192	7743	46160	27949
42	1190.8	1115	32690	0	1502	0	43393	60959	57445	0
43	129.4	885	55407	44787	0	24220	46849	70975	41583	26862
44	23.5	132.7	34292	52288	4164	68976	69406	43225	10553	0
45	1.3	1443.6	58328	9527	72752	0	67570	44250	67348	12620
46	116.9	1320.1	0	1009	20620	51535	74876	53937	53924	0
47	544.2	463.2	47683	38347	10191	55695	71060	62558	5664	71899
48	361.9	1002.6	44536	66078	18927	22363	69781	0	37831	47846
49	1263.1	1275.1	0	9732	0	0	0	48586	0	23514
50	1225	1482.4	39343	0	17219	0	0	3352	7062	63982
51	1336.9	238.3	44836	0	28865	55632	58039	37679	0	35790
52	590	1430.3	28574	0	36314	0	0	66338	33228	21916
53	1120.4	809.8	42972	26741	12732	61460	0	0	35181	67043
54	18.2	1167.1	20931	10869	0	0	0	37744	26841	41369
55	863.6	609.6	50420	24300	0	30141	38718	40740	39338	73928
56	1007.9	166.5	0	18660	60616	57391	49932	61416	15179	39866
57	14	1400.3	0	19985	38699	70204	0	0	28780	63960
58	559.2	436.5	48962	11250	34298	52195	39825	30299	0	13757
59	1439.7	845.9	0	57015	62862	38967	44383	61518	0	73619
60	181.7	549.2	62030	1737	73755	0	64317	31893	64017	6695
61	496.7	1397.2	13392	42943	0	0	0	0	23254	0
62	131.9	511	9028	7399	53678	0	21784	25318	69294	26513
