# a9a3e444-ee7c-4d42-83de-5a27475d13ed
12	6	6	173	35
0.0	36.5	180.4	185.0	20.3	161.6	22.1	97.2	157.8	96.0	93.8	169.3
12.1	0.0	66.7	102.8	97.6	165.9	82.9	75.0	73.3	42.5	44.7	63.1
95.8	89.6	0.0	51.0	53.1	173.8	28.7	65.5	58.7	63.9	78.5	160.5
170.5	174.9	47.3	0.0	161.4	94.5	93.5	56.6	171.4	162.5	92.7	118.8
130.6	102.4	155.1	47.0	0.0	48.1	128.2	29.5	135.9	147.0	112.0	103.8
36.3	110.6	52.0	90.0	31.0	0.0	107.6	49.6	12.2	149.7	112.9	106.0
106.2	109.0	163.4	27.6	116.2	14.2	0.0	100.1	71.1	69.5	130.5	192.9
180.8	198.3	26.4	148.9	28.5	47.4	23.4	0.0	163.7	197.3	126.2	48.3
120.7	189.0	191.6	114.5	160.1	141.9	90.2	77.5	0.0	178.7	60.9	140.9
148.3	54.9	139.4	29.8	40.1	130.5	15.9	79.3	91.0	0.0	186.7	129.2
175.8	77.3	154.3	56.0	125.4	192.4	82.6	181.2	118.2	148.5	0.0	96.1
25.9	75.7	127.4	150.7	141.6	23.2	148.7	83.3	68.9	81.8	18.8	0.0
1	77119	4	2
2	63140	4	5
3	24132	5	12
4	79888	4	7
5	60357	6	4
6	47530	4	10
7	29819	5	10
8	45711	1	9
9	15635	2	8
10	41256	3	8
11	53750	5	5
12	27395	6	1
13	78152	1	2
14	14254	3	8
15	58079	2	6
16	21839	6	1
17	10799	1	4
18	47714	5	8
19	27399	4	9
20	55297	6	1
21	18410	5	6
22	24331	6	10
23	42056	6	12
24	10832	5	8
25	42800	4	9
26	67399	1	12
27	25786	5	5
28	70540	2	8
29	43843	2	9
30	47026	6	11
31	55496	4	11
32	29303	5	3
33	76918	2	3
34	58106	5	8
35	68482	5	9
1	1259.8	573.9	1.77785e+06	1.39954e+06	1.58012e+06	1.46543e+06	1.06471e+06	1.65178e+06	1.19673e+06	1.98336e+06	1.7384e+06	1.7088e+06	1.54978e+06	1.12972e+06
2	1077.8	711.4	1.71802e+06	968806	1.29439e+06	1.62491e+06	1.30681e+06	1.68138e+06	1.85466e+06	1.10754e+06	1.5294e+06	1.30123e+06	1.76999e+06	1.49166e+06
3	396.3	335.7	1.61266e+06	995368	1.45653e+06	966004	972021	1.5953e+06	1.67186e+06	1.49804e+06	1.66137e+06	1.17603e+06	1.06916e+06	1.03712e+06
4	470.2	480.3	1.22532e+06	1.67059e+06	1.11822e+06	1.64922e+06	1.18656e+06	1.8047e+06	1.7107e+06	1.01748e+06	945405	948018	1.89451e+06	1.47902e+06
5	734.6	379.3	1.74563e+06	999472	1.42868e+06	1.59184e+06	1.64161e+06	1.88893e+06	1.8453e+06	1.00936e+06	1.10099e+06	914404	1.84299e+06	1.47644e+06
6	1015.9	41.1	1.55282e+06	1.58778e+06	1.3321e+06	945461	1.06044e+06	1.94392e+06	1.48692e+06	1.70836e+06	1.41611e+06	1.35116e+06	1.77967e+06	1.29024e+06
1	17.6	114.8
2	798.5	33.8
3	1494.4	237
4	1117.1	1362.3
5	1131.7	455.9
6	473.2	1211.1
1	367.2	624.5	54948	986	2359	29953	56648	4609	13258	42151	67851	0	0	0
2	1105.3	1498.3	29871	70138	15825	68776	37435	74862	60617	42982	36174	0	832	13020
3	54.3	636.2	10395	0	36224	0	0	0	0	56234	39900	59291	3552	0
4	814.3	1341.6	39070	0	47406	73148	678	44732	0	70841	2748	0	13261	2500
5	958	545.3	18037	68713	0	60114	0	57097	40766	15776	38447	15468	72989	41425
6	1128.7	1111.1	0	0	69365	48007	19328	0	0	0	11362	47384	73772	63608
