# 9a5e57ca-8c54-46d6-81d5-d0a75fd3de9e
9	6	4	136	32
0.0	99.3	58.2	45.3	132.3	116.0	154.9	43.1	194.7
198.3	0.0	102.7	38.9	111.8	169.8	145.3	127.2	65.8
174.0	133.2	0.0	18.5	137.3	111.6	16.8	146.4	125.7
138.0	137.3	43.2	0.0	178.7	65.5	104.6	144.2	87.0
33.9	87.2	74.7	119.2	0.0	123.7	174.3	187.6	106.4
157.3	42.9	13.8	36.8	21.2	0.0	153.7	121.4	13.3
158.4	54.1	183.4	92.9	54.3	113.4	0.0	181.5	96.7
171.2	118.5	73.4	70.0	152.7	158.2	180.0	0.0	15.7
88.6	115.2	121.1	18.2	166.6	118.7	117.4	197.1	0.0
1	46017	3	6
2	21495	2	8
3	70962	2	3
4	76669	2	8
5	72694	2	7
6	40613	3	4
7	21842	2	1
8	48308	4	6
9	40598	2	8
10	12389	4	4
11	69138	1	3
12	24340	1	9
13	73142	3	2
14	69186	4	7
15	20505	4	6
16	60342	1	9
17	18969	2	1
18	74867	2	2
19	49530	2	5
20	69890	3	7
21	72743	1	9
22	51827	1	4
23	19926	3	3
24	43671	3	8
25	67938	4	3
26	44230	1	8
27	17656	4	6
28	58446	1	1
29	65084	4	5
30	75823	1	7
31	10809	4	1
32	11304	1	3
1	38	964	1111408	696499	1239626	1411667	1236668	991472	1242705	918715	1174430
2	692	679	746802	795284	1390338	1290620	837962	814129	1194998	979968	903234
3	734	937	834055	1324367	991121	1203953	1182194	1179974	953286	1358636	925630
4	735	906	994777	1107396	1502534	1271329	1136233	1104348	1215788	803235	785201
5	419	462	1423477	796743	1216234	1472904	1422890	619445	883153	1290855	927488
6	1331	300	775119	958318	1518021	1035051	884494	1125000	1316738	815021	1215904
1.0	125.1	501.6
2.0	882.4	819.4
3.0	579.4	10.0
4.0	607.1	27.8
1	33	834	63773	25904	0	74321	13093	63052	58040	72650	62891
2	906	1370	22746	24916	0	7276	38736	7243	69621	71647	2063
3	946	107	9600	63984	0	42853	9404	17514	21721	0	56628
4	92	148	0	0	25699	0	40987	0	17094	16079	16349
5	1171	406	0	68637	50269	74944	61838	0	33254	0	20654
6	468	483	69156	49184	0	74419	55023	40472	15646	49272	48372
7	819	793	0	0	47411	11624	52628	25475	0	18884	25701
8	1377	1478	70606	66508	26451	53043	48366	17326	0	11377	31157
9	38	51	31162	0	36850	0	45279	8252	0	0	45518
10	688	226	70967	62832	0	23113	0	0	10817	0	50870
11	1047	1340	0	2079	0	30545	0	27576	35004	3497	0
12	679	624	34083	0	53576	61530	0	63103	22696	71799	21112
13	205	542	0	58411	0	0	46666	30826	0	24824	52295
14	220	273	43061	63773	26872	71515	47469	0	0	23979	69261
15	252	47	0	2275	0	67995	0	48283	0	0	57451
16	632	617	32665	37990	0	72586	0	70702	35916	56059	10686
17	432	1057	71768	61950	30564	0	37320	14945	17635	19332	73448
18	1070	1426	20224	37680	0	0	5448	9314	7302	44509	68689
19	359	1113	19183	7467	61382	71655	24274	0	46877	0	0
20	1466	226	24126	42849	8628	44539	0	14941	0	49698	2926
21	438	1006	73629	6159	21215	66013	71995	1549	21888	44319	71805
22	1080	1008	51900	32710	0	43097	71335	48722	65355	65976	0
23	655	397	0	0	14106	0	24563	0	61083	20940	0
24	375	303	40757	0	63846	0	0	21855	13137	0	0
25	588	37	2459	4943	52965	72406	2647	24109	0	69668	23812
26	1035	507	36413	0	37982	24565	0	1513	50460	14685	64130
27	431	1322	25660	0	11629	69539	2801	3711	0	0	54715
28	1433	669	44979	10322	0	0	5513	50968	7777	0	0
29	464	870	16142	66853	0	0	74911	7451	3661	0	74501
30	219	590	10990	0	70125	61911	59743	0	33615	53872	0
31	704	554	20393	34509	0	0	11126	0	48741	0	37879
32	241	87	21080	47072	69251	63624	0	48615	32875	35382	8949
33	764	603	0	0	49642	41235	0	56436	0	22067	67936
34	1438	1273	66982	23058	0	18736	65893	15894	0	0	6066
35	264	1378	9694	0	60306	0	41559	24033	40753	26334	2921
36	1463	553	22830	11333	0	0	0	0	69738	19926	6893
37	1363	888	0	0	0	11756	52556	49590	0	3373	16943
38	611	920	0	35595	29887	1047	71290	0	22384	37670	16137
39	971	177	12082	0	71629	9610	0	27131	71970	0	38163
40	383	1251	0	12454	69480	66114	45029	1605	59066	0	0
41	852	1298	73984	18815	56607	38120	18646	62102	25107	8105	20092
42	1207	791	45210	0	29488	11320	41236	0	0	3641	19446
43	1358	936	0	36957	50787	14345	0	0	64552	41683	53085
44	1155	359	60463	0	45484	0	40160	42277	50923	31093	45817
45	970	425	51801	0	45818	59471	47167	0	0	6713	0
46	476	990	0	0	68555	1219	47755	30678	0	16684	65797
47	1287	547	0	45424	9856	0	56565	24159	68077	28214	0
48	838	673	19408	43708	0	35987	0	0	0	0	31807
49	214	319	0	5482	0	62667	0	18629	25788	21302	59496
50	549	1315	32085	35525	49001	0	44348	13883	0	23834	42163
51	8	909	0	25535	16410	34116	73664	0	64398	17121	16287
52	1079	955	0	62388	62797	40436	2497	66023	0	15090	0
53	1000	183	29530	8417	0	74421	22590	49066	0	46505	0
54	905	181	1082	0	0	0	50018	2435	43126	33865	9382
55	304	197	0	16796	55079	16037	3929	17247	70427	40790	56881
56	687	1007	27135	43125	0	25482	23262	0	14237	15315	7521
57	433	666	26484	15523	0	47561	28656	1849	0	58838	0
58	1257	229	0	49716	58290	66701	7287	25692	6521	0	0
59	880	44	0	22912	0	59787	16143	24301	45682	56273	59632
60	719	31	14998	70833	0	21049	69450	58406	26866	69149	8554
