# 1941fa8e-201a-485e-9d73-895df9c9e1ae
9	8	5	177	46
0.0	23.5	124.1	98.0	45.6	22.7	25.8	187.5	12.7
189.9	0.0	162.5	39.2	141.2	121.5	118.2	156.5	49.7
25.2	65.6	0.0	93.6	97.2	16.2	158.8	77.0	59.1
111.9	13.3	109.9	0.0	130.0	162.4	126.9	199.2	28.1
145.1	195.6	75.3	175.4	0.0	28.5	172.4	127.9	111.0
63.6	48.9	165.3	122.3	142.8	0.0	152.1	78.0	192.8
40.9	118.7	167.3	16.5	101.9	95.8	0.0	199.8	38.5
25.4	68.3	37.4	41.1	75.0	148.0	161.9	0.0	73.0
31.2	150.0	124.4	145.4	55.2	102.9	101.7	37.6	0.0
1	41526	3	3
2	31227	3	9
3	62701	3	2
4	64024	5	6
5	75933	4	2
6	69391	4	3
7	61343	1	3
8	47157	5	1
9	17808	5	7
10	32474	5	4
11	54144	1	9
12	68277	1	1
13	43795	4	6
14	21145	3	4
15	50624	5	5
16	55474	3	2
17	59767	3	7
18	55700	4	9
19	75726	4	5
20	33119	5	4
21	60724	2	9
22	70885	2	8
23	47180	3	3
24	63382	2	7
25	14790	4	1
26	27370	3	7
27	76242	1	9
28	21140	5	1
29	73435	4	1
30	30865	3	9
31	27572	2	9
32	64029	3	4
33	27705	5	7
34	10105	5	3
35	37381	5	8
36	75503	4	3
37	74134	4	2
38	33058	4	9
39	37952	5	3
40	22694	2	7
41	59425	1	9
42	10033	2	4
43	78128	1	4
44	74416	5	1
45	79388	4	2
46	55989	2	4
1	704.1	1128.1	1.05791e+06	986169	1.07293e+06	871195	636681	875809	980081	1.53307e+06	1.11658e+06
2	241.2	1431.4	1.35725e+06	1.27157e+06	899357	1.07644e+06	718032	1.1651e+06	1.10406e+06	1.37568e+06	1.3567e+06
3	548.8	1058.8	874548	1.11438e+06	1.2139e+06	774114	678483	886419	799383	1.02661e+06	861413
4	659.4	823.9	880632	1.13639e+06	1.02318e+06	870651	713644	1.47097e+06	923376	1.16465e+06	1.31882e+06
5	1309.9	344.4	808079	1.34393e+06	692612	1.14623e+06	1.10266e+06	1.3385e+06	740710	1.00514e+06	1.08802e+06
6	354.6	1222.1	998928	1.0892e+06	1.1785e+06	1.24462e+06	869844	967749	791876	1.52289e+06	1.06331e+06
7	444	208.1	732646	1.21173e+06	1.16109e+06	925525	1.02956e+06	979697	849871	1.03255e+06	1.22367e+06
8	278.6	431.2	811697	944313	890747	1.09521e+06	1.21948e+06	760457	783916	956335	1.16141e+06
1	469.2	1352.4
2	844.9	1199.2
3	892.7	902
4	901.9	1266.6
5	657.1	781.1
1	146.4	530.3	46262	38582	0	55474	0	0	10387	11795	14776
2	1244	1304.3	15824	60568	0	28655	57618	0	0	0	41798
3	522.9	1319	0	30657	38744	64448	37744	35652	59200	30148	0
4	1364.2	696.6	39128	0	0	36750	40045	0	22467	35879	19821
5	885.8	84.4	40648	48796	14947	0	62916	8177	42102	67810	0
6	685.8	842.6	0	16259	52868	66350	1091	36954	38588	0	0
