# 27215e5e-b069-4c49-b046-01d82b23dce6
10	6	5	128	50
0.0	176.3	70.5	150.8	12.8	44.3	140.0	190.1	193.1	11.4
163.5	0.0	71.9	25.6	161.3	55.9	138.7	95.3	19.5	148.6
170.8	177.5	0.0	13.1	89.9	164.3	13.3	30.6	113.8	67.2
136.8	55.8	27.6	0.0	173.1	56.6	137.7	32.7	169.3	110.3
99.1	64.3	164.8	192.4	0.0	58.9	88.9	185.0	90.2	98.7
172.9	100.9	84.6	183.6	169.6	0.0	73.6	153.0	62.4	141.6
19.4	143.8	177.9	104.1	137.0	185.3	0.0	75.7	158.5	68.8
197.0	48.6	102.8	15.6	98.7	83.5	151.5	0.0	41.8	72.0
69.0	69.9	136.2	169.0	39.5	179.7	48.3	128.9	0.0	164.6
39.3	34.9	57.0	12.6	175.0	178.6	60.9	13.2	52.1	0.0
1	66453	3	4
2	55591	4	7
3	11004	1	7
4	54792	1	9
5	26624	2	4
6	41534	2	10
7	37392	3	2
8	29608	1	10
9	10955	4	1
10	61900	1	1
11	73541	1	5
12	65853	1	4
13	18214	3	2
14	28832	1	6
15	24435	2	1
16	50525	1	1
17	38378	4	4
18	12832	2	8
19	60656	4	7
20	30201	2	4
21	37150	4	6
22	51237	4	6
23	40690	4	10
24	46376	3	4
25	48253	4	4
26	22235	4	9
27	17943	5	4
28	39348	3	10
29	13749	2	6
30	21004	3	8
31	12362	5	8
32	39321	3	4
33	69032	5	3
34	72463	2	1
35	18213	5	3
36	11849	5	4
37	56635	3	10
38	65761	1	2
39	43961	2	4
40	74432	4	2
41	43714	1	10
42	52242	5	9
43	28687	3	2
44	16840	5	2
45	27559	1	1
46	39683	5	9
47	70211	5	3
48	30430	3	5
49	51255	1	5
50	13087	1	6
1	234	1336	939722	906670	1060727	916597	844390	1435233	711876	1113180	958291	837478
2	1320	818	827651	1359817	1079287	806688	802482	1383252	627483	901090	919149	1274994
3	50	1262	727500	1161100	1246511	1095260	702345	1282050	797512	1246244	825319	823635
4	1172	321	1001277	824282	1286338	1260546	804230	870244	744309	887818	981891	1244986
5	1255	152	614844	1107743	1194934	1109435	880089	914691	1137269	1328597	1107989	1437578
6	4	360	581528	1234458	840713	1199400	975990	814133	1037199	1168860	1177323	1052561
1.0	960.4	450.7
2.0	160.2	1401.0
3.0	1451.1	614.1
4.0	189.7	677.3
5.0	224.4	1494.9
1	1191	56	0	6256	16187	0	0	20562	24495	0	0	3161
2	426	881	31933	66529	49345	70318	0	23084	55971	21426	13172	23859
3	1386	918	0	45359	58148	29590	9165	55017	29295	0	0	24980
4	1113	1107	2937	27812	27245	42313	38558	20841	66637	31697	21649	0
5	687	479	48082	11391	62026	46479	20749	1179	0	0	31364	68064
6	605	686	11422	47753	72034	12291	0	0	0	0	21944	40127
7	990	909	0	0	25141	0	59173	19291	17285	0	0	0
8	552	1326	0	53154	0	0	0	20999	40068	64301	26846	0
9	747	35	14739	0	0	0	0	0	0	21387	0	8063
10	1134	960	64045	29721	73498	18816	3404	52945	56212	9744	63329	10080
11	478	1312	0	1491	0	49371	18114	61721	32176	0	4245	20003
12	96	1063	0	57699	0	0	0	0	0	35137	10817	0
13	1422	833	56009	0	0	0	0	16963	0	43153	30349	29057
14	754	952	0	0	0	0	6375	2832	8896	13671	0	33080
15	492	939	0	0	4128	39682	35499	0	60610	21360	16910	11477
16	606	1228	27969	68953	57698	23045	12863	0	33916	6182	41523	0
17	1471	1154	20000	50578	72286	13278	23240	11429	25586	6857	0	16149
