# b3a7a5e9-ea36-4520-bdcf-2b771bbb395f
8	10	6	176	41
0.0	168.0	179.2	170.8	170.7	149.9	116.0	137.1
59.1	0.0	65.4	66.6	60.6	187.7	112.5	42.4
115.9	119.9	0.0	198.2	95.4	136.3	188.8	59.1
68.5	159.6	63.4	0.0	50.0	108.4	106.7	104.9
172.9	89.7	68.8	89.9	0.0	139.5	135.2	87.4
25.1	96.1	168.5	28.2	54.4	0.0	69.8	136.8
82.8	34.9	108.8	59.0	184.9	92.2	0.0	13.6
60.4	160.5	165.8	40.6	53.0	117.0	22.0	0.0
1	32526	2	5
2	49188	2	5
3	38888	4	3
4	45758	6	4
5	69039	1	1
6	55710	3	1
7	24653	3	7
8	34792	5	2
9	38810	1	3
10	68931	2	3
11	67460	6	4
12	44358	1	5
13	22885	5	6
14	46878	6	6
15	71490	2	6
16	63099	1	6
17	38072	3	2
18	31156	1	3
19	12863	3	4
20	36611	1	7
21	59215	1	4
22	15077	4	4
23	17150	6	6
24	60596	4	1
25	21662	1	5
26	12604	5	3
27	77981	4	3
28	57078	4	3
29	73954	4	3
30	75482	4	1
31	69302	4	8
32	48954	5	4
33	29164	2	7
34	10430	5	7
35	47789	4	2
36	20392	4	8
37	79159	3	1
38	74889	5	4
39	64504	1	3
40	15639	2	6
41	24852	2	5
1	90	378	703358	978620	1108702	869919	632289	1112885	980378	590799
2	158	50	538470	836934	751383	1029297	1068225	627259	1020878	1061896
3	1100	838	789422	1060095	872681	640815	905186	1163956	672260	616903
4	614	525	714801	610652	1033268	816807	1132245	1042566	610431	922976
5	429	789	1045914	634626	766542	963181	666990	754268	976337	1054338
6	991	897	895441	651953	907862	726120	879637	788798	1037685	611827
7	1377	355	866181	890665	814211	984928	689837	726294	1025598	712117
8	310	1051	872139	748516	1078821	970954	830228	954000	804308	911418
9	831	65	558534	972876	587866	845186	942715	773352	1053424	1064273
10	124	955	869084	1110974	1008254	585175	843925	650950	1119601	630465
1.0	36.7	1352.9
2.0	1187.5	935.2
3.0	257.1	75.1
4.0	164.6	1262.6
5.0	163.5	1058.1
6.0	119.8	795.1
1	543	1495	38577	0	57294	36952	0	68055	19094	21404
2	1114	610	11253	36985	0	11273	46529	32659	35957	62979
3	392	1061	74318	67363	47761	49143	9258	0	0	12626
4	24	288	0	0	70384	67111	4935	68601	47577	55323
5	1205	198	0	8965	0	15086	59357	68481	49395	59974
6	459	20	58466	58348	27639	0	55166	0	0	41377
7	431	541	1491	0	39104	6768	9378	58326	31877	21034
8	629	1429	39801	48917	0	19714	0	21642	0	6244
9	114	1223	0	6167	41923	0	0	0	70699	50850
10	1421	1490	26182	0	0	33589	47004	31557	24719	651
11	85	1182	67187	51497	46650	34227	0	6123	2302	63231
12	459	1496	37322	0	56056	0	72812	1003	0	0
13	1028	1043	73469	48057	69488	0	7155	0	64067	0
14	1345	1319	0	44258	17574	0	53437	13342	69782	0
15	963	746	2560	26095	49018	0	25413	66323	51412	16599
16	474	388	0	7434	0	46218	53111	0	17000	31911
17	325	38	0	44152	12449	0	0	39721	74178	28509
18	93	811	0	589	68464	17989	29833	53912	29133	14718
19	106	743	59803	0	72448	0	0	0	32771	51682
20	980	379	28183	67786	0	52543	41782	39680	0	0
21	430	333	70085	69000	0	0	20803	37036	35400	7541
22	499	499	48058	0	0	18909	0	30896	38316	0
23	864	1350	11509	64926	70064	27164	33203	46399	63903	43320
24	1279	375	31277	73287	10817	10472	0	62243	43865	59982
25	413	840	0	41428	22952	70835	71675	42980	48080	9083
26	1321	1402	0	70960	65758	26918	67414	19811	74161	52370
27	1194	130	73609	56293	39292	56960	24476	60211	0	72568
28	524	984	38524	2718	52522	67647	21423	0	20704	67966
29	383	1403	20651	0	2346	40016	35753	0	1977	0
30	277	1388	44736	45860	11155	24022	0	69034	0	0
31	1198	1348	32067	0	37887	34788	61135	29098	32813	29457
32	1035	166	0	27627	0	63235	22698	33976	17762	0
33	1430	624	44131	23726	0	0	65017	10943	0	0
34	1205	557	69725	4099	73950	37365	33075	49769	0	62140
35	1281	1326	40003	0	47586	0	0	64731	32117	64028
36	340	321	0	70802	23115	0	33633	35604	52378	53016
37	568	1226	58647	55742	0	35140	0	0	0	0
38	787	769	25933	0	32640	50114	0	2307	21155	17082
39	91	169	61579	1885	10019	44735	0	21732	66898	41142
40	211	707	19878	49176	47533	29166	24742	14692	0	0
41	1052	983	40948	1988	40058	20990	73799	0	30496	27977
42	303	529	30060	20850	12664	37015	35441	0	0	73757
43	1	611	33618	14322	67608	52467	0	45682	5665	50297
44	553	1065	30674	51085	0	0	34119	69711	0	31987
45	779	338	47038	0	34725	8383	0	15255	44655	11977
46	966	283	61600	36561	71392	57352	56993	57852	34475	0
47	1021	696	32500	60046	0	1997	41569	22971	62169	0
48	678	366	0	51331	44734	66580	0	0	51975	43733
49	615	1480	22055	31808	31768	11088	2382	0	46632	55655
50	472	794	21935	46533	40856	0	60759	72678	10888	8424
51	918	307	17940	38662	56096	62958	52284	21973	40825	73602
52	1246	240	53659	48634	8229	35779	71990	44384	10770	21352
53	550	1024	43531	42523	21798	0	14398	1602	15164	51752
54	862	1276	35952	73901	0	13610	73167	29671	0	35130
55	1443	91	48541	31614	0	3819	1086	31076	17253	0
56	705	3	6159	33680	0	47996	57965	37192	0	18189
57	1422	1341	58669	14325	12724	7317	62466	3298	62142	0
58	54	861	16015	65619	0	21771	22962	45539	0	0
59	472	106	0	0	37174	1804	2828	44451	0	57496
60	1186	236	0	69718	52103	2839	53355	0	48352	20431
61	16	1101	0	3188	1605	7793	45425	71648	50586	67934
62	307	98	24042	59123	23872	67338	72064	12885	0	17999
63	1003	410	26915	0	5765	52717	7483	0	38096	52555
